# system_capacity,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,RO_CAPEX_frac,RO_OPEX_frac,brine_frac,Total_Opex_frac
4.381260e-01,1.000000e+01,1.864788e+00,9.353495e+01,5.604970e+00,3.262131e+00,5.919092e+00,2.289390e+00,5.649249e+00,3.069653e+00,1.003010e+01,1.151774e+01,7.081181e+00,2.496608e+00,5.287450e+00,9.208144e-01,1.986536e+01,1.196424e+01,1.390912e+01,3.225844e+01
1.314378e+00,3.000000e+01,1.566501e+00,2.066611e+02,1.538834e+01,3.206137e+00,3.964583e+00,2.201215e+00,5.492287e+00,3.457305e+00,9.168834e+00,1.330934e+01,3.963367e+00,2.197631e+00,1.826557e+00,3.215169e-01,2.310043e+01,1.389428e+01,1.710265e+01,3.538129e+01
2.190630e+00,5.000000e+01,1.478065e+00,3.080080e+02,2.494158e+01,3.188810e+00,3.546394e+00,2.222874e+00,5.562379e+00,3.625282e+00,7.599871e+00,1.376632e+01,3.039128e+00,2.127756e+00,1.079275e+00,1.922376e-01,2.430688e+01,1.461368e+01,1.831793e+01,3.654814e+01
3.066882e+00,7.000000e+01,1.420541e+00,3.980715e+02,3.427474e+01,3.177271e+00,3.398744e+00,2.264949e+00,5.675206e+00,3.756832e+00,5.822909e+00,1.398214e+01,2.589697e+00,2.114655e+00,7.617714e-01,1.373939e-01,2.517053e+01,1.512852e+01,1.919665e+01,3.738449e+01
3.943134e+00,9.000000e+01,1.373495e+00,4.769831e+02,4.339011e+01,3.167657e+00,3.348912e+00,2.315959e+00,5.807456e+00,3.878469e+00,3.904477e+00,1.411131e+01,2.326222e+00,2.126024e+00,5.885782e-01,1.075468e-01,2.592947e+01,1.558085e+01,1.997473e+01,3.812016e+01
