# toc conc,effluent_toc_limit,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,GAC_CAPEX_frac,GAC_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,Total_Opex_frac
1.350000e-02,1.925000e+00,2.500000e+01,1.620818e+00,1.246259e+02,3.306468e+01,2.323800e+00,4.748011e+00,2.239277e+00,5.037882e+00,3.142734e+00,7.741797e+00,1.067222e+01,3.714264e+00,5.350132e+01,4.389921e+00,2.763850e+00,1.742029e+00,3.066997e-01,7.262609e+01
1.350000e-02,2.000000e+00,2.500000e+01,1.597172e+00,1.246251e+02,3.240057e+01,2.323800e+00,4.818306e+00,2.272429e+00,5.112473e+00,3.189265e+00,7.856415e+00,1.083022e+01,3.769156e+00,5.281322e+01,4.454817e+00,2.804636e+00,1.767820e+00,3.112404e-01,7.222101e+01
1.415000e-02,5.000000e-01,2.500000e+01,3.264775e+00,1.249602e+02,7.920830e+01,2.330965e+00,2.414129e+00,1.146331e+00,2.526258e+00,1.575931e+00,3.882138e+00,5.351601e+00,1.862476e+00,7.662664e+01,2.201285e+00,1.385870e+00,8.735441e-01,1.537952e-01,8.624017e+01
1.415000e-02,5.750000e-01,2.500000e+01,2.992303e+00,1.249602e+02,7.155485e+01,2.330965e+00,2.611698e+00,1.241063e+00,2.728839e+00,1.702305e+00,4.193447e+00,5.780747e+00,2.011828e+00,7.474554e+01,2.377806e+00,1.497003e+00,9.435938e-01,1.661280e-01,8.513279e+01
1.415000e-02,6.500000e-01,2.500000e+01,2.795687e+00,1.249602e+02,6.603208e+01,2.330965e+00,2.795375e+00,1.328345e+00,2.920754e+00,1.822026e+00,4.488367e+00,6.187299e+00,2.153317e+00,7.296943e+01,2.545034e+00,1.602285e+00,1.009955e+00,1.778116e-01,8.408720e+01
1.415000e-02,7.250000e-01,2.500000e+01,2.638529e+00,1.249602e+02,6.161769e+01,2.330965e+00,2.961875e+00,1.407465e+00,3.094722e+00,1.930551e+00,4.755705e+00,6.555829e+00,2.281574e+00,7.135942e+01,2.696623e+00,1.697721e+00,1.070111e+00,1.884025e-01,8.313939e+01
1.415000e-02,8.000000e-01,2.500000e+01,2.510026e+00,1.249602e+02,5.800815e+01,2.330965e+00,3.113511e+00,1.479522e+00,3.253159e+00,2.029387e+00,4.999178e+00,6.891462e+00,2.398381e+00,6.989314e+01,2.834679e+00,1.784638e+00,1.124896e+00,1.980479e-01,8.227620e+01
1.415000e-02,8.750000e-01,2.500000e+01,2.402949e+00,1.249602e+02,5.500048e+01,2.330965e+00,3.252250e+00,1.545450e+00,3.398121e+00,2.119817e+00,5.221943e+00,7.198548e+00,2.505254e+00,6.855156e+01,2.960994e+00,1.864162e+00,1.175022e+00,2.068730e-01,8.148642e+01
1.415000e-02,9.500000e-01,2.500000e+01,2.312279e+00,1.249602e+02,5.245364e+01,2.330965e+00,3.379779e+00,1.606051e+00,3.531370e+00,2.202941e+00,5.426709e+00,7.480821e+00,2.603492e+00,6.731839e+01,3.077102e+00,1.937261e+00,1.221098e+00,2.149850e-01,8.076045e+01
1.415000e-02,1.025000e+00,2.500000e+01,2.234416e+00,1.249602e+02,5.026655e+01,2.330965e+00,3.497554e+00,1.662017e+00,3.654428e+00,2.279707e+00,5.615814e+00,7.741506e+00,2.694216e+00,6.617954e+01,3.184330e+00,2.004769e+00,1.263649e+00,2.224766e-01,8.009001e+01
1.415000e-02,1.100000e+00,2.500000e+01,2.166710e+00,1.249602e+02,4.836477e+01,2.330965e+00,3.606846e+00,1.713952e+00,3.768621e+00,2.350943e+00,5.791297e+00,7.983412e+00,2.778404e+00,6.512271e+01,3.283834e+00,2.067414e+00,1.303136e+00,2.294286e-01,7.946786e+01
1.415000e-02,1.175000e+00,2.500000e+01,2.107166e+00,1.249602e+02,4.669223e+01,2.330965e+00,3.708768e+00,1.762384e+00,3.875115e+00,2.417376e+00,5.954947e+00,8.209007e+00,2.856917e+00,6.413715e+01,3.376628e+00,2.125835e+00,1.339960e+00,2.359117e-01,7.888767e+01
1.415000e-02,1.250000e+00,2.500000e+01,2.054248e+00,1.249602e+02,4.520585e+01,2.330965e+00,3.804305e+00,1.807783e+00,3.974937e+00,2.479647e+00,6.108345e+00,8.420470e+00,2.930510e+00,6.321333e+01,3.463609e+00,2.180596e+00,1.374477e+00,2.419888e-01,7.834382e+01
1.415000e-02,1.325000e+00,2.500000e+01,2.006759e+00,1.249602e+02,4.387192e+01,2.330965e+00,3.894333e+00,1.850563e+00,4.069002e+00,2.538327e+00,6.252897e+00,8.619737e+00,2.999860e+00,6.234279e+01,3.545575e+00,2.232199e+00,1.407003e+00,2.477153e-01,7.783133e+01
1.415000e-02,1.400000e+00,2.500000e+01,1.963746e+00,1.249602e+02,4.266371e+01,2.330965e+00,3.979633e+00,1.891098e+00,4.158129e+00,2.593926e+00,6.389859e+00,8.808542e+00,3.065568e+00,6.151795e+01,3.623236e+00,2.281093e+00,1.437822e+00,2.531412e-01,7.734575e+01
1.415000e-02,1.475000e+00,2.500000e+01,1.924442e+00,1.249602e+02,4.155971e+01,2.330965e+00,4.060911e+00,1.929720e+00,4.243052e+00,2.646902e+00,6.520361e+00,8.988442e+00,3.128177e+00,6.073202e+01,3.697235e+00,2.327681e+00,1.467187e+00,2.583112e-01,7.688308e+01
1.415000e-02,1.550000e+00,2.500000e+01,1.888225e+00,1.249602e+02,4.054242e+01,2.330965e+00,4.138800e+00,1.966733e+00,4.324434e+00,2.697671e+00,6.645423e+00,9.160842e+00,3.188176e+00,5.997885e+01,3.768149e+00,2.372326e+00,1.495328e+00,2.632657e-01,7.643969e+01
1.415000e-02,1.625000e+00,2.500000e+01,1.854584e+00,1.249602e+02,3.959747e+01,2.330965e+00,4.213876e+00,2.002409e+00,4.402878e+00,2.746605e+00,6.765968e+00,9.327016e+00,3.246008e+00,5.925289e+01,3.836502e+00,2.415359e+00,1.522453e+00,2.680412e-01,7.601232e+01
1.415000e-02,1.700000e+00,2.500000e+01,1.823093e+00,1.249602e+02,3.871295e+01,2.330965e+00,4.286661e+00,2.036996e+00,4.478928e+00,2.794047e+00,6.882836e+00,9.488120e+00,3.302076e+00,5.854907e+01,3.902769e+00,2.457080e+00,1.548750e+00,2.726710e-01,7.559798e+01
1.415000e-02,1.775000e+00,2.500000e+01,1.793402e+00,1.249602e+02,3.787894e+01,2.330965e+00,4.357631e+00,2.070720e+00,4.553081e+00,2.840305e+00,6.996788e+00,9.645205e+00,3.356745e+00,5.786281e+01,3.967383e+00,2.497759e+00,1.574391e+00,2.771854e-01,7.519398e+01
1.415000e-02,1.850000e+00,2.500000e+01,1.765213e+00,1.249602e+02,3.708715e+01,2.330965e+00,4.427218e+00,2.103787e+00,4.625789e+00,2.885661e+00,7.108518e+00,9.799228e+00,3.410348e+00,5.718992e+01,4.030738e+00,2.537646e+00,1.599532e+00,2.816117e-01,7.479786e+01
1.415000e-02,1.925000e+00,2.500000e+01,1.738280e+00,1.249602e+02,3.633063e+01,2.330965e+00,4.495814e+00,2.136384e+00,4.697461e+00,2.930372e+00,7.218659e+00,9.951058e+00,3.463189e+00,5.652662e+01,4.093191e+00,2.576964e+00,1.624315e+00,2.859751e-01,7.440737e+01
1.415000e-02,2.000000e+00,2.500000e+01,1.712394e+00,1.249602e+02,3.560352e+01,2.330965e+00,4.563776e+00,2.168679e+00,4.768472e+00,2.974670e+00,7.327782e+00,1.010149e+01,3.515541e+00,5.586944e+01,4.155067e+00,2.615920e+00,1.648870e+00,2.902981e-01,7.402049e+01
1.480000e-02,5.000000e-01,2.500000e+01,3.590604e+00,1.252954e+02,8.832694e+01,2.338129e+00,2.209744e+00,1.057708e+00,2.274136e+00,1.418652e+00,3.494697e+00,4.817507e+00,1.676599e+00,7.889699e+01,1.981595e+00,1.247558e+00,7.863639e-01,1.384463e-01,8.757687e+01
1.480000e-02,5.750000e-01,2.500000e+01,3.300622e+00,1.252954e+02,8.018164e+01,2.338129e+00,2.403885e+00,1.150635e+00,2.473934e+00,1.543290e+00,3.801730e+00,5.240757e+00,1.823900e+00,7.704295e+01,2.155691e+00,1.357165e+00,8.554512e-01,1.506097e-01,8.648541e+01
1.480000e-02,6.500000e-01,2.500000e+01,3.075127e+00,1.252954e+02,7.384772e+01,2.338129e+00,2.580158e+00,1.235009e+00,2.655343e+00,1.656458e+00,4.080505e+00,5.625054e+00,1.957643e+00,7.535955e+01,2.313765e+00,1.456684e+00,9.181802e-01,1.616537e-01,8.549440e+01
1.480000e-02,7.250000e-01,2.500000e+01,2.894814e+00,1.252954e+02,6.878293e+01,2.338129e+00,2.740871e+00,1.311936e+00,2.820740e+00,1.759635e+00,4.334672e+00,5.975427e+00,2.079581e+00,7.382474e+01,2.457885e+00,1.547418e+00,9.753718e-01,1.717228e-01,8.459088e+01
1.480000e-02,8.000000e-01,2.500000e+01,2.747348e+00,1.252954e+02,6.464075e+01,2.338129e+00,2.887990e+00,1.382355e+00,2.972145e+00,1.854085e+00,4.567339e+00,6.296164e+00,2.191205e+00,7.241976e+01,2.589814e+00,1.630477e+00,1.027726e+00,1.809402e-01,8.376378e+01
1.480000e-02,8.750000e-01,2.500000e+01,2.624472e+00,1.252954e+02,6.118929e+01,2.338129e+00,3.023203e+00,1.447076e+00,3.111299e+00,1.940892e+00,4.781178e+00,6.590945e+00,2.293795e+00,7.112848e+01,2.711067e+00,1.706815e+00,1.075843e+00,1.894117e-01,8.300361e+01
1.480000e-02,9.500000e-01,2.500000e+01,2.520450e+00,1.252954e+02,5.826743e+01,2.338129e+00,3.147974e+00,1.506798e+00,3.239705e+00,2.020994e+00,4.978502e+00,6.862959e+00,2.388462e+00,6.993692e+01,2.822955e+00,1.777256e+00,1.120244e+00,1.972289e-01,8.230216e+01
1.480000e-02,1.025000e+00,2.500000e+01,2.431170e+00,1.252954e+02,5.575965e+01,2.338129e+00,3.263577e+00,1.562132e+00,3.358677e+00,2.095211e+00,5.161328e+00,7.114988e+00,2.476174e+00,6.883291e+01,2.926623e+00,1.842523e+00,1.161383e+00,2.044717e-01,8.165224e+01
1.480000e-02,1.100000e+00,2.500000e+01,2.353604e+00,1.252954e+02,5.358088e+01,2.338129e+00,3.371133e+00,1.613615e+00,3.469367e+00,2.164262e+00,5.331427e+00,7.349473e+00,2.557780e+00,6.780575e+01,3.023074e+00,1.903246e+00,1.199658e+00,2.112104e-01,8.104756e+01
1.480000e-02,1.175000e+00,2.500000e+01,2.285469e+00,1.252954e+02,5.166705e+01,2.338129e+00,3.471633e+00,1.661720e+00,3.572796e+00,2.228783e+00,5.490367e+00,7.568575e+00,2.634032e+00,6.684598e+01,3.113198e+00,1.959986e+00,1.235422e+00,2.175070e-01,8.048255e+01
1.480000e-02,1.250000e+00,2.500000e+01,2.225015e+00,1.252954e+02,4.996895e+01,2.338129e+00,3.565958e+00,1.706869e+00,3.669869e+00,2.289340e+00,5.639542e+00,7.774216e+00,2.705600e+00,6.594518e+01,3.197785e+00,2.013239e+00,1.268989e+00,2.234167e-01,7.995226e+01
1.480000e-02,1.325000e+00,2.500000e+01,2.170870e+00,1.252954e+02,4.844810e+01,2.338129e+00,3.654897e+00,1.749440e+00,3.761400e+00,2.346438e+00,5.780199e+00,7.968114e+00,2.773080e+00,6.509581e+01,3.277541e+00,2.063452e+00,1.300639e+00,2.289890e-01,7.945224e+01
1.480000e-02,1.400000e+00,2.500000e+01,2.121949e+00,1.252954e+02,4.707395e+01,2.338129e+00,3.739160e+00,1.789773e+00,3.848119e+00,2.400535e+00,5.913460e+00,8.151817e+00,2.837013e+00,6.429110e+01,3.353104e+00,2.111024e+00,1.330625e+00,2.342683e-01,7.897852e+01
1.480000e-02,1.475000e+00,2.500000e+01,2.077376e+00,1.252954e+02,4.582195e+01,2.338129e+00,3.819388e+00,1.828175e+00,3.930685e+00,2.452041e+00,6.040341e+00,8.326724e+00,2.897885e+00,6.352492e+01,3.425049e+00,2.156319e+00,1.359175e+00,2.392948e-01,7.852748e+01
1.480000e-02,1.550000e+00,2.500000e+01,2.036441e+00,1.252954e+02,4.467210e+01,2.338129e+00,3.896164e+00,1.864924e+00,4.009698e+00,2.501331e+00,6.161761e+00,8.494105e+00,2.956137e+00,6.279172e+01,3.493898e+00,2.199665e+00,1.386497e+00,2.441050e-01,7.809584e+01
1.480000e-02,1.625000e+00,2.500000e+01,1.998556e+00,1.252954e+02,4.360798e+01,2.338129e+00,3.970019e+00,1.900275e+00,4.085705e+00,2.548746e+00,6.278562e+00,8.655116e+00,3.012173e+00,6.208640e+01,3.560128e+00,2.241361e+00,1.412779e+00,2.487322e-01,7.768064e+01
1.480000e-02,1.700000e+00,2.500000e+01,1.963239e+00,1.252954e+02,4.261594e+01,2.338129e+00,4.041437e+00,1.934460e+00,4.159204e+00,2.594597e+00,6.391510e+00,8.810817e+00,3.066360e+00,6.140436e+01,3.624173e+00,2.281682e+00,1.438194e+00,2.532067e-01,7.727912e+01
1.480000e-02,1.775000e+00,2.500000e+01,1.930082e+00,1.252954e+02,4.168461e+01,2.338129e+00,4.110864e+00,1.967692e+00,4.230654e+00,2.639168e+00,6.501308e+00,8.962175e+00,3.119036e+00,6.074134e+01,3.686431e+00,2.320879e+00,1.462900e+00,2.575565e-01,7.688881e+01
1.480000e-02,1.850000e+00,2.500000e+01,1.898747e+00,1.252954e+02,4.080443e+01,2.338129e+00,4.178706e+00,2.000165e+00,4.300473e+00,2.682723e+00,6.608600e+00,9.110080e+00,3.170510e+00,6.009344e+01,3.747269e+00,2.359181e+00,1.487042e+00,2.618070e-01,7.650740e+01
1.480000e-02,1.925000e+00,2.500000e+01,1.868945e+00,1.252954e+02,3.996734e+01,2.338129e+00,4.245338e+00,2.032058e+00,4.369046e+00,2.725500e+00,6.713978e+00,9.255345e+00,3.221066e+00,5.945711e+01,3.807022e+00,2.396799e+00,1.510754e+00,2.659816e-01,7.613280e+01
1.480000e-02,2.000000e+00,2.500000e+01,1.840435e+00,1.252954e+02,3.916652e+01,2.338129e+00,4.311102e+00,2.063537e+00,4.436727e+00,2.767721e+00,6.817983e+00,9.398719e+00,3.270963e+00,5.882906e+01,3.865996e+00,2.433928e+00,1.534157e+00,2.701019e-01,7.576307e+01
1.545000e-02,5.000000e-01,2.500000e+01,3.979556e+00,1.256305e+02,9.921862e+01,2.345294e+00,2.023753e+00,9.754819e-01,2.051869e+00,1.279998e+00,3.153136e+00,4.346657e+00,1.512733e+00,8.090841e+01,1.787919e+00,1.125625e+00,7.095072e-01,1.249150e-01,8.876108e+01
1.545000e-02,5.750000e-01,2.500000e+01,3.647841e+00,1.256305e+02,8.990110e+01,2.345294e+00,2.207782e+00,1.064187e+00,2.238454e+00,1.396393e+00,3.439865e+00,4.741918e+00,1.650293e+00,7.917232e+01,1.950503e+00,1.227983e+00,7.740258e-01,1.362741e-01,8.773908e+01
1.545000e-02,6.500000e-01,2.500000e+01,3.389735e+00,1.256305e+02,8.265118e+01,2.345294e+00,2.375889e+00,1.145217e+00,2.408897e+00,1.502719e+00,3.701787e+00,5.102983e+00,1.775951e+00,7.758644e+01,2.099020e+00,1.321486e+00,8.329626e-01,1.466504e-01,8.680549e+01
1.545000e-02,7.250000e-01,2.500000e+01,3.183256e+00,1.256305e+02,7.685139e+01,2.345294e+00,2.529999e+00,1.219501e+00,2.565148e+00,1.600192e+00,3.941900e+00,5.433983e+00,1.891147e+00,7.613260e+01,2.235172e+00,1.407203e+00,8.869920e-01,1.561628e-01,8.594964e+01
1.545000e-02,8.000000e-01,2.500000e+01,3.014345e+00,1.256305e+02,7.210686e+01,2.345294e+00,2.671769e+00,1.287836e+00,2.708888e+00,1.689860e+00,4.162787e+00,5.738480e+00,1.997119e+00,7.479517e+01,2.360421e+00,1.486057e+00,9.366952e-01,1.649135e-01,8.516232e+01
1.545000e-02,8.750000e-01,2.500000e+01,2.873589e+00,1.256305e+02,6.815318e+01,2.345294e+00,2.802639e+00,1.350918e+00,2.841576e+00,1.772633e+00,4.366691e+00,6.019565e+00,2.094942e+00,7.356058e+01,2.476040e+00,1.558848e+00,9.825768e-01,1.729913e-01,8.443554e+01
1.545000e-02,9.500000e-01,2.500000e+01,2.754446e+00,1.256305e+02,6.480657e+01,2.345294e+00,2.923867e+00,1.409351e+00,2.964488e+00,1.849308e+00,4.555571e+00,6.279940e+00,2.185559e+00,7.241695e+01,2.583141e+00,1.626275e+00,1.025078e+00,1.804740e-01,8.376230e+01
1.545000e-02,1.025000e+00,2.500000e+01,2.652223e+00,1.256305e+02,6.193524e+01,2.345294e+00,3.036559e+00,1.463671e+00,3.078746e+00,1.920585e+00,4.731153e+00,6.521983e+00,2.269795e+00,7.135383e+01,2.682701e+00,1.688956e+00,1.064587e+00,1.874299e-01,8.313646e+01
1.545000e-02,1.100000e+00,2.500000e+01,2.563466e+00,1.256305e+02,5.944214e+01,2.345294e+00,3.141697e+00,1.514349e+00,3.185344e+00,1.987083e+00,4.894964e+00,6.747800e+00,2.348384e+00,7.036199e+01,2.775587e+00,1.747434e+00,1.101447e+00,1.939195e-01,8.255258e+01
1.545000e-02,1.175000e+00,2.500000e+01,2.485572e+00,1.256305e+02,5.725418e+01,2.345294e+00,3.240152e+00,1.561806e+00,3.285168e+00,2.049355e+00,5.048364e+00,6.959265e+00,2.421979e+00,6.943318e+01,2.862569e+00,1.802196e+00,1.135964e+00,1.999966e-01,8.200580e+01
1.545000e-02,1.250000e+00,2.500000e+01,2.416542e+00,1.256305e+02,5.531521e+01,2.345294e+00,3.332708e+00,1.606420e+00,3.379010e+00,2.107895e+00,5.192573e+00,7.158059e+00,2.491164e+00,6.856003e+01,2.944340e+00,1.853677e+00,1.168414e+00,2.057096e-01,8.149179e+01
1.545000e-02,1.325000e+00,2.500000e+01,2.357846e+00,1.256305e+02,5.366650e+01,2.345294e+00,3.417790e+00,1.647431e+00,3.465273e+00,2.161708e+00,5.325136e+00,7.340800e+00,2.554761e+00,6.775739e+01,3.019507e+00,1.901000e+00,1.198243e+00,2.109612e-01,8.101929e+01
1.545000e-02,1.400000e+00,2.500000e+01,2.299150e+00,1.256305e+02,5.201780e+01,2.345294e+00,3.502872e+00,1.688442e+00,3.551537e+00,2.215522e+00,5.457698e+00,7.523540e+00,2.618359e+00,6.695475e+01,3.094674e+00,1.948323e+00,1.228071e+00,2.162128e-01,8.054679e+01
1.545000e-02,1.475000e+00,2.500000e+01,2.248551e+00,1.256305e+02,5.059653e+01,2.345294e+00,3.581697e+00,1.726436e+00,3.631457e+00,2.265377e+00,5.580512e+00,7.692841e+00,2.677280e+00,6.621114e+01,3.164313e+00,1.992166e+00,1.255706e+00,2.210782e-01,8.010903e+01
1.545000e-02,1.550000e+00,2.500000e+01,2.202206e+00,1.256305e+02,4.929475e+01,2.345294e+00,3.657072e+00,1.762769e+00,3.707880e+00,2.313051e+00,5.697952e+00,7.854734e+00,2.733622e+00,6.550006e+01,3.230905e+00,2.034091e+00,1.282132e+00,2.257307e-01,7.969044e+01
1.545000e-02,1.625000e+00,2.500000e+01,2.159448e+00,1.256305e+02,4.809373e+01,2.345294e+00,3.729484e+00,1.797672e+00,3.781297e+00,2.358850e+00,5.810774e+00,8.010261e+00,2.787749e+00,6.481695e+01,3.294878e+00,2.074366e+00,1.307519e+00,2.302003e-01,7.928830e+01
1.545000e-02,1.700000e+00,2.500000e+01,2.119723e+00,1.256305e+02,4.697790e+01,2.345294e+00,3.799376e+00,1.831361e+00,3.852161e+00,2.403057e+00,5.919671e+00,8.160378e+00,2.839993e+00,6.415760e+01,3.356626e+00,2.113241e+00,1.332023e+00,2.345143e-01,7.890015e+01
1.545000e-02,1.775000e+00,2.500000e+01,2.082568e+00,1.256305e+02,4.593425e+01,2.345294e+00,3.867161e+00,1.864035e+00,3.920887e+00,2.445930e+00,6.025284e+00,8.305967e+00,2.890661e+00,6.351814e+01,3.416512e+00,2.150944e+00,1.355787e+00,2.386983e-01,7.852371e+01
1.545000e-02,1.850000e+00,2.500000e+01,2.047593e+00,1.256305e+02,4.495182e+01,2.345294e+00,3.933217e+00,1.895875e+00,3.987861e+00,2.487709e+00,6.128203e+00,8.447843e+00,2.940037e+00,6.289498e+01,3.474870e+00,2.187685e+00,1.378946e+00,2.427756e-01,7.815687e+01
1.545000e-02,1.925000e+00,2.500000e+01,2.014467e+00,1.256305e+02,4.402136e+01,2.345294e+00,3.997894e+00,1.927050e+00,4.053436e+00,2.528616e+00,6.228974e+00,8.586757e+00,2.988382e+00,6.228483e+01,3.532010e+00,2.223658e+00,1.401621e+00,2.467677e-01,7.779768e+01
1.545000e-02,2.000000e+00,2.500000e+01,1.982911e+00,1.256305e+02,4.313499e+01,2.345294e+00,4.061516e+00,1.957717e+00,4.117942e+00,2.568857e+00,6.328101e+00,8.723406e+00,3.035939e+00,6.168464e+01,3.588218e+00,2.259046e+00,1.423926e+00,2.506948e-01,7.744436e+01
1.610000e-02,5.000000e-01,2.500000e+01,4.444788e+00,1.259656e+02,1.122529e+02,2.352458e+00,1.856301e+00,9.001966e-01,1.857452e+00,1.158716e+00,2.854373e+00,3.934806e+00,1.369400e+00,8.267591e+01,1.618512e+00,1.018970e+00,6.422807e-01,1.130792e-01,8.980168e+01
1.610000e-02,5.750000e-01,2.500000e+01,4.038643e+00,1.259656e+02,1.008448e+02,2.352458e+00,2.023689e+00,9.820518e-01,2.021850e+00,1.261271e+00,3.107005e+00,4.283064e+00,1.490602e+00,8.113734e+01,1.761762e+00,1.109157e+00,6.991271e-01,1.230875e-01,8.889597e+01
1.610000e-02,6.500000e-01,2.500000e+01,3.743745e+00,1.259656e+02,9.256139e+01,2.352458e+00,2.183096e+00,1.059409e+00,2.181112e+00,1.360622e+00,3.351746e+00,4.620445e+00,1.608017e+00,7.965151e+01,1.900537e+00,1.196526e+00,7.541979e-01,1.327832e-01,8.802129e+01
1.610000e-02,7.250000e-01,2.500000e+01,3.507725e+00,1.259656e+02,8.593182e+01,2.352458e+00,2.329988e+00,1.130692e+00,2.327870e+00,1.452173e+00,3.577271e+00,4.931335e+00,1.716214e+00,7.828234e+01,2.028416e+00,1.277035e+00,8.049448e-01,1.417176e-01,8.721530e+01
1.610000e-02,8.000000e-01,2.500000e+01,3.314588e+00,1.259656e+02,8.050682e+01,2.352458e+00,2.465753e+00,1.196576e+00,2.463512e+00,1.536789e+00,3.785714e+00,5.218677e+00,1.816216e+00,7.701689e+01,2.146609e+00,1.351446e+00,8.518477e-01,1.499753e-01,8.647035e+01
1.610000e-02,8.750000e-01,2.500000e+01,3.153621e+00,1.259656e+02,7.598543e+01,2.352458e+00,2.591609e+00,1.257651e+00,2.589254e+00,1.615230e+00,3.978943e+00,5.485048e+00,1.908919e+00,7.584378e+01,2.256176e+00,1.420427e+00,8.953276e-01,1.576303e-01,8.577977e+01
1.610000e-02,9.500000e-01,2.500000e+01,3.017373e+00,1.259656e+02,7.215836e+01,2.352458e+00,2.708632e+00,1.314440e+00,2.706171e+00,1.688165e+00,4.158611e+00,5.732723e+00,1.995115e+00,7.475302e+01,2.358053e+00,1.484565e+00,9.357557e-01,1.647480e-01,8.513766e+01
1.610000e-02,1.025000e+00,2.500000e+01,2.900499e+00,1.259656e+02,6.887549e+01,2.352458e+00,2.817775e+00,1.367405e+00,2.815214e+00,1.756188e+00,4.326180e+00,5.963720e+00,2.075507e+00,7.373571e+01,2.453069e+00,1.544385e+00,9.734614e-01,1.713865e-01,8.453879e+01
1.610000e-02,1.100000e+00,2.500000e+01,2.799063e+00,1.259656e+02,6.602627e+01,2.352458e+00,2.919889e+00,1.416958e+00,2.917235e+00,1.819831e+00,4.482957e+00,6.179840e+00,2.150722e+00,7.278391e+01,2.541967e+00,1.600353e+00,1.008739e+00,1.775974e-01,8.397849e+01
1.610000e-02,1.175000e+00,2.500000e+01,2.710101e+00,1.259656e+02,6.352743e+01,2.352458e+00,3.015737e+00,1.463471e+00,3.012996e+00,1.879569e+00,4.630114e+00,6.382698e+00,2.221321e+00,7.189052e+01,2.625409e+00,1.652886e+00,1.041852e+00,1.834272e-01,8.345257e+01
1.610000e-02,1.250000e+00,2.500000e+01,2.631337e+00,1.259656e+02,6.131502e+01,2.352458e+00,3.106008e+00,1.507277e+00,3.103185e+00,1.935830e+00,4.768708e+00,6.573753e+00,2.287812e+00,7.104911e+01,2.703996e+00,1.702362e+00,1.073037e+00,1.889177e-01,8.295725e+01
1.610000e-02,1.325000e+00,2.500000e+01,2.560990e+00,1.259656e+02,5.933906e+01,2.352458e+00,3.191325e+00,1.548680e+00,3.188424e+00,1.989004e+00,4.899697e+00,6.754324e+00,2.350655e+00,7.025388e+01,2.778270e+00,1.749123e+00,1.102512e+00,1.941070e-01,8.248912e+01
1.610000e-02,1.400000e+00,2.500000e+01,2.497650e+00,1.259656e+02,5.755991e+01,2.352458e+00,3.272256e+00,1.587954e+00,3.269282e+00,2.039445e+00,5.023952e+00,6.925612e+00,2.410267e+00,6.949952e+01,2.848727e+00,1.793481e+00,1.130472e+00,1.990295e-01,8.204504e+01
1.610000e-02,1.475000e+00,2.500000e+01,2.440181e+00,1.259656e+02,5.594567e+01,2.352458e+00,3.349321e+00,1.625352e+00,3.346277e+00,2.087476e+00,5.142271e+00,7.088716e+00,2.467031e+00,6.878121e+01,2.915817e+00,1.835719e+00,1.157095e+00,2.037168e-01,8.162219e+01
1.610000e-02,1.550000e+00,2.500000e+01,2.387660e+00,1.259656e+02,5.447042e+01,2.352458e+00,3.422995e+00,1.661104e+00,3.419884e+00,2.133394e+00,5.255384e+00,7.244646e+00,2.521298e+00,6.809450e+01,2.979956e+00,1.876099e+00,1.182548e+00,2.081979e-01,8.121794e+01
1.610000e-02,1.625000e+00,2.500000e+01,2.339327e+00,1.259656e+02,5.311279e+01,2.352458e+00,3.493718e+00,1.695425e+00,3.490543e+00,2.177472e+00,5.363966e+00,7.394328e+00,2.573390e+00,6.743529e+01,3.041525e+00,1.914861e+00,1.206980e+00,2.124995e-01,8.082988e+01
1.610000e-02,1.700000e+00,2.500000e+01,2.294551e+00,1.259656e+02,5.185508e+01,2.352458e+00,3.561894e+00,1.728509e+00,3.558657e+00,2.219963e+00,5.468639e+00,7.538621e+00,2.623608e+00,6.679982e+01,3.100878e+00,1.952228e+00,1.230533e+00,2.166463e-01,8.045579e+01
1.610000e-02,1.775000e+00,2.500000e+01,2.252804e+00,1.259656e+02,5.068244e+01,2.352458e+00,3.627900e+00,1.760541e+00,3.624603e+00,2.261102e+00,5.569979e+00,7.678320e+00,2.672226e+00,6.618459e+01,3.158340e+00,1.988405e+00,1.253337e+00,2.206610e-01,8.009361e+01
1.610000e-02,1.850000e+00,2.500000e+01,2.213640e+00,1.259656e+02,4.958239e+01,2.352458e+00,3.692084e+00,1.791688e+00,3.688729e+00,2.301104e+00,5.668522e+00,7.814163e+00,2.719502e+00,6.558633e+01,3.214217e+00,2.023584e+00,1.275510e+00,2.245648e-01,7.974144e+01
1.610000e-02,1.925000e+00,2.500000e+01,2.176683e+00,1.259656e+02,4.854431e+01,2.352458e+00,3.754770e+00,1.822108e+00,3.751358e+00,2.340174e+00,5.764765e+00,7.946836e+00,2.765675e+00,6.500204e+01,3.268790e+00,2.057941e+00,1.297166e+00,2.283776e-01,7.939748e+01
1.610000e-02,2.000000e+00,2.500000e+01,2.141611e+00,1.259656e+02,4.755917e+01,2.352458e+00,3.816260e+00,1.851947e+00,3.812792e+00,2.378497e+00,5.859171e+00,8.076977e+00,2.810967e+00,6.442890e+01,3.322321e+00,2.091643e+00,1.318409e+00,2.321176e-01,7.906008e+01
