# system_capacity,brine_disposal_cost,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,RO_CAPEX_frac,RO_OPEX_frac,brine_frac,Total_Opex_frac
3.965040e+00,1.100000e+00,9.050000e+01,1.404675e+00,4.870945e+02,4.396070e+01,3.193476e+00,4.170957e+00,2.416127e+00,5.664369e+00,3.783560e+00,3.757632e+00,1.375789e+01,2.265715e+00,2.078696e+00,-7.474356e-64,5.378478e-03,2.564096e+01,1.541697e+01,2.104174e+01,3.745863e+01
3.965040e+00,1.250000e+00,9.050000e+01,1.445168e+00,4.935005e+02,4.437064e+01,3.232136e+00,4.029756e+00,2.334333e+00,5.472610e+00,3.655473e+00,3.630423e+00,1.329214e+01,2.194161e+00,2.017691e+00,0.000000e+00,5.223432e-03,2.531317e+01,1.523468e+01,2.282034e+01,3.653954e+01
3.965040e+00,1.400000e+00,9.050000e+01,1.484336e+00,4.995446e+02,4.475632e+01,3.268125e+00,3.906908e+00,2.263170e+00,5.305776e+00,3.544035e+00,3.519748e+00,1.288693e+01,2.131339e+00,1.963595e+00,-9.518530e-57,5.085596e-03,2.501999e+01,1.507074e+01,2.438269e+01,3.573355e+01
3.965040e+00,1.550000e+00,9.050000e+01,1.522750e+00,5.053794e+02,4.512807e+01,3.302601e+00,3.793924e+00,2.197722e+00,5.152339e+00,3.441546e+00,3.417961e+00,1.251425e+01,2.073268e+00,1.913314e+00,2.173981e-70,4.957305e-03,2.474525e+01,1.491661e+01,2.582886e+01,3.498840e+01
3.965040e+00,1.700000e+00,9.050000e+01,1.560489e+00,5.102713e+02,4.543937e+01,3.331321e+00,3.691106e+00,2.138162e+00,5.012707e+00,3.348277e+00,3.325332e+00,1.217510e+01,2.019823e+00,1.866468e+00,0.000000e+00,4.837415e-03,2.444089e+01,1.474215e+01,2.723514e+01,3.427500e+01
3.965040e+00,1.850000e+00,9.050000e+01,1.597989e+00,5.102714e+02,4.543937e+01,3.331322e+00,3.604486e+00,2.087986e+00,4.895073e+00,3.269703e+00,3.247296e+00,1.188939e+01,1.972424e+00,1.822668e+00,-2.411372e-54,4.723895e-03,2.386734e+01,1.439620e+01,2.894271e+01,3.347067e+01
3.965040e+00,2.000000e+00,9.050000e+01,1.635490e+00,5.102714e+02,4.543937e+01,3.331322e+00,3.521839e+00,2.040110e+00,4.782834e+00,3.194732e+00,3.172839e+00,1.161678e+01,1.927198e+00,1.780876e+00,4.388318e-54,4.615581e-03,2.332009e+01,1.406611e+01,3.057199e+01,3.270322e+01
4.381260e+00,5.000000e-01,1.000000e+02,1.213866e+00,4.910587e+02,4.626408e+01,3.015868e+00,4.872333e+00,2.856378e+00,6.703758e+00,4.491057e+00,3.303980e+00,1.614609e+01,2.518447e+00,2.385895e+00,1.516350e-68,6.218885e-03,2.761080e+01,1.651897e+01,1.258607e+01,4.240460e+01
4.381260e+00,6.500000e-01,1.000000e+02,1.258848e+00,4.994558e+02,4.680761e+01,3.063835e+00,4.658595e+00,2.731075e+00,6.409679e+00,4.294044e+00,3.159042e+00,1.543780e+01,2.417405e+00,2.298725e+00,0.000000e+00,5.996541e-03,2.712603e+01,1.625310e+01,1.520851e+01,4.102073e+01
4.381260e+00,8.000000e-01,1.000000e+02,1.302316e+00,5.074118e+02,4.732049e+01,3.108609e+00,4.470887e+00,2.621032e+00,6.151415e+00,4.121025e+00,3.031755e+00,1.481576e+01,2.327721e+00,2.220440e+00,-1.886663e-69,5.796393e-03,2.669448e+01,1.601520e+01,1.752448e+01,3.979926e+01
4.381260e+00,9.500000e-01,1.000000e+02,1.344498e+00,5.149907e+02,4.780749e+01,3.150718e+00,4.303896e+00,2.523135e+00,5.921656e+00,3.967102e+00,2.918517e+00,1.426239e+01,2.247216e+00,2.149479e+00,-5.542586e-74,5.614536e-03,2.630460e+01,1.579931e+01,1.959708e+01,3.870703e+01
4.381260e+00,1.100000e+00,1.000000e+02,1.385573e+00,5.222413e+02,4.827217e+01,3.190557e+00,4.153785e+00,2.435133e+00,5.715120e+00,3.828737e+00,2.816725e+00,1.376494e+01,2.174289e+00,2.084665e+00,-1.018941e-55,5.448097e-03,2.594826e+01,1.560118e+01,2.147172e+01,3.772010e+01
4.381260e+00,1.250000e+00,1.000000e+02,1.425678e+00,5.292015e+02,4.871727e+01,3.228429e+00,4.017688e+00,2.355347e+00,5.527867e+00,3.703290e+00,2.724436e+00,1.331394e+01,2.107727e+00,2.025086e+00,-1.890532e-69,5.294950e-03,2.561945e+01,1.541767e+01,2.318220e+01,3.682063e+01
4.381260e+00,1.400000e+00,1.000000e+02,1.464927e+00,5.359034e+02,4.914507e+01,3.264581e+00,3.893406e+00,2.282488e+00,5.356870e+00,3.588734e+00,2.640160e+00,1.290209e+01,2.046585e+00,1.970019e+00,-5.675340e-54,5.152976e-03,2.531376e+01,1.524648e+01,2.475426e+01,3.599496e+01
4.381260e+00,1.550000e+00,1.000000e+02,1.503413e+00,5.423715e+02,4.955729e+01,3.299202e+00,3.779221e+00,2.215547e+00,5.199764e+00,3.483484e+00,2.562729e+00,1.252370e+01,1.990116e+00,1.918882e+00,1.267559e-55,5.021066e-03,2.502765e+01,1.508573e+01,2.620815e+01,3.523237e+01
4.381260e+00,1.700000e+00,1.000000e+02,1.541212e+00,5.484130e+02,4.994181e+01,3.331318e+00,3.674178e+00,2.153966e+00,5.055237e+00,3.386661e+00,2.491498e+00,1.217560e+01,1.937832e+00,1.871217e+00,0.000000e+00,4.898023e-03,2.474656e+01,1.492652e+01,2.757584e+01,3.451886e+01
4.381260e+00,1.850000e+00,1.000000e+02,1.578712e+00,5.484137e+02,4.994185e+01,3.331322e+00,3.586901e+00,2.102801e+00,4.935155e+00,3.306214e+00,2.432315e+00,1.188639e+01,1.891802e+00,1.826769e+00,1.799654e-70,4.781577e-03,2.415877e+01,1.457198e+01,2.929612e+01,3.369893e+01
4.381260e+00,2.000000e+00,1.000000e+02,1.616213e+00,5.484137e+02,4.994185e+01,3.331322e+00,3.503676e+00,2.054011e+00,4.820647e+00,3.229502e+00,2.375880e+00,1.161059e+01,1.847907e+00,1.784384e+00,-9.024114e-74,4.670731e-03,2.359823e+01,1.423387e+01,3.093663e+01,3.291703e+01
