# toc conc,effluent_toc_limit,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,GAC_CAPEX_frac,GAC_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,Total_Opex_frac
1.545000e-02,1.100000e+00,5.000000e+00,3.216995e+00,5.641490e+01,1.243094e+01,2.345294e+00,6.353031e+00,1.874169e+00,3.768739e+00,1.796758e+00,5.632787e+00,5.677334e+00,3.101856e+00,5.628144e+01,6.957447e+00,2.215309e+00,5.402133e+00,9.389972e-01,6.878401e+01
1.545000e-02,1.175000e+00,5.000000e+00,3.139094e+00,5.641468e+01,1.199333e+01,2.345294e+00,6.510691e+00,1.920679e+00,3.862266e+00,1.841348e+00,5.772573e+00,5.818226e+00,3.178783e+00,5.519667e+01,7.130029e+00,2.270245e+00,5.536195e+00,9.622998e-01,6.800946e+01
1.545000e-02,1.250000e+00,5.000000e+00,3.070064e+00,5.641468e+01,1.160554e+01,2.345294e+00,6.657082e+00,1.963865e+00,3.949108e+00,1.882750e+00,5.902367e+00,5.949047e+00,3.250257e+00,5.418928e+01,7.290346e+00,2.321291e+00,5.660674e+00,9.839368e-01,6.729017e+01
1.545000e-02,1.325000e+00,5.000000e+00,3.008337e+00,5.641468e+01,1.125877e+01,2.345294e+00,6.793676e+00,2.004161e+00,4.030139e+00,1.921381e+00,6.023476e+00,6.071113e+00,3.316948e+00,5.324930e+01,7.439934e+00,2.368920e+00,5.776824e+00,1.004126e+00,6.661900e+01
1.545000e-02,1.400000e+00,5.000000e+00,2.952672e+00,5.641468e+01,1.094606e+01,2.345294e+00,6.921752e+00,2.041944e+00,4.106116e+00,1.957604e+00,6.137032e+00,6.185567e+00,3.379480e+00,5.236795e+01,7.580194e+00,2.413580e+00,5.885730e+00,1.023056e+00,6.598970e+01
1.545000e-02,1.475000e+00,5.000000e+00,2.902073e+00,5.641468e+01,1.066180e+01,2.345294e+00,7.042436e+00,2.077546e+00,4.177708e+00,1.991735e+00,6.244033e+00,6.293415e+00,3.438403e+00,5.153746e+01,7.712357e+00,2.455662e+00,5.988350e+00,1.040893e+00,6.539671e+01
1.545000e-02,1.550000e+00,5.000000e+00,2.855728e+00,5.641468e+01,1.040145e+01,2.345294e+00,7.156725e+00,2.111262e+00,4.245506e+00,2.024059e+00,6.345366e+00,6.395549e+00,3.494203e+00,5.075098e+01,7.837519e+00,2.495514e+00,6.085533e+00,1.057786e+00,6.483515e+01
1.545000e-02,1.625000e+00,5.000000e+00,2.812970e+00,5.641468e+01,1.016124e+01,2.345294e+00,7.265509e+00,2.143354e+00,4.310039e+00,2.054825e+00,6.441817e+00,6.492763e+00,3.547316e+00,5.000238e+01,7.956651e+00,2.533447e+00,6.178034e+00,1.073864e+00,6.430063e+01
1.545000e-02,1.700000e+00,5.000000e+00,2.773245e+00,5.641468e+01,9.938077e+00,2.345294e+00,7.369583e+00,2.174056e+00,4.371777e+00,2.084259e+00,6.534091e+00,6.585767e+00,3.598129e+00,4.928620e+01,8.070625e+00,2.569737e+00,6.266530e+00,1.089247e+00,6.378926e+01
1.545000e-02,1.775000e+00,5.000000e+00,2.736090e+00,5.641468e+01,9.729347e+00,2.345294e+00,7.469659e+00,2.203579e+00,4.431144e+00,2.112562e+00,6.622822e+00,6.675199e+00,3.646990e+00,4.859752e+01,8.180221e+00,2.604633e+00,6.351628e+00,1.104038e+00,6.329754e+01
1.545000e-02,1.850000e+00,5.000000e+00,2.701114e+00,5.641468e+01,9.532863e+00,2.345294e+00,7.566380e+00,2.232112e+00,4.488521e+00,2.139917e+00,6.708577e+00,6.761633e+00,3.694213e+00,4.793194e+01,8.286143e+00,2.638359e+00,6.433871e+00,1.118334e+00,6.282229e+01
1.545000e-02,1.925000e+00,5.000000e+00,2.667989e+00,5.641468e+01,9.346770e+00,2.345294e+00,7.660323e+00,2.259825e+00,4.544250e+00,2.166486e+00,6.791870e+00,6.845585e+00,3.740080e+00,4.728547e+01,8.389023e+00,2.671117e+00,6.513754e+00,1.132219e+00,6.236070e+01
1.545000e-02,2.000000e+00,5.000000e+00,2.636432e+00,5.641468e+01,9.169495e+00,2.345294e+00,7.752011e+00,2.286874e+00,4.598641e+00,2.192417e+00,6.873164e+00,6.927521e+00,3.784846e+00,4.665452e+01,8.489433e+00,2.703088e+00,6.591718e+00,1.145770e+00,6.191019e+01
1.610000e-02,5.000000e-01,5.000000e+00,5.070930e+00,5.648170e+01,2.283927e+01,2.352458e+00,4.053894e+00,1.205572e+00,2.390889e+00,1.139864e+00,3.573440e+00,3.601701e+00,1.967787e+00,7.222492e+01,4.413756e+00,1.405366e+00,3.427115e+00,5.957001e-01,8.017312e+01
1.610000e-02,5.750000e-01,5.000000e+00,4.692166e+00,5.648170e+01,2.071145e+01,2.352458e+00,4.381134e+00,1.302889e+00,2.583888e+00,1.231877e+00,3.861898e+00,3.892440e+00,2.126632e+00,6.998284e+01,4.770046e+00,1.518811e+00,3.703760e+00,6.437865e-01,7.857264e+01
1.610000e-02,6.500000e-01,5.000000e+00,4.397268e+00,5.648170e+01,1.905478e+01,2.352458e+00,4.674950e+00,1.390266e+00,2.757173e+00,1.314491e+00,4.120891e+00,4.153482e+00,2.269252e+00,6.796977e+01,5.089944e+00,1.620669e+00,3.952149e+00,6.869613e-01,7.713564e+01
1.610000e-02,7.250000e-01,5.000000e+00,4.161247e+00,5.648170e+01,1.772886e+01,2.352458e+00,4.940107e+00,1.469119e+00,2.913556e+00,1.389047e+00,4.354623e+00,4.389062e+00,2.397961e+00,6.615306e+01,5.378639e+00,1.712591e+00,4.176309e+00,7.259249e-01,7.583880e+01
1.610000e-02,8.000000e-01,5.000000e+00,3.968111e+00,5.648170e+01,1.664386e+01,2.352458e+00,5.180552e+00,1.540625e+00,3.055365e+00,1.456655e+00,4.566571e+00,4.602686e+00,2.514675e+00,6.450566e+01,5.640428e+00,1.795946e+00,4.379579e+00,7.612571e-01,7.466283e+01
1.610000e-02,8.750000e-01,5.000000e+00,3.807144e+00,5.648170e+01,1.573958e+01,2.352458e+00,5.399587e+00,1.605762e+00,3.184547e+00,1.518243e+00,4.759647e+00,4.797289e+00,2.620995e+00,6.300495e+01,5.878907e+00,1.871879e+00,4.564748e+00,7.934432e-01,7.359157e+01
1.610000e-02,9.500000e-01,5.000000e+00,3.670896e+00,5.648170e+01,1.497417e+01,2.352458e+00,5.599997e+00,1.665362e+00,3.302743e+00,1.574593e+00,4.936305e+00,4.975344e+00,2.718276e+00,6.163185e+01,6.097107e+00,1.941355e+00,4.734172e+00,8.228924e-01,7.261140e+01
1.610000e-02,1.025000e+00,5.000000e+00,3.554021e+00,5.648170e+01,1.431760e+01,2.352458e+00,5.784153e+00,1.720127e+00,3.411354e+00,1.626374e+00,5.098635e+00,5.138958e+00,2.807666e+00,6.037012e+01,6.297610e+00,2.005197e+00,4.889855e+00,8.499532e-01,7.171073e+01
1.610000e-02,1.100000e+00,5.000000e+00,3.452586e+00,5.648170e+01,1.374775e+01,2.352458e+00,5.954089e+00,1.770664e+00,3.511578e+00,1.674156e+00,5.248431e+00,5.289938e+00,2.890154e+00,5.920581e+01,6.482632e+00,2.064109e+00,5.033517e+00,8.749245e-01,7.087960e+01
1.610000e-02,1.175000e+00,5.000000e+00,3.363624e+00,5.648170e+01,1.324798e+01,2.352458e+00,6.111563e+00,1.817494e+00,3.604453e+00,1.718435e+00,5.387242e+00,5.429847e+00,2.966593e+00,5.812688e+01,6.654086e+00,2.118701e+00,5.166644e+00,8.980646e-01,7.010942e+01
1.610000e-02,1.250000e+00,5.000000e+00,3.284859e+00,5.648170e+01,1.280550e+01,2.352458e+00,6.258106e+00,1.861074e+00,3.690881e+00,1.759639e+00,5.516417e+00,5.560044e+00,3.037726e+00,5.712284e+01,6.813637e+00,2.169503e+00,5.290530e+00,9.195984e-01,6.939270e+01
1.610000e-02,1.325000e+00,5.000000e+00,3.214513e+00,5.648170e+01,1.241031e+01,2.352458e+00,6.395059e+00,1.901802e+00,3.771652e+00,1.798147e+00,5.637138e+00,5.681720e+00,3.104204e+00,5.618452e+01,6.962747e+00,2.216981e+00,5.406308e+00,9.397229e-01,6.872289e+01
1.610000e-02,1.400000e+00,5.000000e+00,3.151172e+00,5.648170e+01,1.205448e+01,2.352458e+00,6.523602e+00,1.940029e+00,3.847464e+00,1.834291e+00,5.750447e+00,5.795925e+00,3.166600e+00,5.530381e+01,7.102701e+00,2.261543e+00,5.514977e+00,9.586117e-01,6.809421e+01
1.610000e-02,1.475000e+00,5.000000e+00,3.093704e+00,5.648170e+01,1.173163e+01,2.352458e+00,6.644784e+00,1.976067e+00,3.918934e+00,1.868364e+00,5.857267e+00,5.903590e+00,3.225422e+00,5.447354e+01,7.234641e+00,2.303554e+00,5.617423e+00,9.764188e-01,6.750153e+01
1.610000e-02,1.550000e+00,5.000000e+00,3.041183e+00,5.648170e+01,1.143658e+01,2.352458e+00,6.759539e+00,2.010193e+00,3.986614e+00,1.900631e+00,5.958422e+00,6.005544e+00,3.281125e+00,5.368730e+01,7.359582e+00,2.343336e+00,5.714435e+00,9.932814e-01,6.694028e+01
1.610000e-02,1.625000e+00,5.000000e+00,2.992849e+00,5.648170e+01,1.116506e+01,2.352458e+00,6.868702e+00,2.042657e+00,4.050995e+00,1.931325e+00,6.054647e+00,6.102531e+00,3.334114e+00,5.293937e+01,7.478436e+00,2.381180e+00,5.806720e+00,1.009322e+00,6.640639e+01
1.610000e-02,1.700000e+00,5.000000e+00,2.948073e+00,5.648170e+01,1.091351e+01,2.352458e+00,6.973025e+00,2.073681e+00,4.112523e+00,1.960658e+00,6.146607e+00,6.195217e+00,3.384753e+00,5.222460e+01,7.592021e+00,2.417346e+00,5.894914e+00,1.024652e+00,6.589616e+01
1.610000e-02,1.775000e+00,5.000000e+00,2.906326e+00,5.648170e+01,1.067899e+01,2.352458e+00,7.073187e+00,2.103468e+00,4.171596e+00,1.988822e+00,6.234898e+00,6.284207e+00,3.433372e+00,5.153835e+01,7.701074e+00,2.452069e+00,5.979590e+00,1.039371e+00,6.540628e+01
1.610000e-02,1.850000e+00,5.000000e+00,2.867162e+00,5.648171e+01,1.045898e+01,2.352458e+00,7.169801e+00,2.132200e+00,4.228577e+00,2.015987e+00,6.320061e+00,6.370044e+00,3.480269e+00,5.087640e+01,7.806265e+00,2.485562e+00,6.061266e+00,1.053568e+00,6.493376e+01
1.610000e-02,1.925000e+00,5.000000e+00,2.830205e+00,5.648171e+01,1.025136e+01,2.352458e+00,7.263425e+00,2.160042e+00,4.283793e+00,2.042312e+00,6.402589e+00,6.453224e+00,3.525715e+00,5.023494e+01,7.908199e+00,2.518019e+00,6.140414e+00,1.067325e+00,6.447587e+01
1.610000e-02,2.000000e+00,5.000000e+00,2.795133e+00,5.648171e+01,1.005433e+01,2.352458e+00,7.354562e+00,2.187145e+00,4.337544e+00,2.067938e+00,6.482925e+00,6.534196e+00,3.569953e+00,4.961052e+01,8.007427e+00,2.549614e+00,6.217461e+00,1.080717e+00,6.403013e+01
1.675000e-02,5.000000e-01,5.000000e+00,5.563543e+00,5.654873e+01,2.559994e+01,2.359623e+00,3.716398e+00,1.113957e+00,2.179194e+00,1.038938e+00,3.257039e+00,3.282797e+00,1.793554e+00,7.464762e+01,4.022951e+00,1.280931e+00,3.123670e+00,5.429554e-01,8.190719e+01
1.675000e-02,5.750000e-01,5.000000e+00,5.131779e+00,5.654873e+01,2.317438e+01,2.359623e+00,4.029079e+00,1.207680e+00,2.362541e+00,1.126349e+00,3.531071e+00,3.558996e+00,1.944455e+00,7.251458e+01,4.361423e+00,1.388703e+00,3.386481e+00,5.886371e-01,8.038495e+01
1.675000e-02,6.500000e-01,5.000000e+00,4.795406e+00,5.654873e+01,2.128471e+01,2.359623e+00,4.311697e+00,1.292392e+00,2.528261e+00,1.205356e+00,3.778757e+00,3.808641e+00,2.080849e+00,7.058663e+01,4.667354e+00,1.486113e+00,3.624025e+00,6.299269e-01,7.900906e+01
1.675000e-02,7.250000e-01,5.000000e+00,4.526064e+00,5.654873e+01,1.977161e+01,2.359623e+00,4.568282e+00,1.369301e+00,2.678715e+00,1.277086e+00,4.003626e+00,4.035289e+00,2.204678e+00,6.883627e+01,4.945104e+00,1.574550e+00,3.839687e+00,6.674132e-01,7.775991e+01
1.675000e-02,8.000000e-01,5.000000e+00,4.305587e+00,5.654873e+01,1.853302e+01,2.359623e+00,4.802211e+00,1.439419e+00,2.815884e+00,1.342482e+00,4.208641e+00,4.241925e+00,2.317573e+00,6.724046e+01,5.198329e+00,1.655179e+00,4.036306e+00,7.015895e-01,7.662106e+01
1.675000e-02,8.750000e-01,5.000000e+00,4.121797e+00,5.654873e+01,1.750052e+01,2.359623e+00,5.016340e+00,1.503602e+00,2.941444e+00,1.402343e+00,4.396303e+00,4.431071e+00,2.420913e+00,6.577972e+01,5.430121e+00,1.728983e+00,4.216284e+00,7.328732e-01,7.557859e+01
1.675000e-02,9.500000e-01,5.000000e+00,3.966222e+00,5.654873e+01,1.662653e+01,2.359623e+00,5.213106e+00,1.562581e+00,3.056822e+00,1.457350e+00,4.568748e+00,4.604880e+00,2.515873e+00,6.443743e+01,5.643118e+00,1.796802e+00,4.381668e+00,7.616202e-01,7.462066e+01
1.675000e-02,1.025000e+00,5.000000e+00,3.832782e+00,5.654873e+01,1.587690e+01,2.359623e+00,5.394601e+00,1.616983e+00,3.163246e+00,1.508088e+00,4.727810e+00,4.765200e+00,2.603464e+00,6.319931e+01,5.839584e+00,1.859358e+00,4.534216e+00,7.881361e-01,7.373708e+01
1.675000e-02,1.100000e+00,5.000000e+00,3.717002e+00,5.654873e+01,1.522647e+01,2.359623e+00,5.562636e+00,1.667350e+00,3.261777e+00,1.555063e+00,4.875075e+00,4.913630e+00,2.684559e+00,6.205302e+01,6.021480e+00,1.917275e+00,4.675451e+00,8.126856e-01,7.291902e+01
1.675000e-02,1.175000e+00,5.000000e+00,3.615509e+00,5.654873e+01,1.465631e+01,2.359623e+00,5.718788e+00,1.714155e+00,3.353341e+00,1.598716e+00,5.011926e+00,5.051563e+00,2.759919e+00,6.098779e+01,6.190512e+00,1.971096e+00,4.806698e+00,8.354989e-01,7.215882e+01
1.675000e-02,1.250000e+00,5.000000e+00,3.525712e+00,5.654873e+01,1.415185e+01,2.359623e+00,5.864440e+00,1.757813e+00,3.438747e+00,1.639434e+00,5.139575e+00,5.180222e+00,2.830211e+00,5.999418e+01,6.348179e+00,2.021298e+00,4.929120e+00,8.567783e-01,7.144973e+01
1.675000e-02,1.325000e+00,5.000000e+00,3.445588e+00,5.654873e+01,1.370173e+01,2.359623e+00,6.000812e+00,1.798689e+00,3.518712e+00,1.677557e+00,5.259091e+00,5.300683e+00,2.896025e+00,5.906389e+01,6.495799e+00,2.068301e+00,5.043742e+00,8.767018e-01,7.078582e+01
1.675000e-02,1.400000e+00,5.000000e+00,3.373532e+00,5.654873e+01,1.329693e+01,2.359623e+00,6.128985e+00,1.837108e+00,3.593869e+00,1.713388e+00,5.371421e+00,5.413901e+00,2.957882e+00,5.818952e+01,6.634545e+00,2.112479e+00,5.151473e+00,8.954275e-01,7.016183e+01
1.675000e-02,1.475000e+00,5.000000e+00,3.308252e+00,5.654873e+01,1.293021e+01,2.359623e+00,6.249923e+00,1.873358e+00,3.664784e+00,1.747197e+00,5.477411e+00,5.520729e+00,3.016247e+00,5.736451e+01,6.765459e+00,2.154163e+00,5.253122e+00,9.130962e-01,6.957305e+01
1.675000e-02,1.550000e+00,5.000000e+00,3.248699e+00,5.654873e+01,1.259566e+01,2.359623e+00,6.364492e+00,1.907699e+00,3.731963e+00,1.779225e+00,5.577819e+00,5.621931e+00,3.071539e+00,5.658295e+01,6.889478e+00,2.193651e+00,5.349418e+00,9.298344e-01,6.901529e+01
1.675000e-02,1.625000e+00,5.000000e+00,3.194010e+00,5.654873e+01,1.228842e+01,2.359623e+00,6.473468e+00,1.940363e+00,3.795864e+00,1.809690e+00,5.673325e+00,5.718192e+00,3.124131e+00,5.583954e+01,7.007444e+00,2.231212e+00,5.441014e+00,9.457555e-01,6.848475e+01
1.675000e-02,1.700000e+00,5.000000e+00,3.143466e+00,5.654873e+01,1.200448e+01,2.359623e+00,6.577555e+00,1.971562e+00,3.856898e+00,1.838788e+00,5.764547e+00,5.810135e+00,3.174364e+00,5.512948e+01,7.120117e+00,2.267088e+00,5.528500e+00,9.609623e-01,6.797802e+01
1.675000e-02,1.775000e+00,5.000000e+00,3.096466e+00,5.654873e+01,1.174045e+01,2.359623e+00,6.677391e+00,2.001487e+00,3.915439e+00,1.866698e+00,5.852042e+00,5.898323e+00,3.222545e+00,5.444843e+01,7.228188e+00,2.301498e+00,5.612413e+00,9.755480e-01,6.749198e+01
1.675000e-02,1.850000e+00,5.000000e+00,3.052506e+00,5.654873e+01,1.149348e+01,2.359623e+00,6.773555e+00,2.030312e+00,3.971827e+00,1.893581e+00,5.936320e+00,5.983267e+00,3.268955e+00,5.379242e+01,7.332284e+00,2.334644e+00,5.693240e+00,9.895973e-01,6.702382e+01
1.675000e-02,1.925000e+00,5.000000e+00,3.011153e+00,5.654873e+01,1.126117e+01,2.359623e+00,6.866577e+00,2.058194e+00,4.026372e+00,1.919586e+00,6.017844e+00,6.065436e+00,3.313847e+00,5.315785e+01,7.432979e+00,2.366705e+00,5.771426e+00,1.003188e+00,6.657095e+01
1.675000e-02,2.000000e+00,5.000000e+00,2.972041e+00,5.654873e+01,1.104145e+01,2.359623e+00,6.956940e+00,2.085280e+00,4.079359e+00,1.944847e+00,6.097038e+00,6.145257e+00,3.357457e+00,5.254141e+01,7.530796e+00,2.397851e+00,5.847377e+00,1.016389e+00,6.613103e+01
1.740000e-02,5.000000e-01,5.000000e+00,6.117454e+00,5.661575e+01,2.870497e+01,2.366787e+00,3.399400e+00,1.026852e+00,1.981878e+00,9.448666e-01,2.962128e+00,2.985554e+00,1.631156e+00,7.690990e+01,3.658690e+00,1.164948e+00,2.840836e+00,4.937933e-01,8.352591e+01
1.740000e-02,5.750000e-01,5.000000e+00,5.626033e+00,5.661575e+01,2.594428e+01,2.366787e+00,3.696329e+00,1.116545e+00,2.154990e+00,1.027398e+00,3.220863e+00,3.246335e+00,1.773633e+00,7.489303e+01,3.978269e+00,1.266704e+00,3.088976e+00,5.369250e-01,8.208694e+01
1.740000e-02,6.500000e-01,5.000000e+00,5.242946e+00,5.661575e+01,2.379217e+01,2.366787e+00,3.966410e+00,1.198128e+00,2.312449e+00,1.102468e+00,3.456202e+00,3.483536e+00,1.903228e+00,7.305854e+01,4.268950e+00,1.359258e+00,3.314679e+00,5.761566e-01,8.077808e+01
1.740000e-02,7.250000e-01,5.000000e+00,4.936050e+00,5.661575e+01,2.206810e+01,2.366787e+00,4.213018e+00,1.272621e+00,2.456224e+00,1.171013e+00,3.671089e+00,3.700121e+00,2.021559e+00,7.138347e+01,4.534368e+00,1.443769e+00,3.520767e+00,6.119786e-01,7.958298e+01
1.740000e-02,8.000000e-01,5.000000e+00,4.684744e+00,5.661575e+01,2.065632e+01,2.366787e+00,4.439019e+00,1.340889e+00,2.587985e+00,1.233830e+00,3.868019e+00,3.898609e+00,2.130003e+00,6.984838e+01,4.777608e+00,1.521218e+00,3.709633e+00,6.448074e-01,7.848773e+01
1.740000e-02,8.750000e-01,5.000000e+00,4.475204e+00,5.661575e+01,1.947917e+01,2.366787e+00,4.646864e+00,1.403672e+00,2.709160e+00,1.291601e+00,4.049129e+00,4.081151e+00,2.229735e+00,6.843661e+01,5.001306e+00,1.592445e+00,3.883326e+00,6.749987e-01,7.748048e+01
1.740000e-02,9.500000e-01,5.000000e+00,4.297813e+00,5.661575e+01,1.848263e+01,2.366787e+00,4.838662e+00,1.461608e+00,2.820980e+00,1.344911e+00,4.216255e+00,4.249599e+00,2.321766e+00,6.713384e+01,5.207734e+00,1.658173e+00,4.043610e+00,7.028591e-01,7.655099e+01
1.740000e-02,1.025000e+00,5.000000e+00,4.145665e+00,5.661575e+01,1.762789e+01,2.366787e+00,5.016243e+00,1.515250e+00,2.924511e+00,1.394270e+00,4.370993e+00,4.405561e+00,2.406976e+00,6.592764e+01,5.398860e+00,1.719029e+00,4.192011e+00,7.286542e-01,7.569041e+01
1.740000e-02,1.100000e+00,5.000000e+00,4.013675e+00,5.661575e+01,1.688640e+01,2.366787e+00,5.181202e+00,1.565079e+00,3.020683e+00,1.440120e+00,4.514733e+00,4.550438e+00,2.486129e+00,6.480717e+01,5.576401e+00,1.775559e+00,4.329866e+00,7.526160e-01,7.489099e+01
1.740000e-02,1.175000e+00,5.000000e+00,3.898011e+00,5.661575e+01,1.623663e+01,2.366787e+00,5.334941e+00,1.611518e+00,3.110314e+00,1.482852e+00,4.648697e+00,4.685461e+00,2.559899e+00,6.376292e+01,5.741867e+00,1.828244e+00,4.458343e+00,7.749480e-01,7.414594e+01
1.740000e-02,1.250000e+00,5.000000e+00,3.795731e+00,5.661575e+01,1.566204e+01,2.366787e+00,5.478697e+00,1.654943e+00,3.194125e+00,1.522809e+00,4.773961e+00,4.811716e+00,2.628878e+00,6.278647e+01,5.896588e+00,1.877508e+00,4.578479e+00,7.958298e-01,7.344927e+01
1.740000e-02,1.325000e+00,5.000000e+00,3.704534e+00,5.661576e+01,1.514972e+01,2.366787e+00,5.613568e+00,1.695683e+00,3.272756e+00,1.560297e+00,4.891484e+00,4.930168e+00,2.693595e+00,6.187036e+01,6.041747e+00,1.923728e+00,4.691189e+00,8.154211e-01,7.279566e+01
1.740000e-02,1.400000e+00,5.000000e+00,3.622598e+00,5.661576e+01,1.468942e+01,2.366787e+00,5.740535e+00,1.734036e+00,3.346779e+00,1.595588e+00,5.002119e+00,5.041678e+00,2.754518e+00,6.100795e+01,6.178399e+00,1.967239e+00,4.797294e+00,8.338642e-01,7.218036e+01
1.740000e-02,1.475000e+00,5.000000e+00,3.548457e+00,5.661576e+01,1.427292e+01,2.366787e+00,5.860477e+00,1.770266e+00,3.416706e+00,1.628926e+00,5.106632e+00,5.147018e+00,2.812070e+00,6.019326e+01,6.307489e+00,2.008342e+00,4.897527e+00,8.512868e-01,7.159910e+01
1.740000e-02,1.550000e+00,5.000000e+00,3.480918e+00,5.661576e+01,1.389350e+01,2.366787e+00,5.974185e+00,1.804614e+00,3.482999e+00,1.660531e+00,5.205714e+00,5.246883e+00,2.866632e+00,5.942091e+01,6.429871e+00,2.047309e+00,4.992552e+00,8.678039e-01,7.104805e+01
1.740000e-02,1.625000e+00,5.000000e+00,3.419001e+00,5.661576e+01,1.354566e+01,2.366787e+00,6.082377e+00,1.837295e+00,3.546076e+00,1.690603e+00,5.299988e+00,5.341903e+00,2.918546e+00,5.868603e+01,6.546315e+00,2.084386e+00,5.082966e+00,8.835197e-01,7.052373e+01
1.740000e-02,1.700000e+00,5.000000e+00,3.361890e+00,5.661576e+01,1.322482e+01,2.366787e+00,6.185702e+00,1.868507e+00,3.606315e+00,1.719322e+00,5.390023e+00,5.432649e+00,2.968125e+00,5.798420e+01,6.657521e+00,2.119794e+00,5.169314e+00,8.985286e-01,7.002300e+01
1.740000e-02,1.775000e+00,5.000000e+00,3.308904e+00,5.661576e+01,1.292716e+01,2.366787e+00,6.284754e+00,1.898427e+00,3.664063e+00,1.746854e+00,5.476334e+00,5.519643e+00,3.015654e+00,5.731140e+01,6.764129e+00,2.153739e+00,5.252090e+00,9.129168e-01,6.954298e+01
1.740000e-02,1.850000e+00,5.000000e+00,3.259467e+00,5.661576e+01,1.264943e+01,2.366787e+00,6.380076e+00,1.927221e+00,3.719637e+00,1.773349e+00,5.559394e+00,5.603360e+00,3.061393e+00,5.666393e+01,6.866722e+00,2.186405e+00,5.331749e+00,9.267631e-01,6.908103e+01
1.740000e-02,1.925000e+00,5.000000e+00,3.213090e+00,5.661576e+01,1.238890e+01,2.366787e+00,6.472164e+00,1.955038e+00,3.773325e+00,1.798945e+00,5.639637e+00,5.684237e+00,3.105580e+00,5.603843e+01,6.965834e+00,2.217963e+00,5.408706e+00,9.401397e-01,6.863475e+01
1.740000e-02,2.000000e+00,5.000000e+00,3.169355e+00,5.661576e+01,1.214321e+01,2.366787e+00,6.561475e+00,1.982016e+00,3.825394e+00,1.823769e+00,5.717460e+00,5.762676e+00,3.148435e+00,5.543179e+01,7.061958e+00,2.248570e+00,5.483343e+00,9.531130e-01,6.820194e+01
1.805000e-02,5.000000e-01,5.000000e+00,6.739957e+00,5.668278e+01,3.219533e+01,2.373952e+00,3.103136e+00,9.445009e-01,1.798833e+00,8.575992e-01,2.688547e+00,2.709809e+00,1.480503e+00,7.901230e+01,3.320775e+00,1.057354e+00,2.578458e+00,4.481868e-01,8.502975e+01
1.805000e-02,5.750000e-01,5.000000e+00,6.181436e+00,5.668278e+01,2.905768e+01,2.373952e+00,3.383518e+00,1.029841e+00,1.961366e+00,9.350873e-01,2.931470e+00,2.954653e+00,1.614273e+00,7.711596e+01,3.620823e+00,1.152891e+00,2.811434e+00,4.886826e-01,8.367712e+01
1.805000e-02,6.500000e-01,5.000000e+00,5.745770e+00,5.668278e+01,2.661021e+01,2.373952e+00,3.640069e+00,1.107927e+00,2.110084e+00,1.005989e+00,3.153744e+00,3.178686e+00,1.736673e+00,7.538081e+01,3.895367e+00,1.240307e+00,3.024607e+00,5.257363e-01,8.243946e+01
1.805000e-02,7.250000e-01,5.000000e+00,5.396584e+00,5.668278e+01,2.464856e+01,2.373952e+00,3.875599e+00,1.179615e+00,2.246616e+00,1.071081e+00,3.357807e+00,3.384362e+00,1.849044e+00,7.378783e+01,4.147416e+00,1.320561e+00,3.220314e+00,5.597540e-01,8.130320e+01
1.805000e-02,8.000000e-01,5.000000e+00,5.110541e+00,5.668278e+01,2.304164e+01,2.373952e+00,4.092521e+00,1.245640e+00,2.372362e+00,1.131031e+00,3.545747e+00,3.573788e+00,1.952537e+00,7.232071e+01,4.379551e+00,1.394474e+00,3.400558e+00,5.910840e-01,8.025672e+01
1.805000e-02,8.750000e-01,5.000000e+00,4.871977e+00,5.668278e+01,2.170143e+01,2.373952e+00,4.292918e+00,1.306635e+00,2.488528e+00,1.186414e+00,3.719370e+00,3.748785e+00,2.048147e+00,7.096534e+01,4.594003e+00,1.462757e+00,3.567072e+00,6.200274e-01,7.928996e+01
1.805000e-02,9.500000e-01,5.000000e+00,4.669982e+00,5.668278e+01,2.056667e+01,2.373952e+00,4.478603e+00,1.363151e+00,2.596166e+00,1.237731e+00,3.880247e+00,3.910934e+00,2.136737e+00,6.970949e+01,4.792712e+00,1.526027e+00,3.721361e+00,6.468459e-01,7.839417e+01
1.805000e-02,1.025000e+00,5.000000e+00,4.496726e+00,5.668278e+01,1.959336e+01,2.373952e+00,4.651160e+00,1.415673e+00,2.696195e+00,1.285420e+00,4.029751e+00,4.061620e+00,2.219064e+00,6.854241e+01,4.977372e+00,1.584824e+00,3.864743e+00,6.717685e-01,7.756172e+01
1.805000e-02,1.100000e+00,5.000000e+00,4.346437e+00,5.668278e+01,1.874907e+01,2.373952e+00,4.811985e+00,1.464623e+00,2.789423e+00,1.329866e+00,4.169089e+00,4.202060e+00,2.295793e+00,6.745469e+01,5.149476e+00,1.639623e+00,3.998376e+00,6.949965e-01,7.678586e+01
1.805000e-02,1.175000e+00,5.000000e+00,4.214768e+00,5.668278e+01,1.800938e+01,2.373952e+00,4.962311e+00,1.510378e+00,2.876564e+00,1.371411e+00,4.299331e+00,4.333331e+00,2.367514e+00,6.643798e+01,5.310345e+00,1.690845e+00,4.123284e+00,7.167081e-01,7.606065e+01
