# system_capacity,brine_disposal_cost,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,RO_CAPEX_frac,RO_OPEX_frac,brine_frac,Total_Opex_frac
1.883942e+00,1.100000e+00,4.300000e+01,1.549141e+00,2.818419e+02,2.186766e+01,3.222880e+00,4.518470e+00,2.311263e+00,5.353021e+00,3.456344e+00,7.908536e+00,1.319930e+01,3.195023e+00,2.081575e+00,1.235868e+00,2.191550e-01,2.352626e+01,1.415611e+01,1.883908e+01,3.542374e+01
1.883942e+00,1.175000e+00,4.300000e+01,1.567704e+00,2.836253e+02,2.196731e+01,3.241064e+00,4.439282e+00,2.275878e+00,5.272307e+00,3.406515e+00,7.797975e+00,1.301248e+01,3.133656e+00,2.052613e+00,1.201726e+00,2.131767e-01,2.342199e+01,1.409944e+01,1.967297e+01,3.506010e+01
1.883942e+00,1.250000e+00,4.300000e+01,1.587289e+00,2.850624e+02,2.205897e+01,3.259061e+00,4.375270e+00,2.243061e+00,5.196283e+00,3.357395e+00,7.685532e+00,1.282484e+01,3.090901e+00,2.026577e+00,1.184020e+00,2.100474e-01,2.330826e+01,1.403680e+01,2.046101e+01,3.469872e+01
1.883942e+00,1.325000e+00,4.300000e+01,1.606681e+00,2.864738e+02,2.214892e+01,3.276668e+00,4.313834e+00,2.211564e+00,5.123318e+00,3.310251e+00,7.577614e+00,1.264476e+01,3.049773e+00,2.001455e+00,1.167041e+00,2.070461e-01,2.319796e+01,1.397593e+01,2.121946e+01,3.435100e+01
1.883942e+00,1.400000e+00,4.300000e+01,1.625888e+00,2.878610e+02,2.223726e+01,3.293909e+00,4.254789e+00,2.181294e+00,5.053194e+00,3.264943e+00,7.473897e+00,1.247169e+01,3.010163e+00,1.977189e+00,1.150737e+00,2.041637e-01,2.309083e+01,1.391669e+01,2.195043e+01,3.401596e+01
1.883942e+00,1.475000e+00,4.300000e+01,1.644922e+00,2.892250e+02,2.232407e+01,3.310802e+00,4.197972e+00,2.152166e+00,4.985715e+00,3.221344e+00,7.374093e+00,1.230514e+01,2.971970e+00,1.953728e+00,1.135060e+00,2.013919e-01,2.298665e+01,1.385896e+01,2.265580e+01,3.369274e+01
1.883942e+00,1.550000e+00,4.300000e+01,1.663790e+00,2.905668e+02,2.240941e+01,3.327365e+00,4.143235e+00,2.124104e+00,4.920706e+00,3.179341e+00,7.277942e+00,1.214470e+01,2.935104e+00,1.931024e+00,1.119969e+00,1.987232e-01,2.288521e+01,1.380265e+01,2.333730e+01,3.338054e+01
1.883942e+00,1.625000e+00,4.300000e+01,1.682544e+00,2.908880e+02,2.242983e+01,3.331322e+00,4.095398e+00,2.099579e+00,4.863893e+00,3.142633e+00,7.193913e+00,1.200448e+01,2.901654e+00,1.909372e+00,1.106970e+00,1.964189e-01,2.266791e+01,1.367273e+01,2.414506e+01,3.302521e+01
1.883942e+00,1.700000e+00,4.300000e+01,1.701294e+00,2.908880e+02,2.242983e+01,3.331322e+00,4.050263e+00,2.076440e+00,4.810288e+00,3.107998e+00,7.114628e+00,1.187218e+01,2.869675e+00,1.888329e+00,1.094770e+00,1.942541e-01,2.241808e+01,1.352204e+01,2.498106e+01,3.266123e+01
1.883942e+00,1.775000e+00,4.300000e+01,1.720044e+00,2.908880e+02,2.242983e+01,3.331322e+00,4.006111e+00,2.053805e+00,4.757851e+00,3.074118e+00,7.037072e+00,1.174276e+01,2.838393e+00,1.867745e+00,1.082836e+00,1.921366e-01,2.217370e+01,1.337464e+01,2.579883e+01,3.230520e+01
1.883942e+00,1.850000e+00,4.300000e+01,1.738795e+00,2.908880e+02,2.242983e+01,3.331322e+00,3.962912e+00,2.031658e+00,4.706546e+00,3.040968e+00,6.961189e+00,1.161613e+01,2.807785e+00,1.847604e+00,1.071160e+00,1.900647e-01,2.193460e+01,1.323041e+01,2.659897e+01,3.195684e+01
1.883942e+00,1.925000e+00,4.300000e+01,1.757545e+00,2.908880e+02,2.242983e+01,3.331322e+00,3.920634e+00,2.009983e+00,4.656335e+00,3.008526e+00,6.886925e+00,1.149221e+01,2.777831e+00,1.827893e+00,1.059732e+00,1.880370e-01,2.170059e+01,1.308927e+01,2.738204e+01,3.161591e+01
1.883942e+00,2.000000e+00,4.300000e+01,1.776295e+00,2.908880e+02,2.242983e+01,3.331322e+00,3.879249e+00,1.988767e+00,4.607184e+00,2.976769e+00,6.814228e+00,1.137090e+01,2.748509e+00,1.808598e+00,1.048546e+00,1.860522e-01,2.147153e+01,1.295110e+01,2.814857e+01,3.128218e+01
2.092052e+00,5.000000e-01,4.775000e+01,1.361885e+00,2.918368e+02,2.322953e+01,3.052253e+00,5.086989e+00,2.663338e+00,6.183292e+00,4.019790e+00,8.675479e+00,1.529483e+01,3.436589e+00,2.333232e+00,1.264843e+00,2.248480e-01,2.495960e+01,1.494982e+01,1.090736e+01,3.948585e+01
2.092052e+00,5.750000e-01,4.775000e+01,1.383976e+00,2.937879e+02,2.335546e+01,3.075388e+00,4.986389e+00,2.610668e+00,6.061011e+00,3.940295e+00,8.503913e+00,1.499236e+01,3.373607e+00,2.294580e+00,1.239092e+00,2.202948e-01,2.478684e+01,1.485660e+01,1.213436e+01,3.891479e+01
2.092052e+00,6.500000e-01,4.775000e+01,1.405705e+00,2.956884e+02,2.347789e+01,3.097764e+00,4.891745e+00,2.561117e+00,5.945971e+00,3.865507e+00,8.342506e+00,1.470780e+01,3.314093e+00,2.257834e+00,1.214907e+00,2.160171e-01,2.462318e+01,1.476803e+01,1.329130e+01,3.837630e+01
2.092052e+00,7.250000e-01,4.775000e+01,1.427101e+00,2.975423e+02,2.359712e+01,3.119448e+00,4.802425e+00,2.514352e+00,5.837401e+00,3.794925e+00,8.190177e+00,1.443924e+01,3.257701e+00,2.222821e+00,1.192117e+00,2.119851e-01,2.446755e+01,1.468358e+01,1.438573e+01,3.786690e+01
2.092052e+00,8.000000e-01,4.775000e+01,1.448188e+00,2.993527e+02,2.371338e+01,3.140494e+00,4.717892e+00,2.470094e+00,5.734650e+00,3.728126e+00,8.046012e+00,1.418508e+01,3.204133e+00,2.189390e+00,1.170578e+00,2.081736e-01,2.431906e+01,1.460278e+01,1.542403e+01,3.738364e+01
2.092052e+00,8.750000e-01,4.775000e+01,1.468989e+00,3.011227e+02,2.382689e+01,3.160953e+00,4.637687e+00,2.428102e+00,5.637160e+00,3.664747e+00,7.909228e+00,1.394393e+01,3.153131e+00,2.157412e+00,1.150169e+00,2.045612e-01,2.417696e+01,1.452527e+01,1.641164e+01,3.692402e+01
2.092052e+00,9.500000e-01,4.775000e+01,1.489523e+00,3.028546e+02,2.393782e+01,3.180866e+00,4.561415e+00,2.388170e+00,5.544451e+00,3.604477e+00,7.779153e+00,1.371461e+01,3.104476e+00,2.126771e+00,1.130785e+00,2.011294e-01,2.404060e+01,1.445070e+01,1.735327e+01,3.648585e+01
2.092052e+00,1.025000e+00,4.775000e+01,1.509807e+00,3.045509e+02,2.404635e+01,3.200272e+00,4.488733e+00,2.350116e+00,5.456106e+00,3.547043e+00,7.655200e+00,1.349608e+01,3.057971e+00,2.097367e+00,1.112334e+00,1.978622e-01,2.390943e+01,1.437880e+01,1.825295e+01,3.606727e+01
2.092052e+00,1.100000e+00,4.775000e+01,1.529857e+00,3.062135e+02,2.415262e+01,3.219203e+00,4.419341e+00,2.313785e+00,5.371758e+00,3.492208e+00,7.536856e+00,1.328744e+01,3.013447e+00,2.069108e+00,1.094737e+00,1.947456e-01,2.378298e+01,1.430934e+01,1.911425e+01,3.566663e+01
2.092052e+00,1.175000e+00,4.775000e+01,1.549687e+00,3.078443e+02,2.425676e+01,3.237690e+00,4.352974e+00,2.279038e+00,5.291089e+00,3.439764e+00,7.423672e+00,1.308790e+01,2.970752e+00,2.041915e+00,1.077924e+00,1.917673e-01,2.366084e+01,1.424209e+01,1.994027e+01,3.528248e+01
2.092052e+00,1.250000e+00,4.775000e+01,1.569310e+00,3.094451e+02,2.435889e+01,3.255761e+00,4.289398e+00,2.245752e+00,5.213811e+00,3.389526e+00,7.315248e+00,1.289675e+01,2.929752e+00,2.015715e+00,1.061833e+00,1.889164e-01,2.354267e+01,1.417690e+01,2.073373e+01,3.491355e+01
2.092052e+00,1.325000e+00,4.775000e+01,1.588736e+00,3.110172e+02,2.445911e+01,3.273438e+00,4.228406e+00,2.213820e+00,5.139676e+00,3.341330e+00,7.211231e+00,1.271337e+01,2.890327e+00,1.990443e+00,1.046410e+00,1.861835e-01,2.342813e+01,1.411358e+01,2.149710e+01,3.455872e+01
2.092052e+00,1.400000e+00,4.775000e+01,1.607977e+00,3.125622e+02,2.455753e+01,3.290746e+00,4.169813e+00,2.183143e+00,5.068454e+00,3.295029e+00,7.111305e+00,1.253719e+01,2.852368e+00,1.966040e+00,1.031606e+00,1.835599e-01,2.331697e+01,1.405200e+01,2.223252e+01,3.421697e+01
2.092052e+00,1.475000e+00,4.775000e+01,1.627042e+00,3.140812e+02,2.465423e+01,3.307701e+00,4.113452e+00,2.153635e+00,4.999948e+00,3.250492e+00,7.015186e+00,1.236774e+01,2.815781e+00,1.942454e+00,1.017377e+00,1.810378e-01,2.320891e+01,1.399204e+01,2.294195e+01,3.388739e+01
2.092052e+00,1.550000e+00,4.775000e+01,1.645940e+00,3.155754e+02,2.474929e+01,3.324324e+00,4.059175e+00,2.125217e+00,4.933973e+00,3.207601e+00,6.922620e+00,1.220454e+01,2.780476e+00,1.919636e+00,1.003685e+00,1.786105e-01,2.310375e+01,1.393357e+01,2.362714e+01,3.356918e+01
2.092052e+00,1.625000e+00,4.775000e+01,1.664704e+00,3.162058e+02,2.478938e+01,3.331322e+00,4.010549e+00,2.099759e+00,4.874867e+00,3.169177e+00,6.839692e+00,1.205834e+01,2.747922e+00,1.897788e+00,9.915526e-01,1.764552e-01,2.291083e+01,1.381925e+01,2.440381e+01,3.322077e+01
2.092052e+00,1.700000e+00,4.775000e+01,1.683454e+00,3.162058e+02,2.478938e+01,3.331322e+00,3.965880e+00,2.076372e+00,4.820572e+00,3.133879e+00,6.763512e+00,1.192404e+01,2.717316e+00,1.876651e+00,9.805088e-01,1.744899e-01,2.265565e+01,1.366534e+01,2.524579e+01,3.285077e+01
2.092052e+00,1.775000e+00,4.775000e+01,1.702204e+00,3.162058e+02,2.478938e+01,3.331322e+00,3.922195e+00,2.053500e+00,4.767472e+00,3.099359e+00,6.689011e+00,1.179269e+01,2.687384e+00,1.855979e+00,9.697084e-01,1.725678e-01,2.240610e+01,1.351481e+01,2.606922e+01,3.248891e+01
2.092052e+00,1.850000e+00,4.775000e+01,1.720954e+00,3.162058e+02,2.478938e+01,3.331322e+00,3.879462e+00,2.031127e+00,4.715530e+00,3.065591e+00,6.616133e+00,1.166421e+01,2.658105e+00,1.835758e+00,9.591432e-01,1.706877e-01,2.216198e+01,1.336756e+01,2.687471e+01,3.213494e+01
2.092052e+00,1.925000e+00,4.775000e+01,1.739704e+00,3.162058e+02,2.478938e+01,3.331322e+00,3.837651e+00,2.009236e+00,4.664707e+00,3.032551e+00,6.544826e+00,1.153850e+01,2.629457e+00,1.815973e+00,9.488058e-01,1.688481e-01,2.192312e+01,1.322349e+01,2.766283e+01,3.178860e+01
2.092052e+00,2.000000e+00,4.775000e+01,1.758455e+00,3.162058e+02,2.478938e+01,3.331322e+00,3.796730e+00,1.987812e+00,4.614968e+00,3.000215e+00,6.475040e+00,1.141546e+01,2.601419e+00,1.796609e+00,9.386889e-01,1.670477e-01,2.168936e+01,1.308249e+01,2.843415e+01,3.144964e+01
2.300161e+00,5.000000e-01,5.250000e+01,1.345232e+00,3.137663e+02,2.540002e+01,3.048318e+00,5.017970e+00,2.674649e+00,6.220781e+00,4.064809e+00,8.242455e+00,1.539995e+01,3.283294e+00,2.328160e+00,1.148651e+00,2.047707e-01,2.522962e+01,1.510974e+01,1.107515e+01,3.978208e+01
2.300161e+00,5.750000e-01,5.250000e+01,1.367386e+00,3.159204e+02,2.553913e+01,3.071586e+00,4.917270e+00,2.620974e+00,6.095943e+00,3.983237e+00,8.077046e+00,1.509091e+01,3.222343e+00,2.289095e+00,1.124912e+00,2.005638e-01,2.504968e+01,1.501246e+01,1.231557e+01,3.919723e+01
2.300161e+00,6.500000e-01,5.250000e+01,1.389173e+00,3.180183e+02,2.567435e+01,3.094084e+00,4.822604e+00,2.570516e+00,5.978586e+00,3.906553e+00,7.921550e+00,1.480038e+01,3.164785e+00,2.251977e+00,1.102634e+00,1.966144e-01,2.487936e+01,1.492012e+01,1.348432e+01,3.864616e+01
2.300161e+00,7.250000e-01,5.250000e+01,1.410623e+00,3.200643e+02,2.580599e+01,3.115879e+00,4.733326e+00,2.522929e+00,5.867907e+00,3.834232e+00,7.774902e+00,1.452639e+01,3.110276e+00,2.216626e+00,1.081655e+00,1.928945e-01,2.471753e+01,1.483214e+01,1.458919e+01,3.812521e+01
2.300161e+00,8.000000e-01,5.250000e+01,1.431760e+00,3.220619e+02,2.593433e+01,3.137027e+00,4.648887e+00,2.477922e+00,5.763228e+00,3.765833e+00,7.636203e+00,1.426725e+01,3.058523e+00,2.182890e+00,1.061843e+00,1.893803e-01,2.456323e+01,1.474803e+01,1.563678e+01,3.763130e+01
2.300161e+00,8.750000e-01,5.250000e+01,1.452608e+00,3.240145e+02,2.605961e+01,3.157580e+00,4.568818e+00,2.435244e+00,5.663967e+00,3.700973e+00,7.504683e+00,1.402152e+01,3.009275e+00,2.150634e+00,1.043081e+00,1.860516e-01,2.441567e+01,1.466740e+01,1.663268e+01,3.716182e+01
2.300161e+00,9.500000e-01,5.250000e+01,1.473185e+00,3.259252e+02,2.618203e+01,3.177582e+00,4.492717e+00,2.394681e+00,5.569624e+00,3.639327e+00,7.379681e+00,1.378797e+01,2.962312e+00,2.119739e+00,1.025271e+00,1.828910e-01,2.427419e+01,1.458990e+01,1.758170e+01,3.671451e+01
2.300161e+00,1.025000e+00,5.250000e+01,1.493510e+00,3.277961e+02,2.630178e+01,3.197069e+00,4.420235e+00,2.356047e+00,5.479768e+00,3.580613e+00,7.260623e+00,1.356553e+01,2.917445e+00,2.090103e+00,1.008328e+00,1.798835e-01,2.413817e+01,1.451522e+01,1.848804e+01,3.628739e+01
2.300161e+00,1.100000e+00,5.250000e+01,1.513598e+00,3.296297e+02,2.641901e+01,3.216077e+00,4.351066e+00,2.319179e+00,5.394020e+00,3.524583e+00,7.147007e+00,1.335325e+01,2.874505e+00,2.061632e+00,9.921764e-01,1.770161e-01,2.400713e+01,1.444311e+01,1.935533e+01,3.587877e+01
2.300161e+00,1.175000e+00,5.250000e+01,1.533463e+00,3.314280e+02,2.653388e+01,3.234636e+00,4.284943e+00,2.283935e+00,5.312047e+00,3.471020e+00,7.038394e+00,1.315032e+01,2.833345e+00,2.034244e+00,9.767521e-01,1.742771e-01,2.388062e+01,1.437335e+01,2.018675e+01,3.548715e+01
2.300161e+00,1.250000e+00,5.250000e+01,1.553120e+00,3.331930e+02,2.664652e+01,3.252774e+00,4.221628e+00,2.250187e+00,5.233555e+00,3.419731e+00,6.934393e+00,1.295601e+01,2.793832e+00,2.007865e+00,9.619969e-01,1.716565e-01,2.375829e+01,1.430576e+01,2.098510e+01,3.511121e+01
2.300161e+00,1.325000e+00,5.250000e+01,1.572578e+00,3.349264e+02,2.675706e+01,3.270517e+00,4.160909e+00,2.217823e+00,5.158282e+00,3.370546e+00,6.834658e+00,1.276967e+01,2.755850e+00,1.982429e+00,9.478598e-01,1.691452e-01,2.363980e+01,1.424016e+01,2.175287e+01,3.474977e+01
2.300161e+00,1.400000e+00,5.250000e+01,1.591849e+00,3.366295e+02,2.686558e+01,3.287884e+00,4.102602e+00,2.186744e+00,5.085998e+00,3.323314e+00,6.738882e+00,1.259072e+01,2.719293e+00,1.957875e+00,9.342956e-01,1.667352e-01,2.352484e+01,1.417639e+01,2.249231e+01,3.440178e+01
2.300161e+00,1.475000e+00,5.250000e+01,1.610943e+00,3.383040e+02,2.697220e+01,3.304897e+00,4.046536e+00,2.156860e+00,5.016493e+00,3.277898e+00,6.646789e+00,1.241866e+01,2.684066e+00,1.934150e+00,9.212635e-01,1.644194e-01,2.341316e+01,1.411432e+01,2.320538e+01,3.406631e+01
2.300161e+00,1.550000e+00,5.250000e+01,1.629868e+00,3.399509e+02,2.707701e+01,3.321574e+00,3.992560e+00,2.128091e+00,4.949580e+00,3.234175e+00,6.558130e+00,1.225301e+01,2.650084e+00,1.911204e+00,9.087270e-01,1.621914e-01,2.330453e+01,1.405384e+01,2.389387e+01,3.374251e+01
2.300161e+00,1.625000e+00,5.250000e+01,1.648646e+00,3.409161e+02,2.713840e+01,3.331321e+00,3.943143e+00,2.101751e+00,4.888318e+00,3.194145e+00,6.476958e+00,1.210135e+01,2.618312e+00,1.889160e+00,8.973394e-01,1.601642e-01,2.313399e+01,1.395385e+01,2.464152e+01,3.340043e+01
2.300161e+00,1.700000e+00,5.250000e+01,1.667396e+00,3.409161e+02,2.713840e+01,3.331322e+00,3.898802e+00,2.078116e+00,4.833348e+00,3.158226e+00,6.404123e+00,1.196527e+01,2.588868e+00,1.867916e+00,8.872487e-01,1.583631e-01,2.287385e+01,1.379694e+01,2.548893e+01,3.302483e+01
2.300161e+00,1.775000e+00,5.250000e+01,1.686146e+00,3.409161e+02,2.713840e+01,3.331322e+00,3.855447e+00,2.055007e+00,4.779601e+00,3.123107e+00,6.332909e+00,1.183222e+01,2.560080e+00,1.847145e+00,8.773824e-01,1.566021e-01,2.261949e+01,1.364352e+01,2.631750e+01,3.265760e+01
2.300161e+00,1.850000e+00,5.250000e+01,1.704896e+00,3.409161e+02,2.713840e+01,3.331322e+00,3.813046e+00,2.032407e+00,4.727036e+00,3.088759e+00,6.263261e+00,1.170209e+01,2.531925e+00,1.826830e+00,8.677332e-01,1.548798e-01,2.237072e+01,1.349347e+01,2.712784e+01,3.229844e+01
2.300161e+00,1.925000e+00,5.250000e+01,1.723646e+00,3.409161e+02,2.713840e+01,3.331322e+00,3.771567e+00,2.010298e+00,4.675614e+00,3.055159e+00,6.195129e+00,1.157479e+01,2.504382e+00,1.806958e+00,8.582938e-01,1.531950e-01,2.212737e+01,1.334669e+01,2.792055e+01,3.194709e+01
2.300161e+00,2.000000e+00,5.250000e+01,1.742396e+00,3.409161e+02,2.713840e+01,3.331322e+00,3.730981e+00,1.988665e+00,4.625300e+00,3.022282e+00,6.128462e+00,1.145023e+01,2.477432e+00,1.787513e+00,8.490577e-01,1.515465e-01,2.188926e+01,1.320306e+01,2.869621e+01,3.160330e+01
2.508271e+00,5.000000e-01,5.725000e+01,1.329962e+00,3.350563e+02,2.755777e+01,3.044685e+00,4.964417e+00,2.687237e+00,6.259625e+00,4.107741e+00,7.795314e+00,1.549177e+01,3.152261e+00,2.325635e+00,1.051889e+00,1.880580e-01,2.548306e+01,1.525982e+01,1.123318e+01,4.006026e+01
2.508271e+00,5.750000e-01,5.725000e+01,1.352175e+00,3.374143e+02,2.771012e+01,3.068076e+00,4.863429e+00,2.632573e+00,6.132290e+00,4.024180e+00,7.636739e+00,1.517663e+01,3.093044e+00,2.286142e+00,1.029845e+00,1.841425e-01,2.529623e+01,1.515864e+01,1.248611e+01,3.946231e+01
2.508271e+00,6.500000e-01,5.725000e+01,1.374016e+00,3.397106e+02,2.785819e+01,3.090688e+00,4.768559e+00,2.581220e+00,6.012669e+00,3.945681e+00,7.487771e+00,1.488058e+01,3.037154e+00,2.248636e+00,1.009171e+00,1.804694e-01,2.511955e+01,1.506270e+01,1.366583e+01,3.889929e+01
2.508271e+00,7.250000e-01,5.725000e+01,1.395516e+00,3.419495e+02,2.800232e+01,3.112586e+00,4.679147e+00,2.532821e+00,5.899929e+00,3.871698e+00,7.347373e+00,1.460157e+01,2.984254e+00,2.212934e+00,9.897185e-01,1.770119e-01,2.495180e+01,1.497135e+01,1.478040e+01,3.836738e+01
2.508271e+00,8.000000e-01,5.725000e+01,1.416699e+00,3.441352e+02,2.814279e+01,3.133831e+00,4.594632e+00,2.487073e+00,5.793364e+00,3.801767e+00,7.214664e+00,1.433783e+01,2.934053e+00,2.178877e+00,9.713579e-01,1.737476e-01,2.479197e+01,1.488409e+01,1.583658e+01,3.786339e+01
2.508271e+00,8.750000e-01,5.725000e+01,1.437453e+00,3.462481e+02,2.827832e+01,3.154193e+00,4.516540e+00,2.444802e+00,5.694898e+00,3.737151e+00,7.092041e+00,1.409414e+01,2.887420e+00,2.147021e+00,9.544264e-01,1.707360e-01,2.464240e+01,1.480213e+01,1.681629e+01,3.739599e+01
2.508271e+00,9.500000e-01,5.725000e+01,1.458207e+00,3.483611e+02,2.841384e+01,3.174555e+00,4.438449e+00,2.402531e+00,5.596433e+00,3.672535e+00,6.969419e+00,1.385045e+01,2.840787e+00,2.115166e+00,9.374948e-01,1.677245e-01,2.449283e+01,1.472018e+01,1.779601e+01,3.692859e+01
2.508271e+00,1.025000e+00,5.725000e+01,1.478570e+00,3.504073e+02,2.854485e+01,3.194118e+00,4.366014e+00,2.363322e+00,5.505100e+00,3.612600e+00,6.855679e+00,1.362442e+01,2.797320e+00,2.085283e+00,9.218186e-01,1.649352e-01,2.435219e+01,1.464285e+01,1.870848e+01,3.649340e+01
2.508271e+00,1.100000e+00,5.725000e+01,1.498693e+00,3.524125e+02,2.867309e+01,3.213198e+00,4.296921e+00,2.325922e+00,5.417981e+00,3.555430e+00,6.747187e+00,1.340881e+01,2.755736e+00,2.056585e+00,9.068821e-01,1.622769e-01,2.421677e+01,1.456823e+01,1.958127e+01,3.607725e+01
2.508271e+00,1.175000e+00,5.725000e+01,1.518592e+00,3.543789e+02,2.879874e+01,3.231824e+00,4.230897e+00,2.290184e+00,5.334732e+00,3.500800e+00,6.643514e+00,1.320278e+01,2.715888e+00,2.028989e+00,8.926241e-01,1.597388e-01,2.408612e+01,1.449608e+01,2.041765e+01,3.567857e+01
2.508271e+00,1.250000e+00,5.725000e+01,1.538279e+00,3.563086e+02,2.892192e+01,3.250024e+00,4.167704e+00,2.255977e+00,5.255051e+00,3.448511e+00,6.544285e+00,1.300558e+01,2.677649e+00,2.002418e+00,8.789904e-01,1.573113e-01,2.395983e+01,1.442620e+01,2.122049e+01,3.529599e+01
2.508271e+00,1.325000e+00,5.725000e+01,1.557767e+00,3.582036e+02,2.904279e+01,3.267826e+00,4.107124e+00,2.223185e+00,5.178666e+00,3.398385e+00,6.449160e+00,1.281653e+01,2.640901e+00,1.976804e+00,8.659328e-01,1.549859e-01,2.383758e+01,1.435843e+01,2.199231e+01,3.492832e+01
2.508271e+00,1.400000e+00,5.725000e+01,1.577066e+00,3.600655e+02,2.916146e+01,3.285248e+00,4.048970e+00,2.191706e+00,5.105340e+00,3.350266e+00,6.357845e+00,1.263506e+01,2.605543e+00,1.952086e+00,8.534089e-01,1.527551e-01,2.371903e+01,1.429258e+01,2.273541e+01,3.457445e+01
2.508271e+00,1.475000e+00,5.725000e+01,1.596187e+00,3.618958e+02,2.927803e+01,3.302314e+00,3.993070e+00,2.161448e+00,5.034856e+00,3.304013e+00,6.270069e+00,1.246062e+01,2.571482e+00,1.928208e+00,8.413806e-01,1.506122e-01,2.360392e+01,1.422852e+01,2.345180e+01,3.423343e+01
2.508271e+00,1.550000e+00,5.725000e+01,1.615059e+00,3.634585e+02,2.937747e+01,3.316817e+00,3.941061e+00,2.133295e+00,4.969278e+00,3.260979e+00,6.188403e+00,1.229833e+01,2.539511e+00,1.905543e+00,8.302257e-01,1.486235e-01,2.347312e+01,1.415402e+01,2.415762e+01,3.390078e+01
2.508271e+00,1.625000e+00,5.725000e+01,1.633931e+00,3.650213e+02,2.947691e+01,3.331321e+00,3.889052e+00,2.105143e+00,4.903700e+00,3.217945e+00,6.106736e+00,1.213603e+01,2.507539e+00,1.882878e+00,8.190709e-01,1.466348e-01,2.334232e+01,1.407951e+01,2.486344e+01,3.356814e+01
2.508271e+00,1.700000e+00,5.725000e+01,1.652681e+00,3.650214e+02,2.947692e+01,3.331322e+00,3.844930e+00,2.081259e+00,4.848066e+00,3.181436e+00,6.037453e+00,1.199834e+01,2.479090e+00,1.861517e+00,8.097783e-01,1.449712e-01,2.307750e+01,1.391978e+01,2.571587e+01,3.318731e+01
2.508271e+00,1.775000e+00,5.725000e+01,1.671431e+00,3.650214e+02,2.947692e+01,3.331322e+00,3.801797e+00,2.057912e+00,4.793680e+00,3.145747e+00,5.969725e+00,1.186374e+01,2.451280e+00,1.840634e+00,8.006942e-01,1.433449e-01,2.281862e+01,1.376363e+01,2.654919e+01,3.281502e+01
2.508271e+00,1.850000e+00,5.725000e+01,1.690181e+00,3.650214e+02,2.947692e+01,3.331322e+00,3.759622e+00,2.035082e+00,4.740501e+00,3.110849e+00,5.903500e+00,1.173213e+01,2.424087e+00,1.820215e+00,7.918117e-01,1.417547e-01,2.256548e+01,1.361095e+01,2.736402e+01,3.245098e+01
2.508271e+00,1.925000e+00,5.725000e+01,1.708931e+00,3.650214e+02,2.947692e+01,3.331322e+00,3.718372e+00,2.012754e+00,4.688490e+00,3.076718e+00,5.838728e+00,1.160341e+01,2.397490e+00,1.800244e+00,7.831241e-01,1.401994e-01,2.231790e+01,1.346161e+01,2.816096e+01,3.209494e+01
2.508271e+00,2.000000e+00,5.725000e+01,1.727682e+00,3.650214e+02,2.947692e+01,3.331322e+00,3.678018e+00,1.990910e+00,4.637607e+00,3.043327e+00,5.775362e+00,1.147748e+01,2.371471e+00,1.780706e+00,7.746250e-01,1.386779e-01,2.207569e+01,1.331551e+01,2.894061e+01,3.174662e+01
2.716381e+00,5.000000e-01,6.200000e+01,1.315761e+00,3.557087e+02,2.970280e+01,3.041286e+00,4.923035e+00,2.700877e+00,6.299649e+00,4.149124e+00,7.335508e+00,1.557319e+01,3.039059e+00,2.325210e+00,9.701444e-01,1.739459e-01,2.572395e+01,1.540246e+01,1.138385e+01,4.032480e+01
2.716381e+00,5.750000e-01,6.200000e+01,1.338029e+00,3.582719e+02,2.986849e+01,3.064795e+00,4.821601e+00,2.645228e+00,6.169851e+00,4.063635e+00,7.184367e+00,1.525232e+01,2.981328e+00,2.285272e+00,9.495446e-01,1.702787e-01,2.553047e+01,1.529752e+01,1.264858e+01,3.971426e+01
2.716381e+00,6.500000e-01,6.200000e+01,1.359922e+00,3.607673e+02,3.002947e+01,3.087512e+00,4.726378e+00,2.592987e+00,6.048001e+00,3.983382e+00,7.042481e+00,1.495110e+01,2.926872e+00,2.247363e+00,9.302403e-01,1.668408e-01,2.534763e+01,1.519808e+01,1.383865e+01,3.913974e+01
2.716381e+00,7.250000e-01,6.200000e+01,1.381468e+00,3.631999e+02,3.018613e+01,3.109508e+00,4.636688e+00,2.543781e+00,5.933231e+00,3.907791e+00,6.908840e+00,1.466738e+01,2.875354e+00,2.211293e+00,9.120871e-01,1.636068e-01,2.517415e+01,1.510347e+01,1.496234e+01,3.859732e+01
2.716381e+00,8.000000e-01,6.200000e+01,1.402695e+00,3.655744e+02,3.033879e+01,3.130842e+00,4.551958e+00,2.497297e+00,5.824809e+00,3.836381e+00,6.782589e+00,1.439935e+01,2.826487e+00,2.176901e+00,8.949635e-01,1.605551e-01,2.500897e+01,1.501315e+01,1.602659e+01,3.808364e+01
