# system_capacity,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,RO_CAPEX_frac,RO_OPEX_frac,brine_frac,Total_Opex_frac
4.381260e-01,1.000000e+01,1.735780e+00,8.317996e+01,5.356726e+00,3.190124e+00,5.973609e+00,2.121138e+00,6.088633e+00,3.308403e+00,1.081022e+01,1.241357e+01,7.625038e+00,2.685208e+00,5.976051e-59,2.304439e-04,2.109872e+01,1.269902e+01,1.517621e+01,3.322757e+01
1.314378e+00,3.000000e+01,1.519720e+00,1.961808e+02,1.504459e+01,3.151082e+00,3.626239e+00,1.874510e+00,5.668886e+00,3.568471e+00,9.463653e+00,1.373729e+01,4.088943e+00,2.265900e+00,-7.474151e-66,2.632065e-04,2.370905e+01,1.425671e+01,1.774008e+01,3.570315e+01
2.190630e+00,5.000000e+01,1.446127e+00,2.967191e+02,2.448975e+01,3.137001e+00,3.137694e+00,1.855620e+00,5.690572e+00,3.708831e+00,7.775023e+00,1.408359e+01,3.108040e+00,2.175058e+00,-2.101769e-70,2.766009e-04,2.477044e+01,1.488971e+01,1.880514e+01,3.671309e+01
3.066882e+00,7.000000e+01,1.394609e+00,3.857673e+02,3.371085e+01,3.126786e+00,2.955401e+00,1.874330e+00,5.785250e+00,3.829678e+00,5.935816e+00,1.425327e+01,2.639042e+00,2.154182e+00,3.990674e-68,2.868187e-04,2.557717e+01,1.537066e+01,1.962492e+01,3.748240e+01
3.943134e+00,9.000000e+01,1.350761e+00,4.635614e+02,4.271213e+01,3.117875e+00,2.881240e+00,1.907395e+00,5.909329e+00,3.946504e+00,3.972965e+00,1.435886e+01,2.366283e+00,2.161965e+00,-4.912480e-58,2.961295e-04,2.631054e+01,1.580776e+01,2.037687e+01,3.818277e+01
