# system_capacity,effluent_toc_limit,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,GAC_CAPEX_frac,GAC_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,Total_Opex_frac
1.883942e+00,1.400000e+00,4.300000e+01,1.187502e+00,1.726595e+02,4.010626e+01,2.285222e+00,4.848139e+00,2.485485e+00,6.527328e+00,4.229014e+00,8.516163e+00,1.421091e+01,4.720597e+00,4.528972e+01,4.207621e+00,3.462866e+00,1.274776e+00,2.273842e-01,6.990538e+01
1.883942e+00,1.475000e+00,4.300000e+01,1.168224e+00,1.726595e+02,3.917488e+01,2.285222e+00,4.928142e+00,2.526501e+00,6.635040e+00,4.298801e+00,8.656695e+00,1.444542e+01,4.798496e+00,4.438690e+01,4.277055e+00,3.520009e+00,1.295812e+00,2.311364e-01,6.940876e+01
1.883942e+00,1.550000e+00,4.300000e+01,1.149718e+00,1.726595e+02,3.828080e+01,2.285222e+00,5.007465e+00,2.567167e+00,6.741838e+00,4.367994e+00,8.796033e+00,1.467793e+01,4.875732e+00,4.349175e+01,4.345899e+00,3.576668e+00,1.316669e+00,2.348568e-01,6.891636e+01
1.883942e+00,1.625000e+00,4.300000e+01,1.131811e+00,1.726595e+02,3.741567e+01,2.285222e+00,5.086690e+00,2.607783e+00,6.848502e+00,4.437101e+00,8.935197e+00,1.491015e+01,4.952872e+00,4.259772e+01,4.414656e+00,3.633255e+00,1.337500e+00,2.385725e-01,6.842458e+01
1.883942e+00,1.700000e+00,4.300000e+01,1.114375e+00,1.726595e+02,3.657328e+01,2.285222e+00,5.166278e+00,2.648585e+00,6.955656e+00,4.506526e+00,9.075001e+00,1.514344e+01,5.030367e+00,4.169958e+01,4.483730e+00,3.690103e+00,1.358427e+00,2.423053e-01,6.793054e+01
1.883942e+00,1.775000e+00,4.300000e+01,1.097318e+00,1.726595e+02,3.574920e+01,2.285222e+00,5.246583e+00,2.689755e+00,7.063776e+00,4.576576e+00,9.216064e+00,1.537884e+01,5.108560e+00,4.079335e+01,4.553426e+00,3.747463e+00,1.379543e+00,2.460717e-01,6.743205e+01
1.883942e+00,1.850000e+00,4.300000e+01,1.080579e+00,1.726595e+02,3.494048e+01,2.285222e+00,5.327857e+00,2.731422e+00,7.173200e+00,4.647471e+00,9.358828e+00,1.561707e+01,5.187695e+00,3.987619e+01,4.623962e+00,3.805514e+00,1.400913e+00,2.498836e-01,6.692754e+01
1.883942e+00,1.925000e+00,4.300000e+01,1.064122e+00,1.726595e+02,3.414539e+01,2.285222e+00,5.410254e+00,2.773664e+00,7.284136e+00,4.719346e+00,9.503566e+00,1.585859e+01,5.267925e+00,3.894635e+01,4.695473e+00,3.864368e+00,1.422579e+00,2.537481e-01,6.641607e+01
1.883942e+00,2.000000e+00,4.300000e+01,1.047932e+00,1.726595e+02,3.336318e+01,2.285222e+00,5.493842e+00,2.816517e+00,7.396674e+00,4.792258e+00,9.650394e+00,1.610360e+01,5.349313e+00,3.800309e+01,4.768017e+00,3.924072e+00,1.444557e+00,2.576685e-01,6.589720e+01
2.092052e+00,5.000000e-01,4.775000e+01,1.689715e+00,1.843135e+02,7.222226e+01,2.285222e+00,3.301222e+00,1.728384e+00,4.553424e+00,2.966207e+00,5.629985e+00,9.925633e+00,3.283684e+00,6.250493e+01,2.769690e+00,2.401157e+00,7.936146e-01,1.420686e-01,7.966838e+01
2.092052e+00,5.750000e-01,4.775000e+01,1.590122e+00,1.843135e+02,6.687908e+01,2.285222e+00,3.507984e+00,1.836636e+00,4.838615e+00,3.151987e+00,5.982604e+00,1.054730e+01,3.489348e+00,6.015653e+01,2.943162e+00,2.551547e+00,8.433204e-01,1.509666e-01,7.839497e+01
2.092052e+00,6.500000e-01,4.775000e+01,1.512898e+00,1.843135e+02,6.273601e+01,2.285222e+00,3.687045e+00,1.930385e+00,5.085595e+00,3.312876e+00,6.287978e+00,1.108567e+01,3.667457e+00,5.812278e+01,3.093391e+00,2.681788e+00,8.863666e-01,1.586725e-01,7.729217e+01
2.092052e+00,7.250000e-01,4.775000e+01,1.451150e+00,1.843135e+02,5.942322e+01,2.285222e+00,3.843932e+00,2.012525e+00,5.301992e+00,3.453842e+00,6.555537e+00,1.155738e+01,3.823511e+00,5.634086e+01,3.225018e+00,2.795900e+00,9.240823e-01,1.654242e-01,7.632593e+01
2.092052e+00,8.000000e-01,4.775000e+01,1.400490e+00,1.843135e+02,5.670531e+01,2.285222e+00,3.982978e+00,2.085323e+00,5.493780e+00,3.578777e+00,6.792669e+00,1.197544e+01,3.961818e+00,5.476159e+01,3.341676e+00,2.897036e+00,9.575090e-01,1.714080e-01,7.546957e+01
2.092052e+00,8.750000e-01,4.775000e+01,1.357987e+00,1.843135e+02,5.442501e+01,2.285222e+00,4.107639e+00,2.150591e+00,5.665728e+00,3.690788e+00,7.005270e+00,1.235025e+01,4.085818e+00,5.334569e+01,3.446266e+00,2.987710e+00,9.874776e-01,1.767729e-01,7.470180e+01
2.092052e+00,9.500000e-01,4.775000e+01,1.321603e+00,1.843135e+02,5.247302e+01,2.285222e+00,4.220722e+00,2.209797e+00,5.821705e+00,3.792395e+00,7.198125e+00,1.269025e+01,4.198300e+00,5.206130e+01,3.541142e+00,3.069961e+00,1.014663e+00,1.816394e-01,7.400534e+01
2.092052e+00,1.025000e+00,4.775000e+01,1.289877e+00,1.843135e+02,5.077090e+01,2.285222e+00,4.324537e+00,2.264150e+00,5.964897e+00,3.885674e+00,7.375172e+00,1.300239e+01,4.301563e+00,5.088218e+01,3.628241e+00,3.145471e+00,1.039620e+00,1.861071e-01,7.336597e+01
2.092052e+00,1.100000e+00,4.775000e+01,1.261730e+00,1.843135e+02,4.926082e+01,2.285222e+00,4.421008e+00,2.314658e+00,6.097962e+00,3.972356e+00,7.539698e+00,1.329244e+01,4.397522e+00,4.978646e+01,3.709180e+00,3.215641e+00,1.062812e+00,1.902587e-01,7.277182e+01
2.092052e+00,1.175000e+00,4.775000e+01,1.236351e+00,1.843135e+02,4.789925e+01,2.285222e+00,4.511759e+00,2.362172e+00,6.223136e+00,4.053897e+00,7.694466e+00,1.356530e+01,4.487790e+00,4.875572e+01,3.785319e+00,3.281649e+00,1.084628e+00,1.941642e-01,7.221290e+01
2.092052e+00,1.250000e+00,4.775000e+01,1.213119e+00,1.843135e+02,4.665284e+01,2.285222e+00,4.598162e+00,2.407409e+00,6.342313e+00,4.131532e+00,7.841820e+00,1.382508e+01,4.573734e+00,4.777436e+01,3.857810e+00,3.344495e+00,1.105399e+00,1.978826e-01,7.168076e+01
2.092052e+00,1.325000e+00,4.775000e+01,1.191552e+00,1.843135e+02,4.549579e+01,2.285222e+00,4.681387e+00,2.450982e+00,6.457106e+00,4.206311e+00,7.983754e+00,1.407531e+01,4.656517e+00,4.682910e+01,3.927635e+00,3.405029e+00,1.125407e+00,2.014642e-01,7.116819e+01
2.092052e+00,1.400000e+00,4.775000e+01,1.171276e+00,1.843135e+02,4.440797e+01,2.285222e+00,4.762427e+00,2.493411e+00,6.568886e+00,4.279127e+00,8.121962e+00,1.431897e+01,4.737127e+00,4.590865e+01,3.995627e+00,3.463974e+00,1.144889e+00,2.049517e-01,7.066908e+01
2.092052e+00,1.475000e+00,4.775000e+01,1.151998e+00,1.843135e+02,4.337371e+01,2.285222e+00,4.842123e+00,2.535136e+00,6.678811e+00,4.350735e+00,8.257877e+00,1.455859e+01,4.816399e+00,4.500347e+01,4.062491e+00,3.521941e+00,1.164048e+00,2.083814e-01,7.017825e+01
2.092052e+00,1.550000e+00,4.775000e+01,1.133492e+00,1.843135e+02,4.238086e+01,2.285222e+00,4.921177e+00,2.576526e+00,6.787852e+00,4.421767e+00,8.392698e+00,1.479628e+01,4.895034e+00,4.410557e+01,4.128817e+00,3.579442e+00,1.183052e+00,2.117836e-01,6.969137e+01
2.092052e+00,1.625000e+00,4.775000e+01,1.115586e+00,1.843135e+02,4.142016e+01,2.285222e+00,5.000169e+00,2.617883e+00,6.896807e+00,4.492742e+00,8.527412e+00,1.503378e+01,4.973605e+00,4.320839e+01,4.195090e+00,3.636897e+00,1.202042e+00,2.151830e-01,6.920487e+01
2.092052e+00,1.700000e+00,4.775000e+01,1.098150e+00,1.843135e+02,4.048472e+01,2.285222e+00,5.079559e+00,2.659448e+00,7.006311e+00,4.564076e+00,8.662807e+00,1.527248e+01,5.052574e+00,4.230668e+01,4.261698e+00,3.694642e+00,1.221127e+00,2.185995e-01,6.871592e+01
2.092052e+00,1.775000e+00,4.775000e+01,1.081093e+00,1.843135e+02,3.956961e+01,2.285222e+00,5.159702e+00,2.701408e+00,7.116853e+00,4.636085e+00,8.799484e+00,1.551344e+01,5.132291e+00,4.139642e+01,4.328937e+00,3.752935e+00,1.240394e+00,2.220485e-01,6.822234e+01
2.092052e+00,1.850000e+00,4.775000e+01,1.064353e+00,1.843135e+02,3.867155e+01,2.285222e+00,5.240848e+00,2.743893e+00,7.228780e+00,4.708997e+00,8.937873e+00,1.575742e+01,5.213006e+00,4.047477e+01,4.397018e+00,3.811957e+00,1.259901e+00,2.255406e-01,6.772257e+01
2.092052e+00,1.925000e+00,4.775000e+01,1.047896e+00,1.843135e+02,3.778863e+01,2.285222e+00,5.323155e+00,2.786985e+00,7.342306e+00,4.782951e+00,9.078241e+00,1.600489e+01,5.294876e+00,3.953993e+01,4.466073e+00,3.871824e+00,1.279688e+00,2.290827e-01,6.721566e+01
2.092052e+00,2.000000e+00,4.775000e+01,1.031706e+00,1.843135e+02,3.692002e+01,2.285222e+00,5.406690e+00,2.830721e+00,7.457527e+00,4.858008e+00,9.220703e+00,1.625605e+01,5.377967e+00,3.859115e+01,4.536158e+00,3.932583e+00,1.299769e+00,2.326776e-01,6.670119e+01
2.300161e+00,5.000000e-01,5.250000e+01,1.675203e+00,1.953533e+02,7.928019e+01,2.285222e+00,3.242273e+00,1.728177e+00,4.564884e+00,2.987050e+00,5.325716e+00,9.950401e+00,3.284145e+00,6.304153e+01,2.635337e+00,2.394502e+00,7.171400e-01,1.288477e-01,8.023051e+01
2.300161e+00,5.750000e-01,5.250000e+01,1.575610e+00,1.953533e+02,7.340549e+01,2.285222e+00,3.447214e+00,1.837413e+00,4.853426e+00,3.175859e+00,5.662349e+00,1.057936e+01,3.491733e+00,6.070542e+01,2.801914e+00,2.545857e+00,7.624697e-01,1.369920e-01,7.898089e+01
2.300161e+00,6.500000e-01,5.250000e+01,1.506124e+00,1.953533e+02,6.930672e+01,2.285222e+00,3.613945e+00,1.926283e+00,5.088171e+00,3.329465e+00,5.936220e+00,1.109105e+01,3.660617e+00,5.880486e+01,2.937434e+00,2.668992e+00,7.993480e-01,1.436179e-01,7.796426e+01
2.300161e+00,7.250000e-01,5.250000e+01,1.436638e+00,1.953533e+02,6.520794e+01,2.285222e+00,3.780676e+00,2.015153e+00,5.322917e+00,3.483072e+00,6.210090e+00,1.160274e+01,3.829502e+00,5.690430e+01,3.072954e+00,2.792128e+00,8.362263e-01,1.502438e-01,7.694763e+01
2.300161e+00,8.000000e-01,5.250000e+01,1.385979e+00,1.953533e+02,6.221967e+01,2.285222e+00,3.918866e+00,2.088810e+00,5.517478e+00,3.610383e+00,6.437079e+00,1.202684e+01,3.969476e+00,5.532908e+01,3.185276e+00,2.894185e+00,8.667917e-01,1.557354e-01,7.610503e+01
2.300161e+00,8.750000e-01,5.250000e+01,1.343475e+00,1.953533e+02,5.971253e+01,2.285222e+00,4.042846e+00,2.154893e+00,5.692032e+00,3.724604e+00,6.640726e+00,1.240733e+01,4.095057e+00,5.391584e+01,3.286047e+00,2.985747e+00,8.942140e-01,1.606624e-01,7.534908e+01
2.300161e+00,9.500000e-01,5.250000e+01,1.307092e+00,1.953533e+02,5.756637e+01,2.285222e+00,4.155380e+00,2.214876e+00,5.850473e+00,3.828280e+00,6.825574e+00,1.275269e+01,4.209045e+00,5.263307e+01,3.377516e+00,3.068857e+00,9.191050e-01,1.651345e-01,7.466291e+01
2.300161e+00,1.025000e+00,5.250000e+01,1.275365e+00,1.953533e+02,5.569492e+01,2.285222e+00,4.258750e+00,2.269974e+00,5.996011e+00,3.923513e+00,6.995369e+00,1.306993e+01,4.313750e+00,5.145476e+01,3.461536e+00,3.145199e+00,9.419688e-01,1.692424e-01,7.403261e+01
2.300161e+00,1.100000e+00,5.250000e+01,1.247219e+00,1.953533e+02,5.403463e+01,2.285222e+00,4.354860e+00,2.321202e+00,6.131326e+00,4.012057e+00,7.153237e+00,1.336489e+01,4.411101e+00,5.035921e+01,3.539655e+00,3.216179e+00,9.632267e-01,1.730618e-01,7.344659e+01
2.300161e+00,1.175000e+00,5.250000e+01,1.221840e+00,1.953533e+02,5.253761e+01,2.285222e+00,4.445314e+00,2.369415e+00,6.258679e+00,4.095391e+00,7.301816e+00,1.364249e+01,4.502724e+00,4.932813e+01,3.613177e+00,3.282982e+00,9.832338e-01,1.766564e-01,7.289506e+01
2.300161e+00,1.250000e+00,5.250000e+01,1.198608e+00,1.953533e+02,5.116721e+01,2.285222e+00,4.531476e+00,2.415340e+00,6.379988e+00,4.174770e+00,7.443344e+00,1.390691e+01,4.589998e+00,4.834598e+01,3.683209e+00,3.346615e+00,1.002291e+00,1.800805e-01,7.236969e+01
2.300161e+00,1.325000e+00,5.250000e+01,1.177041e+00,1.953533e+02,4.989506e+01,2.285222e+00,4.614505e+00,2.459596e+00,6.496887e+00,4.251264e+00,7.579727e+00,1.416173e+01,4.674099e+00,4.739953e+01,3.750696e+00,3.407934e+00,1.020656e+00,1.833800e-01,7.186343e+01
2.300161e+00,1.400000e+00,5.250000e+01,1.156765e+00,1.953533e+02,4.869903e+01,2.285222e+00,4.695389e+00,2.502708e+00,6.610766e+00,4.325781e+00,7.712586e+00,1.440996e+01,4.756028e+00,4.647754e+01,3.816439e+00,3.467669e+00,1.038546e+00,1.865944e-01,7.137024e+01
2.300161e+00,1.475000e+00,5.250000e+01,1.137487e+00,1.953533e+02,4.756188e+01,2.285222e+00,4.774965e+00,2.545124e+00,6.722804e+00,4.399093e+00,7.843297e+00,1.465417e+01,4.836632e+00,4.557045e+01,3.881119e+00,3.526439e+00,1.056147e+00,1.897567e-01,7.088503e+01
2.300161e+00,1.550000e+00,5.250000e+01,1.118981e+00,1.953533e+02,4.647027e+01,2.285222e+00,4.853935e+00,2.587215e+00,6.833987e+00,4.471846e+00,7.973011e+00,1.489652e+01,4.916621e+00,4.467029e+01,3.945306e+00,3.584760e+00,1.073614e+00,1.928950e-01,7.040353e+01
2.300161e+00,1.625000e+00,5.250000e+01,1.101074e+00,1.953533e+02,4.541401e+01,2.285222e+00,4.932874e+00,2.629291e+00,6.945127e+00,4.544571e+00,8.102675e+00,1.513879e+01,4.996579e+00,4.377046e+01,4.009468e+00,3.643059e+00,1.091074e+00,1.960320e-01,6.992220e+01
2.300161e+00,1.700000e+00,5.250000e+01,1.083638e+00,1.953533e+02,4.438551e+01,2.285222e+00,5.012244e+00,2.671597e+00,7.056875e+00,4.617694e+00,8.233048e+00,1.538237e+01,5.076975e+00,4.286572e+01,4.073981e+00,3.701676e+00,1.108630e+00,1.991862e-01,6.943825e+01
2.300161e+00,1.775000e+00,5.250000e+01,1.066581e+00,1.953533e+02,4.337937e+01,2.285222e+00,5.092401e+00,2.714321e+00,7.169730e+00,4.691541e+00,8.364713e+00,1.562837e+01,5.158167e+00,4.195202e+01,4.139133e+00,3.760874e+00,1.126359e+00,2.023716e-01,6.894950e+01
2.300161e+00,1.850000e+00,5.250000e+01,1.049842e+00,1.953533e+02,4.239198e+01,2.285222e+00,5.173596e+00,2.757599e+00,7.284046e+00,4.766345e+00,8.498082e+00,1.587755e+01,5.240411e+00,4.102648e+01,4.205129e+00,3.820839e+00,1.144318e+00,2.055983e-01,6.845442e+01
2.300161e+00,1.925000e+00,5.250000e+01,1.033385e+00,1.953533e+02,4.142122e+01,2.285222e+00,5.255987e+00,2.801515e+00,7.400048e+00,4.842250e+00,8.633417e+00,1.613041e+01,5.323866e+00,4.008731e+01,4.272097e+00,3.881688e+00,1.162542e+00,2.088725e-01,6.795204e+01
2.300161e+00,2.000000e+00,5.250000e+01,1.017195e+00,1.953533e+02,4.046620e+01,2.285222e+00,5.339645e+00,2.846106e+00,7.517831e+00,4.919323e+00,8.770832e+00,1.638715e+01,5.408604e+00,3.913370e+01,4.340095e+00,3.943471e+00,1.181045e+00,2.121970e-01,6.744195e+01
2.508271e+00,5.000000e-01,5.725000e+01,1.661986e+00,2.057825e+02,8.632753e+01,2.285222e+00,3.194459e+00,1.729160e+00,4.577662e+00,3.006726e+00,5.016059e+00,9.968501e+00,3.286738e+00,6.353880e+01,2.520393e+00,2.389982e+00,6.536471e-01,1.178748e-01,8.075104e+01
2.508271e+00,5.750000e-01,5.725000e+01,1.562393e+00,2.057825e+02,7.992131e+01,2.285222e+00,3.398086e+00,1.839383e+00,4.869459e+00,3.198386e+00,5.335801e+00,1.060393e+01,3.496247e+00,6.121462e+01,2.681053e+00,2.542329e+00,6.953130e-01,1.253885e-01,7.952404e+01
2.508271e+00,6.500000e-01,5.725000e+01,1.485169e+00,2.057825e+02,7.495396e+01,2.285222e+00,3.574775e+00,1.935025e+00,5.122655e+00,3.364692e+00,5.613245e+00,1.115530e+01,3.678040e+00,5.919792e+01,2.820459e+00,2.674521e+00,7.314669e-01,1.319083e-01,7.845936e+01
2.508271e+00,7.250000e-01,5.725000e+01,1.423421e+00,2.057825e+02,7.098208e+01,2.285222e+00,3.729848e+00,2.018966e+00,5.344875e+00,3.510651e+00,5.856747e+00,1.163921e+01,3.837593e+00,5.742793e+01,2.942810e+00,2.790542e+00,7.631978e-01,1.376305e-01,7.752493e+01
2.508271e+00,8.000000e-01,5.725000e+01,1.373262e+00,2.054785e+02,6.771817e+01,2.285222e+00,3.872477e+00,2.093940e+00,5.542512e+00,3.639528e+00,6.069047e+00,1.206501e+01,3.980042e+00,5.584163e+01,3.060409e+00,2.894424e+00,7.972569e-01,1.437300e-01,7.667826e+01
2.508271e+00,8.750000e-01,5.725000e+01,1.330258e+00,2.057825e+02,6.498947e+01,2.285222e+00,3.991062e+00,2.160361e+00,5.719196e+00,3.756515e+00,6.266916e+00,1.245435e+01,4.106353e+00,5.444645e+01,3.148905e+00,2.985974e+00,8.166473e-01,1.472692e-01,7.595092e+01
2.508271e+00,9.500000e-01,5.725000e+01,1.293874e+00,2.057825e+02,6.264912e+01,2.285222e+00,4.103291e+00,2.221110e+00,5.880019e+00,3.862148e+00,6.443141e+00,1.280457e+01,4.221823e+00,5.316549e+01,3.237452e+00,3.069939e+00,8.396113e-01,1.514104e-01,7.527466e+01
2.508271e+00,1.025000e+00,5.725000e+01,1.262148e+00,2.057825e+02,6.060836e+01,2.285222e+00,4.206434e+00,2.276942e+00,6.027823e+00,3.959229e+00,6.605100e+00,1.312643e+01,4.327946e+00,5.198822e+01,3.318831e+00,3.147108e+00,8.607164e-01,1.552164e-01,7.465315e+01
2.508271e+00,1.100000e+00,5.725000e+01,1.234001e+00,2.057825e+02,5.879785e+01,2.285222e+00,4.302380e+00,2.328877e+00,6.165313e+00,4.049537e+00,6.755758e+00,1.342583e+01,4.426663e+00,5.089311e+01,3.394532e+00,3.218891e+00,8.803487e-01,1.587568e-01,7.407501e+01
2.508271e+00,1.175000e+00,5.725000e+01,1.208623e+00,2.057825e+02,5.716538e+01,2.285222e+00,4.392721e+00,2.377779e+00,6.294773e+00,4.134569e+00,6.897615e+00,1.370775e+01,4.519615e+00,4.986196e+01,3.465810e+00,3.286482e+00,8.988343e-01,1.620903e-01,7.353063e+01
2.508271e+00,1.250000e+00,5.725000e+01,1.185390e+00,2.057825e+02,5.567100e+01,2.285222e+00,4.478813e+00,2.424380e+00,6.418142e+00,4.215601e+00,7.032799e+00,1.397640e+01,4.608193e+00,4.887932e+01,3.533736e+00,3.350893e+00,9.164502e-01,1.652671e-01,7.301187e+01
2.508271e+00,1.325000e+00,5.725000e+01,1.164469e+00,2.057825e+02,5.432525e+01,2.285222e+00,4.560753e+00,2.468734e+00,6.535563e+00,4.292726e+00,7.161465e+00,1.423210e+01,4.692500e+00,4.794406e+01,3.598386e+00,3.412198e+00,9.332168e-01,1.682907e-01,7.251812e+01
2.508271e+00,1.400000e+00,5.725000e+01,1.143547e+00,2.057825e+02,5.297950e+01,2.285222e+00,4.642694e+00,2.513089e+00,6.652984e+00,4.369851e+00,7.290131e+00,1.448780e+01,4.776808e+00,4.700880e+01,3.663036e+00,3.473503e+00,9.499833e-01,1.713143e-01,7.202436e+01
2.508271e+00,1.475000e+00,5.725000e+01,1.124270e+00,2.057825e+02,5.173947e+01,2.285222e+00,4.722302e+00,2.556181e+00,6.767062e+00,4.444781e+00,7.415135e+00,1.473623e+01,4.858716e+00,4.610016e+01,3.725846e+00,3.533064e+00,9.662727e-01,1.742518e-01,7.154467e+01
2.508271e+00,1.550000e+00,5.725000e+01,1.105764e+00,2.057825e+02,5.054910e+01,2.285222e+00,4.801334e+00,2.598961e+00,6.880315e+00,4.519168e+00,7.539234e+00,1.498285e+01,4.940030e+00,4.519810e+01,3.788202e+00,3.592193e+00,9.824440e-01,1.771680e-01,7.106844e+01
2.508271e+00,1.625000e+00,5.725000e+01,1.087857e+00,2.057825e+02,4.939727e+01,2.285222e+00,4.880366e+00,2.641741e+00,6.993568e+00,4.593555e+00,7.663333e+00,1.522947e+01,5.021346e+00,4.429604e+01,3.850557e+00,3.651322e+00,9.986155e-01,1.800843e-01,7.059221e+01
2.508271e+00,1.700000e+00,5.725000e+01,1.070610e+00,2.057825e+02,4.828790e+01,2.285222e+00,4.960271e+00,2.684993e+00,7.108072e+00,4.668764e+00,7.788803e+00,1.547882e+01,5.103559e+00,4.338401e+01,3.913602e+00,3.711104e+00,1.014966e+00,1.830328e-01,7.011073e+01
2.508271e+00,1.775000e+00,5.725000e+01,1.053364e+00,2.057825e+02,4.717854e+01,2.285222e+00,5.040175e+00,2.728246e+00,7.222575e+00,4.743973e+00,7.914272e+00,1.572817e+01,5.185772e+00,4.247199e+01,3.976646e+00,3.770887e+00,1.031316e+00,1.859812e-01,6.962924e+01
2.508271e+00,1.850000e+00,5.725000e+01,1.036625e+00,2.057825e+02,4.610181e+01,2.285222e+00,5.121562e+00,2.772300e+00,7.339203e+00,4.820577e+00,8.042069e+00,1.598214e+01,5.269510e+00,4.154304e+01,4.040859e+00,3.831778e+00,1.047969e+00,1.889844e-01,6.913883e+01
2.508271e+00,1.925000e+00,5.725000e+01,1.020168e+00,2.057825e+02,4.504323e+01,2.285222e+00,5.204182e+00,2.817022e+00,7.457597e+00,4.898341e+00,8.171801e+00,1.623996e+01,5.354516e+00,4.060004e+01,4.106045e+00,3.893591e+00,1.064874e+00,1.920330e-01,6.864099e+01
2.508271e+00,2.000000e+00,5.725000e+01,1.003977e+00,2.057825e+02,4.400180e+01,2.285222e+00,5.288105e+00,2.862450e+00,7.577859e+00,4.977333e+00,8.303581e+00,1.650185e+01,5.440864e+00,3.964214e+01,4.172260e+00,3.956380e+00,1.082047e+00,1.951298e-01,6.813528e+01
2.716381e+00,5.000000e-01,6.200000e+01,1.649770e+00,2.156038e+02,9.336433e+01,2.285222e+00,3.155330e+00,1.731078e+00,4.591490e+00,3.025510e+00,4.701560e+00,9.981345e+00,3.291007e+00,6.400580e+01,2.420907e+00,2.387194e+00,6.001439e-01,1.086317e-01,8.123956e+01
2.716381e+00,5.750000e-01,6.200000e+01,1.550177e+00,2.156038e+02,8.642659e+01,2.285222e+00,3.358047e+00,1.842293e+00,4.886475e+00,3.219888e+00,5.003617e+00,1.062261e+01,3.502441e+00,6.169332e+01,2.576441e+00,2.540562e+00,6.387008e-01,1.156109e-01,8.003428e+01
2.716381e+00,6.500000e-01,6.200000e+01,1.472953e+00,2.156038e+02,8.104710e+01,2.285222e+00,3.534102e+00,1.938880e+00,5.142662e+00,3.388700e+00,5.265945e+00,1.117953e+01,3.686066e+00,5.968498e+01,2.711519e+00,2.673758e+00,6.721865e-01,1.216721e-01,7.898752e+01
2.716381e+00,7.250000e-01,6.200000e+01,1.411205e+00,2.156038e+02,7.674568e+01,2.285222e+00,3.688738e+00,2.023717e+00,5.367682e+00,3.536973e+00,5.496359e+00,1.166869e+01,3.847352e+00,5.792098e+01,2.830162e+00,2.790750e+00,7.015983e-01,1.269959e-01,7.806811e+01
2.716381e+00,8.000000e-01,6.200000e+01,1.360545e+00,2.156038e+02,7.321667e+01,2.285222e+00,3.826088e+00,2.099070e+00,5.567546e+00,3.668672e+00,5.701015e+00,1.210317e+01,3.990607e+00,5.635417e+01,2.935543e+00,2.894663e+00,7.277222e-01,1.317246e-01,7.725148e+01
2.716381e+00,8.750000e-01,6.200000e+01,1.318042e+00,2.156038e+02,7.025586e+01,2.285222e+00,3.949468e+00,2.166759e+00,5.747084e+00,3.786976e+00,5.884856e+00,1.249347e+01,4.119293e+00,5.494672e+01,3.030206e+00,2.988008e+00,7.511891e-01,1.359724e-01,7.651790e+01
2.716381e+00,9.500000e-01,6.200000e+01,1.281658e+00,2.156038e+02,6.772134e+01,2.285222e+00,4.061585e+00,2.228268e+00,5.910231e+00,3.894480e+00,6.051915e+00,1.284813e+01,4.236231e+00,5.366775e+01,3.116227e+00,3.072831e+00,7.725138e-01,1.398323e-01,7.585130e+01
2.716381e+00,1.025000e+00,6.200000e+01,1.249932e+00,2.156038e+02,6.551126e+01,2.285222e+00,4.164678e+00,2.284827e+00,6.060247e+00,3.993332e+00,6.205527e+00,1.317425e+01,4.343757e+00,5.249173e+01,3.195325e+00,3.150827e+00,7.921220e-01,1.433816e-01,7.523834e+01
2.716381e+00,1.100000e+00,6.200000e+01,1.221785e+00,2.156038e+02,6.355053e+01,2.285222e+00,4.260621e+00,2.337463e+00,6.199859e+00,4.085327e+00,6.348486e+00,1.347775e+01,4.443825e+00,5.139727e+01,3.268937e+00,3.223414e+00,8.103704e-01,1.466847e-01,7.466790e+01
2.716381e+00,1.175000e+00,6.200000e+01,1.196406e+00,2.156038e+02,6.178262e+01,2.285222e+00,4.350999e+00,2.387047e+00,6.331373e+00,4.171987e+00,6.483153e+00,1.376364e+01,4.538090e+00,5.036628e+01,3.338279e+00,3.291791e+00,8.275603e-01,1.497963e-01,7.413055e+01
2.716381e+00,1.250000e+00,6.200000e+01,1.173174e+00,2.156038e+02,6.016425e+01,2.285222e+00,4.437161e+00,2.434317e+00,6.456752e+00,4.254604e+00,6.611537e+00,1.403620e+01,4.627956e+00,4.938340e+01,3.404386e+00,3.356978e+00,8.439483e-01,1.527626e-01,7.361826e+01
2.716381e+00,1.325000e+00,6.200000e+01,1.151608e+00,2.156038e+02,5.866189e+01,2.285222e+00,4.520258e+00,2.479905e+00,6.577670e+00,4.334282e+00,6.735354e+00,1.429906e+01,4.714626e+00,4.843548e+01,3.468141e+00,3.419845e+00,8.597532e-01,1.556235e-01,7.312420e+01
2.716381e+00,1.400000e+00,6.200000e+01,1.131331e+00,2.156038e+02,5.724944e+01,2.285222e+00,4.601271e+00,2.524351e+00,6.695557e+00,4.411962e+00,6.856067e+00,1.455533e+01,4.799123e+00,4.751132e+01,3.530299e+00,3.481137e+00,8.751620e-01,1.584126e-01,7.264252e+01
2.716381e+00,1.475000e+00,6.200000e+01,1.112054e+00,2.156038e+02,5.590652e+01,2.285222e+00,4.681036e+00,2.568111e+00,6.811627e+00,4.488445e+00,6.974919e+00,1.480766e+01,4.882317e+00,4.660142e+01,3.591498e+00,3.541484e+00,8.903332e-01,1.611588e-01,7.216827e+01
