# system_capacity,effluent_toc_limit,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,GAC_CAPEX_frac,GAC_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,Total_Opex_frac
1.675832e+00,1.625000e+00,3.825000e+01,1.192172e+00,1.535813e+02,3.587714e+01,2.263507e+00,3.688354e+00,2.116566e+00,6.561692e+00,4.222840e+00,8.995777e+00,1.424419e+01,4.762040e+00,4.567702e+01,4.514356e+00,3.505343e+00,1.453474e+00,2.583429e-01,7.002431e+01
1.675832e+00,1.700000e+00,3.825000e+01,1.173640e+00,1.535813e+02,3.508074e+01,2.263507e+00,3.746591e+00,2.149985e+00,6.665297e+00,4.289516e+00,9.137815e+00,1.446910e+01,4.837230e+00,4.481929e+01,4.585636e+00,3.560690e+00,1.476423e+00,2.624219e-01,6.955101e+01
1.675832e+00,1.775000e+00,3.825000e+01,1.155592e+00,1.535813e+02,3.430508e+01,2.263507e+00,3.805107e+00,2.183564e+00,6.769398e+00,4.356512e+00,9.280533e+00,1.469508e+01,4.912780e+00,4.395746e+01,4.657256e+00,3.616303e+00,1.499482e+00,2.665205e-01,6.907544e+01
1.675832e+00,1.850000e+00,3.825000e+01,1.137933e+00,1.535813e+02,3.354620e+01,2.263507e+00,3.864154e+00,2.217449e+00,6.874445e+00,4.424115e+00,9.424547e+00,1.492312e+01,4.989015e+00,4.308780e+01,4.729526e+00,3.672420e+00,1.522751e+00,2.706564e-01,6.859556e+01
1.675832e+00,1.925000e+00,3.825000e+01,1.120601e+00,1.535813e+02,3.280132e+01,2.263507e+00,3.923921e+00,2.251746e+00,6.980771e+00,4.492543e+00,9.570316e+00,1.515393e+01,5.066180e+00,4.220754e+01,4.802678e+00,3.729222e+00,1.546303e+00,2.748426e-01,6.810983e+01
1.675832e+00,2.000000e+00,3.825000e+01,1.103554e+00,1.535813e+02,3.206869e+01,2.263507e+00,3.984535e+00,2.286529e+00,7.088607e+00,4.561941e+00,9.718153e+00,1.538802e+01,5.144440e+00,4.131480e+01,4.876867e+00,3.786829e+00,1.570190e+00,2.790882e-01,6.761721e+01
1.883942e+00,5.000000e-01,4.300000e+01,1.822872e+00,1.652437e+02,7.154463e+01,2.263507e+00,2.316254e+00,1.367613e+00,4.252202e+00,2.754975e+00,5.547822e+00,9.257646e+00,3.075216e+00,6.545279e+01,2.741038e+00,2.255869e+00,8.304477e-01,1.481285e-01,8.123702e+01
1.883942e+00,5.750000e-01,4.300000e+01,1.708755e+00,1.652437e+02,6.603124e+01,2.263507e+00,2.470943e+00,1.458948e+00,4.536181e+00,2.938963e+00,5.918328e+00,9.875909e+00,3.280591e+00,6.314559e+01,2.924095e+00,2.406525e+00,8.859084e-01,1.580212e-01,7.998395e+01
1.883942e+00,6.500000e-01,4.300000e+01,1.620275e+00,1.652437e+02,6.175650e+01,2.263507e+00,2.605876e+00,1.538617e+00,4.783891e+00,3.099453e+00,6.241514e+00,1.041521e+01,3.459736e+00,6.113306e+01,3.083773e+00,2.537939e+00,9.342857e-01,1.666503e-01,7.889092e+01
1.883942e+00,7.250000e-01,4.300000e+01,1.549577e+00,1.652437e+02,5.834086e+01,2.263507e+00,2.724766e+00,1.608815e+00,5.002151e+00,3.240862e+00,6.526276e+00,1.089039e+01,3.617583e+00,5.935979e+01,3.224467e+00,2.653730e+00,9.769115e-01,1.742536e-01,7.792785e+01
1.883942e+00,8.000000e-01,4.300000e+01,1.491659e+00,1.652437e+02,5.554265e+01,2.263507e+00,2.830563e+00,1.671282e+00,5.196374e+00,3.366698e+00,6.779677e+00,1.131324e+01,3.758046e+00,5.778182e+01,3.349667e+00,2.756769e+00,1.014843e+00,1.810195e-01,7.707083e+01
1.883942e+00,8.750000e-01,4.300000e+01,1.443180e+00,1.652437e+02,5.320046e+01,2.263507e+00,2.925647e+00,1.727424e+00,5.370930e+00,3.479792e+00,7.007420e+00,1.169328e+01,3.884286e+00,5.636363e+01,3.462188e+00,2.849375e+00,1.048933e+00,1.871002e-01,7.630059e+01
1.883942e+00,9.500000e-01,4.300000e+01,1.401818e+00,1.652437e+02,5.120215e+01,2.263507e+00,3.011969e+00,1.778392e+00,5.529402e+00,3.582465e+00,7.214177e+00,1.203829e+01,3.998894e+00,5.507612e+01,3.564342e+00,2.933447e+00,1.079883e+00,1.926207e-01,7.560133e+01
1.883942e+00,1.025000e+00,4.300000e+01,1.365909e+00,1.652437e+02,4.946728e+01,2.263507e+00,3.091152e+00,1.825145e+00,5.674766e+00,3.676645e+00,7.403833e+00,1.235477e+01,4.104022e+00,5.389510e+01,3.658046e+00,3.010565e+00,1.108272e+00,1.976846e-01,7.495991e+01
1.883942e+00,1.100000e+00,4.300000e+01,1.334226e+00,1.652437e+02,4.793653e+01,2.263507e+00,3.164558e+00,1.868486e+00,5.809525e+00,3.763955e+00,7.579652e+00,1.264816e+01,4.201480e+00,5.280025e+01,3.744914e+00,3.082057e+00,1.134590e+00,2.023790e-01,7.436528e+01
1.883942e+00,1.175000e+00,4.300000e+01,1.305841e+00,1.652437e+02,4.656518e+01,2.263507e+00,3.233344e+00,1.909101e+00,5.935804e+00,3.845770e+00,7.744407e+00,1.292309e+01,4.292806e+00,5.177429e+01,3.826315e+00,3.149051e+00,1.159252e+00,2.067780e-01,7.380807e+01
1.883942e+00,1.250000e+00,4.300000e+01,1.280045e+00,1.652437e+02,4.531892e+01,2.263507e+00,3.298502e+00,1.947573e+00,6.055422e+00,3.923270e+00,7.900472e+00,1.318351e+01,4.379314e+00,5.080245e+01,3.903423e+00,3.212511e+00,1.182613e+00,2.109450e-01,7.328025e+01
1.883942e+00,1.325000e+00,4.300000e+01,1.256286e+00,1.652437e+02,4.417102e+01,2.263507e+00,3.360885e+00,1.984406e+00,6.169944e+00,3.997468e+00,8.049888e+00,1.343284e+01,4.462137e+00,4.987200e+01,3.977246e+00,3.273267e+00,1.204979e+00,2.149345e-01,7.277492e+01
1.883942e+00,1.400000e+00,4.300000e+01,1.234128e+00,1.652437e+02,4.310050e+01,2.263507e+00,3.421227e+00,2.020035e+00,6.280722e+00,4.069240e+00,8.194419e+00,1.367402e+01,4.542252e+00,4.897199e+01,4.048655e+00,3.332037e+00,1.226614e+00,2.187935e-01,7.228611e+01
1.883942e+00,1.475000e+00,4.300000e+01,1.213228e+00,1.652437e+02,4.209075e+01,2.263507e+00,3.480164e+00,2.054833e+00,6.388917e+00,4.139339e+00,8.335581e+00,1.390958e+01,4.620500e+00,4.809294e+01,4.118400e+00,3.389437e+00,1.247744e+00,2.225625e-01,7.180869e+01
1.883942e+00,1.550000e+00,4.300000e+01,1.193315e+00,1.652437e+02,4.112869e+01,2.263507e+00,3.538238e+00,2.089123e+00,6.495530e+00,4.208413e+00,8.474678e+00,1.414169e+01,4.697603e+00,4.722676e+01,4.187125e+00,3.445997e+00,1.268566e+00,2.262765e-01,7.133826e+01
1.883942e+00,1.625000e+00,4.300000e+01,1.174175e+00,1.652437e+02,4.020400e+01,2.263507e+00,3.595912e+00,2.123176e+00,6.601409e+00,4.277011e+00,8.612818e+00,1.437220e+01,4.774175e+00,4.636654e+01,4.255376e+00,3.502168e+00,1.289244e+00,2.299648e-01,7.087107e+01
1.883942e+00,1.700000e+00,4.300000e+01,1.155644e+00,1.652437e+02,3.930870e+01,2.263507e+00,3.653573e+00,2.157222e+00,6.707265e+00,4.345594e+00,8.750927e+00,1.460266e+01,4.850730e+00,4.550652e+01,4.323612e+00,3.558327e+00,1.309917e+00,2.336524e-01,7.040398e+01
1.883942e+00,1.775000e+00,4.300000e+01,1.137596e+00,1.652437e+02,3.843672e+01,2.263507e+00,3.711539e+00,2.191447e+00,6.813679e+00,4.414539e+00,8.889765e+00,1.483434e+01,4.927689e+00,4.464195e+01,4.392209e+00,3.614781e+00,1.330699e+00,2.373594e-01,6.993442e+01
1.883942e+00,1.850000e+00,4.300000e+01,1.119937e+00,1.652437e+02,3.758359e+01,2.263507e+00,3.770059e+00,2.226000e+00,6.921111e+00,4.484144e+00,9.029931e+00,1.506824e+01,5.005385e+00,4.376911e+01,4.461461e+00,3.671776e+00,1.351681e+00,2.411019e-01,6.946037e+01
1.883942e+00,1.925000e+00,4.300000e+01,1.102605e+00,1.652437e+02,3.674621e+01,2.263507e+00,3.829322e+00,2.260991e+00,7.029907e+00,4.554632e+00,9.171876e+00,1.530510e+01,5.084067e+00,4.288520e+01,4.531593e+00,3.729495e+00,1.372928e+00,2.448918e-01,6.898031e+01
1.883942e+00,2.000000e+00,4.300000e+01,1.085558e+00,1.652437e+02,3.592260e+01,2.263507e+00,3.889456e+00,2.296497e+00,7.140301e+00,4.626156e+00,9.315907e+00,1.554545e+01,5.163905e+00,4.198829e+01,4.602755e+00,3.788061e+00,1.394488e+00,2.487375e-01,6.849319e+01
2.092052e+00,5.000000e-01,4.775000e+01,1.807103e+00,1.762874e+02,7.932281e+01,2.263507e+00,2.258928e+00,1.366103e+00,4.257635e+00,2.773524e+00,5.264264e+00,9.280871e+00,3.070378e+00,6.601844e+01,2.589772e+00,2.245179e+00,7.420617e-01,1.328398e-01,8.181696e+01
2.092052e+00,5.750000e-01,4.775000e+01,1.692986e+00,1.762874e+02,7.320037e+01,2.263507e+00,2.411194e+00,1.458186e+00,4.544625e+00,2.960476e+00,5.619108e+00,9.906457e+00,3.277340e+00,6.372788e+01,2.764338e+00,2.396518e+00,7.920812e-01,1.417940e-01,8.059131e+01
2.092052e+00,6.500000e-01,4.775000e+01,1.604506e+00,1.762874e+02,6.845343e+01,2.263507e+00,2.544157e+00,1.538597e+00,4.795236e+00,3.123729e+00,5.928970e+00,1.045274e+01,3.458067e+00,6.172768e+01,2.916776e+00,2.528672e+00,8.357599e-01,1.496132e-01,7.952104e+01
2.092052e+00,7.250000e-01,4.775000e+01,1.533808e+00,1.762874e+02,6.466048e+01,2.263507e+00,2.661425e+00,1.609516e+00,5.016262e+00,3.267711e+00,6.202253e+00,1.093454e+01,3.617459e+00,5.996360e+01,3.051219e+00,2.645226e+00,8.742826e-01,1.565093e-01,7.857710e+01
2.092052e+00,8.000000e-01,4.775000e+01,1.475890e+00,1.762874e+02,6.155316e+01,2.263507e+00,2.765867e+00,1.672677e+00,5.213114e+00,3.395945e+00,6.445647e+00,1.136364e+01,3.759419e+00,5.839246e+01,3.170957e+00,2.749033e+00,9.085918e-01,1.626511e-01,7.773640e+01
2.092052e+00,8.750000e-01,4.775000e+01,1.427411e+00,1.762874e+02,5.895224e+01,2.263507e+00,2.859804e+00,1.729487e+00,5.390167e+00,3.511282e+00,6.664561e+00,1.174959e+01,3.887100e+00,5.697934e+01,3.278652e+00,2.842398e+00,9.394503e-01,1.681753e-01,7.698027e+01
2.092052e+00,9.500000e-01,4.775000e+01,1.386049e+00,1.762874e+02,5.673319e+01,2.263507e+00,2.945144e+00,1.781097e+00,5.551016e+00,3.616062e+00,6.863439e+00,1.210021e+01,4.003095e+00,5.569555e+01,3.376491e+00,2.927219e+00,9.674846e-01,1.731938e-01,7.629333e+01
2.092052e+00,1.025000e+00,4.775000e+01,1.350141e+00,1.762874e+02,5.480668e+01,2.263507e+00,3.023474e+00,1.828467e+00,5.698653e+00,3.712236e+00,7.045981e+00,1.242203e+01,4.109563e+00,5.451722e+01,3.466294e+00,3.005073e+00,9.932161e-01,1.778001e-01,7.566282e+01
2.092052e+00,1.100000e+00,4.775000e+01,1.318457e+00,1.762874e+02,5.310683e+01,2.263507e+00,3.096131e+00,1.872407e+00,5.835597e+00,3.801445e+00,7.215303e+00,1.272054e+01,4.208320e+00,5.342422e+01,3.549592e+00,3.077288e+00,1.017084e+00,1.820728e-01,7.507797e+01
2.092052e+00,1.175000e+00,4.775000e+01,1.290072e+00,1.762874e+02,5.158400e+01,2.263507e+00,3.164253e+00,1.913604e+00,5.963993e+00,3.885085e+00,7.374056e+00,1.300042e+01,4.300912e+00,5.239945e+01,3.627691e+00,3.144995e+00,1.039462e+00,1.860788e-01,7.452963e+01
2.092052e+00,1.250000e+00,4.775000e+01,1.264277e+00,1.762874e+02,5.020007e+01,2.263507e+00,3.228814e+00,1.952648e+00,6.085679e+00,3.964354e+00,7.524511e+00,1.326567e+01,4.388665e+00,5.142824e+01,3.701708e+00,3.209163e+00,1.060671e+00,1.898755e-01,7.400995e+01
2.092052e+00,1.325000e+00,4.775000e+01,1.240517e+00,1.762874e+02,4.892537e+01,2.263507e+00,3.290655e+00,1.990047e+00,6.202236e+00,4.040282e+00,7.668626e+00,1.351975e+01,4.472720e+00,5.049795e+01,3.772606e+00,3.270628e+00,1.080985e+00,1.935121e-01,7.351217e+01
2.092052e+00,1.400000e+00,4.775000e+01,1.218359e+00,1.762874e+02,4.773659e+01,2.263507e+00,3.350501e+00,2.026239e+00,6.315035e+00,4.113762e+00,7.808093e+00,1.376563e+01,4.554064e+00,4.959767e+01,3.841218e+00,3.330110e+00,1.100645e+00,1.970315e-01,7.303044e+01
2.092052e+00,1.475000e+00,4.775000e+01,1.197459e+00,1.762874e+02,4.661530e+01,2.263507e+00,3.408979e+00,2.061604e+00,6.425254e+00,4.185561e+00,7.944372e+00,1.400589e+01,4.633549e+00,4.871798e+01,3.908261e+00,3.388233e+00,1.119855e+00,2.004704e-01,7.255973e+01
2.092052e+00,1.550000e+00,4.775000e+01,1.177546e+00,1.762874e+02,4.554696e+01,2.263507e+00,3.466627e+00,2.096467e+00,6.533909e+00,4.256342e+00,8.078716e+00,1.424273e+01,4.711905e+00,4.785076e+01,3.974352e+00,3.445530e+00,1.138793e+00,2.038604e-01,7.209570e+01
2.092052e+00,1.625000e+00,4.775000e+01,1.158407e+00,1.762874e+02,4.452013e+01,2.263507e+00,3.523903e+00,2.131105e+00,6.641863e+00,4.326666e+00,8.212194e+00,1.447805e+01,4.789756e+00,4.698915e+01,4.040017e+00,3.502458e+00,1.157608e+00,2.072286e-01,7.163466e+01
2.092052e+00,1.700000e+00,4.775000e+01,1.139875e+00,1.762874e+02,4.352593e+01,2.263507e+00,3.581191e+00,2.165751e+00,6.749841e+00,4.397005e+00,8.345701e+00,1.471343e+01,4.867623e+00,4.612734e+01,4.105696e+00,3.559398e+00,1.176427e+00,2.105976e-01,7.117352e+01
2.092052e+00,1.775000e+00,4.775000e+01,1.121827e+00,1.762874e+02,4.255762e+01,2.263507e+00,3.638807e+00,2.200595e+00,6.858436e+00,4.467746e+00,8.479970e+00,1.495014e+01,4.945936e+00,4.526061e+01,4.171751e+00,3.616663e+00,1.195354e+00,2.139858e-01,7.070975e+01
2.092052e+00,1.850000e+00,4.775000e+01,1.104168e+00,1.762874e+02,4.161025e+01,2.263507e+00,3.697000e+00,2.235787e+00,6.968118e+00,4.539196e+00,8.615585e+00,1.518923e+01,5.025033e+00,4.438520e+01,4.238467e+00,3.674503e+00,1.214471e+00,2.174079e-01,7.024133e+01
2.092052e+00,1.925000e+00,4.775000e+01,1.086836e+00,1.762874e+02,4.068037e+01,2.263507e+00,3.755958e+00,2.271442e+00,7.079242e+00,4.611584e+00,8.752982e+00,1.543146e+01,5.105170e+00,4.349829e+01,4.306060e+00,3.733102e+00,1.233838e+00,2.208750e-01,6.976675e+01
2.092052e+00,2.000000e+00,4.775000e+01,1.069789e+00,1.762874e+02,3.976579e+01,2.263507e+00,3.815809e+00,2.307638e+00,7.192050e+00,4.685070e+00,8.892461e+00,1.567736e+01,5.186521e+00,4.259793e+01,4.374677e+00,3.792589e+00,1.253500e+00,2.243947e-01,6.928498e+01
2.300161e+00,5.000000e-01,5.250000e+01,1.793582e+00,1.864116e+02,8.708504e+01,2.263507e+00,2.216964e+00,1.366229e+00,4.265826e+00,2.790404e+00,4.973799e+00,9.294072e+00,3.069550e+00,6.651573e+01,2.471491e+00,2.238314e+00,6.761755e-01,1.214479e-01,8.232619e+01
2.300161e+00,5.750000e-01,5.250000e+01,1.678848e+00,1.867169e+02,8.035886e+01,2.263507e+00,2.363139e+00,1.458613e+00,4.554972e+00,2.980564e+00,5.314152e+00,9.928798e+00,3.277015e+00,6.425968e+01,2.629615e+00,2.389303e+00,7.155827e-01,1.285679e-01,8.114552e+01
2.300161e+00,6.500000e-01,5.250000e+01,1.590369e+00,1.867169e+02,7.513971e+01,2.263507e+00,2.494611e+00,1.539762e+00,4.808386e+00,3.146386e+00,5.609802e+00,1.048118e+01,3.459330e+00,6.227128e+01,2.775912e+00,2.522231e+00,7.553938e-01,1.357207e-01,8.009657e+01
2.300161e+00,7.250000e-01,5.250000e+01,1.519671e+00,1.867169e+02,7.096945e+01,2.263507e+00,2.610665e+00,1.611395e+00,5.032080e+00,3.292761e+00,5.870780e+00,1.096879e+01,3.620264e+00,6.051608e+01,2.905052e+00,2.639570e+00,7.905361e-01,1.420347e-01,7.917062e+01
2.300161e+00,8.000000e-01,5.250000e+01,1.461753e+00,1.867169e+02,6.755303e+01,2.263507e+00,2.714105e+00,1.675242e+00,5.231463e+00,3.423228e+00,6.103394e+00,1.140339e+01,3.763708e+00,5.895163e+01,3.020157e+00,2.744156e+00,8.218589e-01,1.476624e-01,7.834531e+01
2.300161e+00,8.750000e-01,5.250000e+01,1.413274e+00,1.867169e+02,6.469338e+01,2.263507e+00,2.807206e+00,1.732707e+00,5.410916e+00,3.540654e+00,6.312757e+00,1.179456e+01,3.892813e+00,5.754356e+01,3.123757e+00,2.838288e+00,8.500509e-01,1.527276e-01,7.760250e+01
2.300161e+00,9.500000e-01,5.250000e+01,1.371912e+00,1.867169e+02,6.225359e+01,2.263507e+00,2.891840e+00,1.784946e+00,5.574048e+00,3.647400e+00,6.503078e+00,1.215015e+01,4.010176e+00,5.626355e+01,3.217934e+00,2.923859e+00,8.756788e-01,1.573322e-01,7.692724e+01
2.300161e+00,1.025000e+00,5.250000e+01,1.336003e+00,1.867169e+02,6.013543e+01,2.263507e+00,2.969566e+00,1.832921e+00,5.723866e+00,3.745434e+00,6.677867e+00,1.247672e+01,4.117961e+00,5.508802e+01,3.304425e+00,3.002446e+00,8.992151e-01,1.615609e-01,7.630710e+01
2.300161e+00,1.100000e+00,5.250000e+01,1.304319e+00,1.867169e+02,5.826648e+01,2.263507e+00,3.041701e+00,1.877446e+00,5.862907e+00,3.836417e+00,6.840082e+00,1.277980e+01,4.217992e+00,5.399704e+01,3.384695e+00,3.075380e+00,9.210584e-01,1.654854e-01,7.573156e+01
2.300161e+00,1.175000e+00,5.250000e+01,1.275935e+00,1.867169e+02,5.659217e+01,2.263507e+00,3.109367e+00,1.919212e+00,5.993333e+00,3.921761e+00,6.992246e+00,1.306410e+01,4.311826e+00,5.297366e+01,3.459991e+00,3.143795e+00,9.415482e-01,1.691668e-01,7.519169e+01
2.300161e+00,1.250000e+00,5.250000e+01,1.250139e+00,1.867169e+02,5.507057e+01,2.263507e+00,3.173526e+00,1.958813e+00,6.117000e+00,4.002683e+00,7.136524e+00,1.333366e+01,4.400796e+00,5.200331e+01,3.531385e+00,3.208665e+00,9.609761e-01,1.726574e-01,7.467979e+01
2.300161e+00,1.325000e+00,5.250000e+01,1.226380e+00,1.867169e+02,5.366907e+01,2.263507e+00,3.235008e+00,1.996762e+00,6.235508e+00,4.080229e+00,7.274785e+00,1.359198e+01,4.486055e+00,5.107344e+01,3.599800e+00,3.270828e+00,9.795937e-01,1.760024e-01,7.418925e+01
2.300161e+00,1.400000e+00,5.250000e+01,1.204222e+00,1.867169e+02,5.236203e+01,2.263507e+00,3.294533e+00,2.033503e+00,6.350243e+00,4.155307e+00,7.408642e+00,1.384208e+01,4.568600e+00,5.017318e+01,3.666037e+00,3.331012e+00,9.976184e-01,1.792409e-01,7.371433e+01
2.300161e+00,1.475000e+00,5.250000e+01,1.183322e+00,1.867169e+02,5.112920e+01,2.263507e+00,3.352721e+00,2.069418e+00,6.462401e+00,4.228698e+00,7.539494e+00,1.408656e+01,4.649290e+00,4.929314e+01,3.730787e+00,3.389845e+00,1.015238e+00,1.824067e-01,7.325007e+01
2.300161e+00,1.550000e+00,5.250000e+01,1.163409e+00,1.867169e+02,4.995459e+01,2.263507e+00,3.410107e+00,2.104839e+00,6.573012e+00,4.301077e+00,7.668541e+00,1.432767e+01,4.728868e+00,4.842524e+01,3.794644e+00,3.447866e+00,1.032615e+00,1.855287e-01,7.279221e+01
2.300161e+00,1.625000e+00,5.250000e+01,1.144269e+00,1.867169e+02,4.882561e+01,2.263507e+00,3.467145e+00,2.140045e+00,6.682954e+00,4.373018e+00,7.796807e+00,1.456731e+01,4.807964e+00,4.756258e+01,3.858114e+00,3.505536e+00,1.049887e+00,1.886319e-01,7.233713e+01
2.300161e+00,1.700000e+00,5.250000e+01,1.125738e+00,1.867169e+02,4.773251e+01,2.263507e+00,3.524219e+00,2.175273e+00,6.792964e+00,4.445003e+00,7.925152e+00,1.480711e+01,4.887110e+00,4.669940e+01,3.921624e+00,3.563242e+00,1.067170e+00,1.917371e-01,7.188176e+01
2.300161e+00,1.775000e+00,5.250000e+01,1.107690e+00,1.867169e+02,4.666788e+01,2.263507e+00,3.581642e+00,2.210716e+00,6.903648e+00,4.517429e+00,8.054283e+00,1.504838e+01,4.966739e+00,4.583093e+01,3.985522e+00,3.621301e+00,1.084558e+00,1.948612e-01,7.142361e+01
2.300161e+00,1.850000e+00,5.250000e+01,1.090031e+00,1.867169e+02,4.562627e+01,2.263507e+00,3.639663e+00,2.246529e+00,7.015485e+00,4.590610e+00,8.184760e+00,1.529215e+01,5.047199e+00,4.495340e+01,4.050087e+00,3.679966e+00,1.102127e+00,1.980179e-01,7.096068e+01
2.300161e+00,1.925000e+00,5.250000e+01,1.072699e+00,1.867169e+02,4.460389e+01,2.263507e+00,3.698472e+00,2.282828e+00,7.128839e+00,4.664784e+00,8.317007e+00,1.553924e+01,5.128750e+00,4.406398e+01,4.115527e+00,3.739425e+00,1.119935e+00,2.012174e-01,7.049147e+01
2.300161e+00,2.000000e+00,5.250000e+01,1.055652e+00,1.867169e+02,4.359832e+01,2.263507e+00,3.758196e+00,2.319692e+00,7.243958e+00,4.740113e+00,8.451313e+00,1.579017e+01,5.211571e+00,4.316070e+01,4.181986e+00,3.799812e+00,1.138020e+00,2.044667e-01,7.001495e+01
2.508271e+00,5.000000e-01,5.725000e+01,1.780061e+00,1.965358e+02,9.484727e+01,2.263507e+00,2.175000e+00,1.366354e+00,4.274016e+00,2.807284e+00,4.683334e+00,9.307273e+00,3.068723e+00,6.701301e+01,2.353211e+00,2.231450e+00,6.102893e-01,1.100559e-01,8.283543e+01
2.508271e+00,5.750000e-01,5.725000e+01,1.665943e+00,1.965358e+02,8.750676e+01,2.263507e+00,2.323988e+00,1.459950e+00,4.566787e+00,2.999583e+00,5.004143e+00,9.944823e+00,3.278931e+00,6.475340e+01,2.514406e+00,2.384305e+00,6.520943e-01,1.175947e-01,8.165965e+01
2.508271e+00,6.500000e-01,5.725000e+01,1.577464e+00,1.965358e+02,8.181541e+01,2.263507e+00,2.454339e+00,1.541838e+00,4.822937e+00,3.167829e+00,5.284824e+00,1.050262e+01,3.462845e+00,6.277643e+01,2.655438e+00,2.518039e+00,6.886700e-01,1.241906e-01,8.063095e+01
2.508271e+00,7.250000e-01,5.725000e+01,1.506766e+00,1.965358e+02,7.726783e+01,2.263507e+00,2.569497e+00,1.614181e+00,5.049230e+00,3.316464e+00,5.532789e+00,1.099541e+01,3.625322e+00,6.102989e+01,2.780032e+00,2.636187e+00,7.209825e-01,1.300176e-01,7.972215e+01
2.508271e+00,8.000000e-01,5.725000e+01,1.448848e+00,1.965358e+02,7.354231e+01,2.263507e+00,2.672214e+00,1.678709e+00,5.251074e+00,3.449041e+00,5.753963e+00,1.143495e+01,3.770245e+00,5.947205e+01,2.891164e+00,2.741569e+00,7.498039e-01,1.352151e-01,7.891154e+01
2.508271e+00,8.750000e-01,5.725000e+01,1.400368e+00,1.965358e+02,7.042392e+01,2.263507e+00,2.764723e+00,1.736824e+00,5.432860e+00,3.568443e+00,5.953159e+00,1.183082e+01,3.900767e+00,5.806902e+01,2.991254e+00,2.836479e+00,7.757613e-01,1.398961e-01,7.818148e+01
2.508271e+00,9.500000e-01,5.725000e+01,1.359007e+00,1.965358e+02,6.776339e+01,2.263507e+00,2.848867e+00,1.789684e+00,5.598209e+00,3.677048e+00,6.134343e+00,1.219089e+01,4.019487e+00,5.679285e+01,3.082292e+00,2.922808e+00,7.993716e-01,1.441538e-01,7.751743e+01
2.508271e+00,1.025000e+00,5.725000e+01,1.323098e+00,1.965358e+02,6.545359e+01,2.263507e+00,2.926185e+00,1.838256e+00,5.750144e+00,3.776843e+00,6.300829e+00,1.252175e+01,4.128575e+00,5.562021e+01,3.165946e+00,3.002132e+00,8.210664e-01,1.480662e-01,7.690726e+01
2.508271e+00,1.100000e+00,5.725000e+01,1.291414e+00,1.965358e+02,6.341555e+01,2.263507e+00,2.997976e+00,1.883356e+00,5.891220e+00,3.869505e+00,6.455415e+00,1.282896e+01,4.229867e+00,5.453138e+01,3.243620e+00,3.075788e+00,8.412107e-01,1.516989e-01,7.634069e+01
2.508271e+00,1.175000e+00,5.725000e+01,1.263030e+00,1.965358e+02,6.158975e+01,2.263507e+00,3.065351e+00,1.925681e+00,6.023615e+00,3.956465e+00,6.600489e+00,1.311727e+01,4.324926e+00,5.350955e+01,3.316515e+00,3.144911e+00,8.601154e-01,1.551080e-01,7.580899e+01
2.508271e+00,1.250000e+00,5.725000e+01,1.237234e+00,1.965358e+02,5.993048e+01,2.263507e+00,3.129261e+00,1.965830e+00,6.149203e+00,4.038955e+00,6.738104e+00,1.339076e+01,4.415097e+00,5.254026e+01,3.385662e+00,3.210480e+00,8.780482e-01,1.583419e-01,7.530463e+01
2.508271e+00,1.325000e+00,5.725000e+01,1.213475e+00,1.965358e+02,5.840218e+01,2.263507e+00,3.190531e+00,2.004320e+00,6.269602e+00,4.118036e+00,6.870034e+00,1.365294e+01,4.501543e+00,5.161102e+01,3.451952e+00,3.273340e+00,8.952400e-01,1.614422e-01,7.482110e+01
2.508271e+00,1.400000e+00,5.725000e+01,1.191317e+00,1.965358e+02,5.697688e+01,2.263507e+00,3.249873e+00,2.041600e+00,6.386213e+00,4.194629e+00,6.997813e+00,1.390688e+01,4.585270e+00,5.071101e+01,3.516156e+00,3.334223e+00,9.118911e-01,1.644449e-01,7.435278e+01
2.508271e+00,1.475000e+00,5.725000e+01,1.170417e+00,1.965358e+02,5.563252e+01,2.263507e+00,3.307906e+00,2.078056e+00,6.500250e+00,4.269532e+00,7.122772e+00,1.415521e+01,4.667148e+00,4.983086e+01,3.578944e+00,3.393762e+00,9.281745e-01,1.673814e-01,7.389481e+01
2.508271e+00,1.550000e+00,5.725000e+01,1.150504e+00,1.965358e+02,5.435163e+01,2.263507e+00,3.365159e+00,2.114023e+00,6.612758e+00,4.343429e+00,7.246053e+00,1.440021e+01,4.747927e+00,4.896253e+01,3.640889e+00,3.452502e+00,9.442394e-01,1.702784e-01,7.344297e+01
2.508271e+00,1.625000e+00,5.725000e+01,1.131364e+00,1.965358e+02,5.312050e+01,2.263507e+00,3.422088e+00,2.149786e+00,6.724626e+00,4.416907e+00,7.368635e+00,1.464382e+01,4.828248e+00,4.809913e+01,3.702482e+00,3.510908e+00,9.602131e-01,1.731591e-01,7.299371e+01
2.508271e+00,1.700000e+00,5.725000e+01,1.112833e+00,1.965358e+02,5.192851e+01,2.263507e+00,3.479073e+00,2.185585e+00,6.836606e+00,4.490458e+00,7.491339e+00,1.488767e+01,4.908649e+00,4.723486e+01,3.764136e+00,3.569373e+00,9.762028e-01,1.760425e-01,7.254399e+01
