# system_capacity,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,RO_CAPEX_frac,RO_OPEX_frac,brine_frac,Total_Opex_frac
2.190630e-01,5.000000e+00,2.508517e+00,6.311407e+01,3.115964e+00,3.331322e+00,7.257290e+00,2.190289e+00,5.348732e+00,2.469611e+00,8.645863e+00,8.714245e+00,8.682022e+00,2.448565e+00,8.465555e+00,1.470812e+00,1.520411e+01,9.170745e+00,1.993216e+01,2.646427e+01
3.231179e-01,7.375000e+00,2.257933e+00,7.830828e+01,4.339697e+00,3.331322e+00,5.994847e+00,2.074831e+00,5.097672e+00,2.597236e+00,8.766572e+00,9.535911e+00,7.250558e+00,2.305050e+00,6.093305e+00,1.059833e+00,1.689145e+01,1.018851e+01,2.214422e+01,2.776137e+01
4.271728e-01,9.750000e+00,2.126520e+00,9.327568e+01,5.559497e+00,3.331322e+00,5.239342e+00,2.007823e+00,4.952766e+00,2.677992e+00,8.775764e+00,1.003286e+01,6.289775e+00,2.203222e+00,4.730596e+00,8.237658e-01,1.793529e+01,1.081813e+01,2.351267e+01,2.856380e+01
5.312278e-01,1.212500e+01,2.044529e+00,1.080432e+02,6.775832e+00,3.331322e+00,4.737122e+00,1.964834e+00,4.860419e+00,2.734938e+00,8.727371e+00,1.036580e+01,5.598335e+00,2.127957e+00,3.849903e+00,6.712089e-01,1.865455e+01,1.125197e+01,2.445560e+01,2.911671e+01
6.352827e-01,1.450000e+01,1.987800e+00,1.226256e+02,7.988958e+00,3.331322e+00,4.379659e+00,1.935488e+00,4.797892e+00,2.778097e+00,8.645030e+00,1.060416e+01,5.075105e+00,2.070264e+00,3.235937e+00,5.648615e-01,1.918692e+01,1.157308e+01,2.515351e+01,2.952595e+01
7.393376e-01,1.687500e+01,1.945736e+00,1.370319e+02,9.199029e+00,3.331322e+00,4.112710e+00,1.914630e+00,4.753901e+00,2.812545e+00,8.540783e+00,1.078293e+01,4.664163e+00,2.024746e+00,2.784604e+00,4.866891e-01,1.960172e+01,1.182328e+01,2.569731e+01,2.984482e+01
8.433925e-01,1.925000e+01,1.912946e+00,1.512681e+02,1.040615e+01,3.331322e+00,3.906139e+00,1.899409e+00,4.722213e+00,2.841132e+00,8.421431e+00,1.092169e+01,4.332085e+00,1.988013e+00,2.439532e+00,4.269252e-01,1.993771e+01,1.202594e+01,2.613778e+01,3.010310e+01
9.474475e-01,2.162500e+01,1.886399e+00,1.653383e+02,1.161040e+01,3.331322e+00,3.741858e+00,1.888124e+00,4.699109e+00,2.865586e+00,8.291114e+00,1.103224e+01,4.057641e+00,1.957835e+00,2.167586e+00,3.798292e-01,2.021829e+01,1.219518e+01,2.650561e+01,3.031879e+01
1.051502e+00,2.400000e+01,1.864258e+00,1.792456e+02,1.281182e+01,3.331322e+00,3.608351e+00,1.879695e+00,4.682233e+00,2.887017e+00,8.152498e+00,1.112216e+01,3.826678e+00,1.932686e+00,1.948041e+00,3.418109e-01,2.045841e+01,1.234001e+01,2.682041e+01,3.050338e+01
1.155557e+00,2.637500e+01,1.845344e+00,1.929924e+02,1.401045e+01,3.331322e+00,3.497942e+00,1.873405e+00,4.670018e+00,2.906169e+00,8.007382e+00,1.119651e+01,3.629380e+00,1.911486e+00,1.767285e+00,3.105120e-01,2.066811e+01,1.246650e+01,2.709531e+01,3.066458e+01
1.259612e+00,2.875000e+01,1.828864e+00,2.065805e+02,1.520634e+01,3.331322e+00,3.405310e+00,1.868760e+00,4.661386e+00,2.923564e+00,7.857022e+00,1.125882e+01,3.458718e+00,1.893449e+00,1.616017e+00,2.843212e-01,2.085434e+01,1.257883e+01,2.733946e+01,3.080774e+01
1.363667e+00,3.112500e+01,1.814268e+00,2.200112e+02,1.639949e+01,3.331322e+00,3.326656e+00,1.865408e+00,4.655570e+00,2.939574e+00,7.702325e+00,1.131162e+01,3.309518e+00,1.877989e+00,1.487672e+00,2.621013e-01,2.102212e+01,1.268003e+01,2.755942e+01,3.093672e+01
1.467722e+00,3.350000e+01,1.801158e+00,2.332857e+02,1.758994e+01,3.331322e+00,3.259192e+00,1.863089e+00,4.652008e+00,2.954476e+00,7.543960e+00,1.135677e+01,3.177885e+00,1.864658e+00,1.377486e+00,2.430269e-01,2.117513e+01,1.277232e+01,2.776000e+01,3.105434e+01
1.571777e+00,3.587500e+01,1.789244e+00,2.464051e+02,1.877770e+01,3.331322e+00,3.200827e+00,1.861613e+00,4.650279e+00,2.968479e+00,7.382433e+00,1.139567e+01,3.060825e+00,1.853109e+00,1.281920e+00,2.264850e-01,2.131613e+01,1.285737e+01,2.794486e+01,3.116273e+01
1.675832e+00,3.825000e+01,1.778304e+00,2.593701e+02,1.996278e+01,3.331322e+00,3.149962e+00,1.860831e+00,4.650066e+00,2.981743e+00,7.218131e+00,1.142941e+01,2.955999e+00,1.843069e+00,1.198292e+00,2.120112e-01,2.144726e+01,1.293646e+01,2.811676e+01,3.126353e+01
1.779887e+00,4.062500e+01,1.768171e+00,2.721813e+02,2.114520e+01,3.331322e+00,3.105351e+00,1.860631e+00,4.651119e+00,2.994393e+00,7.051358e+00,1.145883e+01,2.861551e+00,1.834318e+00,1.124535e+00,1.992472e-01,2.157017e+01,1.301060e+01,2.827790e+01,3.135802e+01
1.883942e+00,4.300000e+01,1.758712e+00,2.848394e+02,2.232496e+01,3.331322e+00,3.066012e+00,1.860921e+00,4.653244e+00,3.006529e+00,6.882353e+00,1.148458e+01,2.775987e+00,1.826680e+00,1.059029e+00,1.879122e-01,2.168619e+01,1.308058e+01,2.842999e+01,3.144720e+01
1.987997e+00,4.537500e+01,1.749822e+00,2.973448e+02,2.350207e+01,3.331322e+00,3.031158e+00,1.861632e+00,4.656284e+00,3.018232e+00,6.711310e+00,1.150721e+01,2.698093e+00,1.820009e+00,1.000486e+00,1.777835e-01,2.179636e+01,1.314703e+01,2.857442e+01,3.153189e+01
2.092052e+00,4.775000e+01,1.741419e+00,3.096979e+02,2.467654e+01,3.331322e+00,3.000154e+00,1.862704e+00,4.660115e+00,3.029565e+00,6.538384e+00,1.152714e+01,2.626868e+00,1.814185e+00,9.478719e-01,1.686819e-01,2.190154e+01,1.321047e+01,2.871231e+01,3.161275e+01
2.196107e+00,5.012500e+01,1.733433e+00,3.218992e+02,2.584838e+01,3.331322e+00,2.972478e+00,1.864090e+00,4.664634e+00,3.040584e+00,6.363701e+00,1.154473e+01,2.561484e+00,1.809108e+00,9.003462e-01,1.604616e-01,2.200245e+01,1.327134e+01,2.884459e+01,3.169032e+01
2.300161e+00,5.250000e+01,1.725808e+00,3.339490e+02,2.701760e+01,3.331322e+00,2.947700e+00,1.865752e+00,4.669757e+00,3.051332e+00,6.187367e+00,1.156029e+01,2.501245e+00,1.804694e+00,8.572186e-01,1.530031e-01,2.209965e+01,1.332997e+01,2.897203e+01,3.176504e+01
2.404216e+00,5.487500e+01,1.718499e+00,3.458475e+02,2.818419e+01,3.331322e+00,2.925461e+00,1.867658e+00,4.675412e+00,3.061846e+00,6.009468e+00,1.157405e+01,2.445562e+00,1.800870e+00,8.179170e-01,1.462074e-01,2.219364e+01,1.338666e+01,2.909525e+01,3.183729e+01
