# system_capacity,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,RO_CAPEX_frac,RO_OPEX_frac,brine_frac,Total_Opex_frac
4.381260e-01,1.000000e+01,1.900766e+00,9.651902e+01,5.662528e+00,3.268861e+00,7.415099e+00,2.523917e+00,5.538070e+00,3.009241e+00,9.832705e+00,1.129107e+01,6.943321e+00,2.448689e+00,5.182899e+00,9.026101e-01,1.954453e+01,1.177281e+01,1.359505e+01,3.194833e+01
1.314378e+00,3.000000e+01,1.586747e+00,2.116759e+02,1.548567e+01,3.210177e+00,4.999112e+00,2.360509e+00,5.419440e+00,3.411448e+00,9.047222e+00,1.313281e+01,3.911483e+00,2.169363e+00,1.802198e+00,3.172320e-01,2.284411e+01,1.374146e+01,1.684362e+01,3.513282e+01
2.190630e+00,5.000000e+01,1.495153e+00,3.150519e+02,2.507858e+01,3.192291e+00,4.478075e+00,2.365313e+00,5.496306e+00,3.582218e+00,7.509595e+00,1.360279e+01,3.003556e+00,2.103292e+00,1.066380e+00,1.899433e-01,2.406382e+01,1.446879e+01,1.806992e+01,3.631235e+01
3.066882e+00,7.000000e+01,1.436280e+00,4.071455e+02,3.445146e+01,3.180520e+00,4.293767e+00,2.401051e+00,5.610577e+00,3.714050e+00,5.756598e+00,1.382292e+01,2.560674e+00,2.091370e+00,7.530431e-01,1.358223e-01,2.492821e+01,1.498411e+01,1.894782e+01,3.714932e+01
3.943134e+00,9.000000e+01,1.388490e+00,4.880885e+02,4.360663e+01,3.170789e+00,4.231526e+00,2.449519e+00,5.742290e+00,3.834948e+00,3.860664e+00,1.395297e+01,2.300562e+00,2.102971e+00,5.819315e-01,1.063350e-01,2.568262e+01,1.543376e+01,1.971990e+01,3.788050e+01
