# toc conc,effluent_toc_limit,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,GAC_CAPEX_frac,GAC_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,Total_Opex_frac
7.000000e-03,1.700000e+00,8.000000e+01,7.556543e-01,2.423891e+02,4.368354e+01,2.252155e+00,5.788328e+00,3.200790e+00,9.905436e+00,6.584767e+00,7.394024e+00,2.129383e+01,7.066197e+00,2.796989e+01,4.559440e+00,5.085930e+00,9.727262e-01,1.786460e-01,6.431385e+01
7.000000e-03,1.775000e+00,8.000000e+01,7.429087e-01,2.423891e+02,4.253790e+01,2.252155e+00,5.887634e+00,3.255703e+00,1.007538e+01,6.697737e+00,7.520877e+00,2.165915e+01,7.187426e+00,2.673412e+01,4.637663e+00,5.173185e+00,9.894145e-01,1.817109e-01,6.370161e+01
7.000000e-03,1.850000e+00,8.000000e+01,7.307590e-01,2.423891e+02,4.144582e+01,2.252155e+00,5.985522e+00,3.309833e+00,1.024289e+01,6.809094e+00,7.645920e+00,2.201926e+01,7.306925e+00,2.551600e+01,4.714770e+00,5.259196e+00,1.005865e+00,1.847320e-01,6.309811e+01
7.000000e-03,1.925000e+00,8.000000e+01,7.192460e-01,2.423891e+02,4.041097e+01,2.252155e+00,6.081333e+00,3.362813e+00,1.040685e+01,6.918087e+00,7.768308e+00,2.237172e+01,7.423887e+00,2.432373e+01,4.790239e+00,5.343380e+00,1.021965e+00,1.876891e-01,6.250742e+01
7.000000e-03,2.000000e+00,8.000000e+01,7.083976e-01,2.423891e+02,3.943586e+01,2.252155e+00,6.174462e+00,3.414311e+00,1.056622e+01,7.024030e+00,7.887272e+00,2.271432e+01,7.537576e+00,2.316483e+01,4.863597e+00,5.425208e+00,1.037616e+00,1.905633e-01,6.193326e+01
7.650000e-03,5.000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.650000e-03,5.750000e-01,8.000000e+01,1.120719e+00,2.434615e+02,7.639021e+01,2.259319e+00,4.009298e+00,2.233266e+00,6.678834e+00,4.439842e+00,4.985491e+00,1.435756e+01,4.764449e+00,5.125146e+01,3.074243e+00,3.429231e+00,6.558701e-01,1.204538e-01,7.583181e+01
7.650000e-03,6.500000e-01,8.000000e+01,1.077874e+00,2.434615e+02,7.253906e+01,2.259319e+00,4.168667e+00,2.322038e+00,6.944316e+00,4.616324e+00,5.183663e+00,1.492827e+01,4.953835e+00,4.931372e+01,3.196444e+00,3.565542e+00,6.819407e-01,1.252418e-01,7.487114e+01
7.650000e-03,7.250000e-01,8.000000e+01,1.043221e+00,2.434615e+02,6.942423e+01,2.259319e+00,4.307140e+00,2.399171e+00,7.174990e+00,4.769667e+00,5.355852e+00,1.542415e+01,5.118389e+00,4.763004e+01,3.302622e+00,3.683981e+00,7.045931e-01,1.294020e-01,7.403641e+01
7.650000e-03,8.000000e-01,8.000000e+01,1.014277e+00,2.434615e+02,6.682262e+01,2.259319e+00,4.430049e+00,2.467634e+00,7.379736e+00,4.905775e+00,5.508688e+00,1.586430e+01,5.264448e+00,4.613560e+01,3.396866e+00,3.789108e+00,7.246995e-01,1.330947e-01,7.329551e+01
7.650000e-03,8.750000e-01,8.000000e+01,9.893830e-01,2.434615e+02,6.458501e+01,2.259319e+00,4.541514e+00,2.529722e+00,7.565419e+00,5.029210e+00,5.647292e+00,1.626346e+01,5.396908e+00,4.478031e+01,3.482336e+00,3.884446e+00,7.429337e-01,1.364435e-01,7.262360e+01
7.650000e-03,9.500000e-01,8.000000e+01,9.673873e-01,2.434615e+02,6.260793e+01,2.259319e+00,4.644775e+00,2.587241e+00,7.737434e+00,5.143560e+00,5.775695e+00,1.663325e+01,5.519618e+00,4.352478e+01,3.561514e+00,3.972768e+00,7.598259e-01,1.395458e-01,7.200114e+01
7.650000e-03,1.025000e+00,8.000000e+01,9.474715e-01,2.434615e+02,6.081779e+01,2.259319e+00,4.742408e+00,2.641624e+00,7.900075e+00,5.251677e+00,5.897100e+00,1.698288e+01,5.635640e+00,4.233767e+01,3.636377e+00,4.056275e+00,7.757974e-01,1.424790e-01,7.141260e+01
7.650000e-03,1.100000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.650000e-03,1.175000e+00,8.000000e+01,9.116847e-01,2.434615e+02,5.760109e+01,2.259320e+00,4.928563e+00,2.745317e+00,8.210179e+00,5.457823e+00,6.128581e+00,1.764951e+01,5.856857e+00,4.007423e+01,3.779117e+00,4.215498e+00,8.062500e-01,1.480718e-01,7.029045e+01
7.650000e-03,1.250000e+00,8.000000e+01,8.950870e-01,2.434615e+02,5.610920e+01,2.259320e+00,5.019954e+00,2.796223e+00,8.362421e+00,5.559028e+00,6.242224e+00,1.797679e+01,5.965461e+00,3.896303e+01,3.849193e+00,4.293667e+00,8.212003e-01,1.508175e-01,6.973955e+01
7.650000e-03,1.325000e+00,8.000000e+01,8.790460e-01,2.434615e+02,5.466735e+01,2.259320e+00,5.111558e+00,2.847249e+00,8.515019e+00,5.660469e+00,6.356132e+00,1.830483e+01,6.074320e+00,3.784922e+01,3.919434e+00,4.372018e+00,8.361856e-01,1.535696e-01,6.918735e+01
7.650000e-03,1.400000e+00,8.000000e+01,8.634300e-01,2.434615e+02,5.326370e+01,2.259320e+00,5.204006e+00,2.898744e+00,8.669021e+00,5.762844e+00,6.471089e+00,1.863589e+01,6.184180e+00,3.672516e+01,3.990321e+00,4.451091e+00,8.513089e-01,1.563471e-01,6.863007e+01
7.650000e-03,1.475000e+00,8.000000e+01,8.481656e-01,2.434615e+02,5.189167e+01,2.259320e+00,5.297661e+00,2.950912e+00,8.825036e+00,5.866557e+00,6.587548e+00,1.897128e+01,6.295475e+00,3.558641e+01,4.062134e+00,4.531196e+00,8.666297e-01,1.591608e-01,6.806552e+01
7.650000e-03,1.550000e+00,8.000000e+01,8.332250e-01,2.434615e+02,5.054872e+01,2.259320e+00,5.392654e+00,3.003825e+00,8.983278e+00,5.971751e+00,6.705670e+00,1.931145e+01,6.408360e+00,3.443141e+01,4.134972e+00,4.612446e+00,8.821692e-01,1.620148e-01,6.749290e+01
7.650000e-03,1.625000e+00,8.000000e+01,8.186132e-01,2.434615e+02,4.923534e+01,2.259320e+00,5.488909e+00,3.057442e+00,9.143623e+00,6.078342e+00,6.825361e+00,1.965615e+01,6.522744e+00,3.326106e+01,4.208779e+00,4.694775e+00,8.979153e-01,1.649066e-01,6.691267e+01
7.650000e-03,1.700000e+00,8.000000e+01,8.043588e-01,2.434615e+02,4.795408e+01,2.259320e+00,5.586180e+00,3.111624e+00,9.305662e+00,6.186059e+00,6.946316e+00,2.000448e+01,6.638337e+00,3.207834e+01,4.283365e+00,4.777973e+00,9.138277e-01,1.678290e-01,6.632631e+01
7.650000e-03,1.775000e+00,8.000000e+01,7.905038e-01,2.434615e+02,4.670873e+01,2.259320e+00,5.684087e+00,3.166160e+00,9.468758e+00,6.294480e+00,7.068062e+00,2.035509e+01,6.754684e+00,3.088791e+01,4.358438e+00,4.861716e+00,9.298440e-01,1.707705e-01,6.573613e+01
7.650000e-03,1.850000e+00,8.000000e+01,7.770971e-01,2.434615e+02,4.550366e+01,2.259320e+00,5.782151e+00,3.220784e+00,9.632116e+00,6.403074e+00,7.190002e+00,2.070626e+01,6.871218e+00,2.969557e+01,4.433631e+00,4.945592e+00,9.458859e-01,1.737167e-01,6.514500e+01
7.650000e-03,1.925000e+00,8.000000e+01,7.641872e-01,2.434615e+02,4.434325e+01,2.259320e+00,5.879832e+00,3.275194e+00,9.794837e+00,6.511245e+00,7.311466e+00,2.105607e+01,6.987297e+00,2.850788e+01,4.508531e+00,5.029140e+00,9.618652e-01,1.766513e-01,6.455617e+01
7.650000e-03,2.000000e+00,8.000000e+01,7.518185e-01,2.434616e+02,4.323148e+01,2.259320e+00,5.976565e+00,3.329077e+00,9.955978e+00,6.618366e+00,7.431752e+00,2.140247e+01,7.102250e+00,2.733171e+01,4.582704e+00,5.111879e+00,9.776895e-01,1.795576e-01,6.397306e+01
8.300000e-03,5.000000e-01,8.000000e+01,1.276611e+00,2.445340e+02,9.029523e+01,2.266484e+00,3.613175e+00,2.026489e+00,5.863264e+00,3.897681e+00,4.376700e+00,1.260432e+01,4.182649e+00,5.704488e+01,2.698838e+00,3.010476e+00,5.757801e-01,1.057449e-01,7.868959e+01
8.300000e-03,5.750000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.300000e-03,6.500000e-01,8.000000e+01,1.160789e+00,2.445340e+02,7.988456e+01,2.266484e+00,3.973692e+00,2.228688e+00,6.448291e+00,4.286585e+00,4.813401e+00,1.386196e+01,4.599987e+00,5.275889e+01,2.968124e+00,3.310857e+00,6.332305e-01,1.162959e-01,7.656328e+01
8.300000e-03,7.250000e-01,8.000000e+01,1.120032e+00,2.445340e+02,7.622111e+01,2.266484e+00,4.118290e+00,2.309788e+00,6.682938e+00,4.442570e+00,4.988555e+00,1.436638e+01,4.767375e+00,5.103983e+01,3.076132e+00,3.431336e+00,6.562731e-01,1.205278e-01,7.571044e+01
8.300000e-03,8.000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.300000e-03,8.750000e-01,8.000000e+01,1.057516e+00,2.445340e+02,7.060184e+01,2.266484e+00,4.361747e+00,2.446333e+00,7.078006e+00,4.705196e+00,5.283458e+00,1.521566e+01,5.049203e+00,4.814551e+01,3.257980e+00,3.634183e+00,6.950692e-01,1.276529e-01,7.427454e+01
8.300000e-03,9.500000e-01,8.000000e+01,1.032443e+00,2.445340e+02,6.834814e+01,2.266484e+00,4.467672e+00,2.505743e+00,7.249896e+00,4.819462e+00,5.411768e+00,1.558518e+01,5.171824e+00,4.688622e+01,3.337101e+00,3.722440e+00,7.119491e-01,1.307530e-01,7.364979e+01
8.300000e-03,1.025000e+00,8.000000e+01,1.010067e+00,2.445340e+02,6.633693e+01,2.266484e+00,4.566641e+00,2.561251e+00,7.410497e+00,4.926224e+00,5.531651e+00,1.593042e+01,5.286391e+00,4.570963e+01,3.411025e+00,3.804901e+00,7.277203e-01,1.336495e-01,7.306607e+01
8.300000e-03,1.100000e+00,8.000000e+01,9.896788e-01,2.445340e+02,6.450431e+01,2.266484e+00,4.660719e+00,2.614015e+00,7.563161e+00,5.027709e+00,5.645608e+00,1.625861e+01,5.395296e+00,4.459119e+01,3.481296e+00,3.883286e+00,7.427121e-01,1.364028e-01,7.251121e+01
8.300000e-03,1.175000e+00,8.000000e+01,9.707519e-01,2.445340e+02,6.280307e+01,2.266484e+00,4.751589e+00,2.664981e+00,7.710621e+00,5.125735e+00,5.755681e+00,1.657560e+01,5.500489e+00,4.351088e+01,3.549171e+00,3.958999e+00,7.571928e-01,1.390622e-01,7.197526e+01
8.300000e-03,1.250000e+00,8.000000e+01,9.528976e-01,2.445340e+02,6.119823e+01,2.266484e+00,4.840618e+00,2.714914e+00,7.855093e+00,5.221775e+00,5.863524e+00,1.688617e+01,5.603550e+00,4.245245e+01,3.615671e+00,4.033178e+00,7.713801e-01,1.416678e-01,7.145016e+01
8.300000e-03,1.325000e+00,8.000000e+01,9.358309e-01,2.445340e+02,5.966419e+01,2.266484e+00,4.928896e+00,2.764425e+00,7.998345e+00,5.317003e+00,5.970456e+00,1.719412e+01,5.705741e+00,4.140297e+01,3.681609e+00,4.106730e+00,7.854476e-01,1.442514e-01,7.092951e+01
8.300000e-03,1.400000e+00,8.000000e+01,9.193485e-01,2.445340e+02,5.818267e+01,2.266484e+00,5.017263e+00,2.813987e+00,8.141742e+00,5.412328e+00,6.077496e+00,1.750239e+01,5.808035e+00,4.035242e+01,3.747615e+00,4.180357e+00,7.995294e-01,1.468375e-01,7.040832e+01
8.300000e-03,1.475000e+00,8.000000e+01,9.033116e-01,2.445340e+02,5.674119e+01,2.266484e+00,5.106336e+00,2.863944e+00,8.286284e+00,5.508415e+00,6.185392e+00,1.781311e+01,5.911147e+00,3.929348e+01,3.814147e+00,4.254573e+00,8.137237e-01,1.494444e-01,6.988297e+01
8.300000e-03,1.550000e+00,8.000000e+01,8.876339e-01,2.445340e+02,5.533200e+01,2.266484e+00,5.196526e+00,2.914528e+00,8.432640e+00,5.605707e+00,6.294640e+00,1.812773e+01,6.015552e+00,3.822126e+01,3.881514e+00,4.329719e+00,8.280959e-01,1.520839e-01,6.935103e+01
8.300000e-03,1.625000e+00,8.000000e+01,8.722700e-01,2.445340e+02,5.395101e+01,2.266484e+00,5.288055e+00,2.965864e+00,8.581169e+00,5.704443e+00,6.405512e+00,1.844703e+01,6.121508e+00,3.713311e+01,3.949882e+00,4.405981e+00,8.426817e-01,1.547627e-01,6.881119e+01
8.300000e-03,1.700000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.300000e-03,1.775000e+00,8.000000e+01,8.424553e-01,2.445340e+02,5.127112e+01,2.266484e+00,5.475200e+00,3.070826e+00,8.884857e+00,5.906324e+00,6.632203e+00,1.909987e+01,6.338148e+00,3.490825e+01,4.089669e+00,4.561910e+00,8.725042e-01,1.602397e-01,6.770742e+01
8.300000e-03,1.850000e+00,8.000000e+01,8.280427e-01,2.445340e+02,4.997564e+01,2.266484e+00,5.570499e+00,3.124275e+00,9.039503e+00,6.009127e+00,6.747640e+00,1.943231e+01,6.448467e+00,3.377529e+01,4.160852e+00,4.641313e+00,8.876906e-01,1.630288e-01,6.714535e+01
8.300000e-03,1.925000e+00,8.000000e+01,8.140064e-01,2.445340e+02,4.871398e+01,2.266484e+00,5.666553e+00,3.178148e+00,9.195375e+00,6.112745e+00,6.863993e+00,1.976739e+01,6.559661e+00,3.263335e+01,4.232599e+00,4.721345e+00,9.029974e-01,1.658400e-01,6.657882e+01
8.300000e-03,2.000000e+00,8.000000e+01,8.003884e-01,2.445340e+02,4.748993e+01,2.266484e+00,5.762964e+00,3.232222e+00,9.351826e+00,6.216747e+00,6.980777e+00,2.010372e+01,6.671267e+00,3.148717e+01,4.304613e+00,4.801675e+00,9.183611e-01,1.686616e-01,6.601019e+01
8.950000e-03,5.000000e-01,8.000000e+01,1.391175e+00,2.456065e+02,1.004856e+02,2.273648e+00,3.401394e+00,1.920109e+00,5.380422e+00,3.576705e+00,4.016278e+00,1.156635e+01,3.838205e+00,6.043599e+01,2.476587e+00,2.762560e+00,5.283644e-01,9.703673e-02,8.035875e+01
8.950000e-03,5.750000e-01,8.000000e+01,1.314260e+00,2.456065e+02,9.357203e+01,2.273648e+00,3.600457e+00,2.032481e+00,5.695304e+00,3.786027e+00,4.251326e+00,1.224325e+01,4.062831e+00,5.812056e+01,2.621527e+00,2.924236e+00,5.592863e-01,1.027157e-01,7.920927e+01
8.950000e-03,6.500000e-01,8.000000e+01,1.254556e+00,2.456065e+02,8.820555e+01,2.273648e+00,3.771800e+00,2.129206e+00,5.966340e+00,3.966202e+00,4.453644e+00,1.282590e+01,4.256179e+00,5.612754e+01,2.746283e+00,3.063399e+00,5.859023e-01,1.076039e-01,7.821985e+01
8.950000e-03,7.250000e-01,8.000000e+01,1.206685e+00,2.456065e+02,8.390268e+01,2.273648e+00,3.921432e+00,2.213674e+00,6.203033e+00,4.123546e+00,4.630325e+00,1.333472e+01,4.425027e+00,5.438706e+01,2.855232e+00,3.184928e+00,6.091458e-01,1.118726e-01,7.735581e+01
8.950000e-03,8.000000e-01,8.000000e+01,1.167222e+00,2.456065e+02,8.035554e+01,2.273648e+00,4.054013e+00,2.288517e+00,6.412752e+00,4.262960e+00,4.786873e+00,1.378556e+01,4.574634e+00,5.284492e+01,2.951766e+00,3.292608e+00,6.297406e-01,1.156550e-01,7.659022e+01
8.950000e-03,8.750000e-01,8.000000e+01,1.133877e+00,2.456065e+02,7.735832e+01,2.273649e+00,4.173233e+00,2.355817e+00,6.601338e+00,4.388325e+00,4.927645e+00,1.419096e+01,4.709164e+00,5.145819e+01,3.038571e+00,3.389437e+00,6.482599e-01,1.190561e-01,7.590179e+01
8.950000e-03,9.500000e-01,8.000000e+01,1.105058e+00,2.456065e+02,7.476790e+01,2.273649e+00,4.282068e+00,2.417255e+00,6.773496e+00,4.502769e+00,5.056154e+00,1.456105e+01,4.831975e+00,5.019226e+01,3.117815e+00,3.477831e+00,6.651660e-01,1.221610e-01,7.527333e+01
8.950000e-03,1.025000e+00,8.000000e+01,1.079622e+00,2.456065e+02,7.248161e+01,2.273649e+00,4.382952e+00,2.474205e+00,6.933078e+00,4.608853e+00,5.175276e+00,1.490411e+01,4.945816e+00,4.901880e+01,3.191270e+00,3.559769e+00,6.808372e-01,1.250391e-01,7.469077e+01
8.950000e-03,1.100000e+00,8.000000e+01,1.056730e+00,2.456065e+02,7.042396e+01,2.273649e+00,4.477900e+00,2.527804e+00,7.083269e+00,4.708695e+00,5.287388e+00,1.522697e+01,5.052957e+00,4.791439e+01,3.260402e+00,3.636884e+00,6.955862e-01,1.277478e-01,7.414250e+01
8.950000e-03,1.175000e+00,8.000000e+01,1.035754e+00,2.456065e+02,6.853850e+01,2.273649e+00,4.568587e+00,2.578997e+00,7.226720e+00,4.804056e+00,5.394469e+00,1.553535e+01,5.155290e+00,4.685955e+01,3.326432e+00,3.710539e+00,7.096733e-01,1.303350e-01,7.361883e+01
8.950000e-03,1.250000e+00,8.000000e+01,1.016219e+00,2.456065e+02,6.678259e+01,2.273649e+00,4.656410e+00,2.628574e+00,7.365641e+00,4.896405e+00,5.498168e+00,1.583399e+01,5.254391e+00,4.583802e+01,3.390377e+00,3.781868e+00,7.233154e-01,1.328405e-01,7.311170e+01
8.950000e-03,1.325000e+00,8.000000e+01,9.977659e-01,2.456065e+02,6.512394e+01,2.273649e+00,4.742527e+00,2.677187e+00,7.501863e+00,4.986961e+00,5.599853e+00,1.612683e+01,5.351567e+00,4.483633e+01,3.453080e+00,3.851811e+00,7.366926e-01,1.352973e-01,7.261442e+01
8.950000e-03,1.400000e+00,8.000000e+01,9.801248e-01,2.456065e+02,6.353827e+01,2.273649e+00,4.827886e+00,2.725373e+00,7.636887e+00,5.076720e+00,5.700643e+00,1.641709e+01,5.447888e+00,4.384346e+01,3.515231e+00,3.921139e+00,7.499521e-01,1.377324e-01,7.212151e+01
8.950000e-03,1.475000e+00,8.000000e+01,9.630964e-01,2.456065e+02,6.200768e+01,2.273649e+00,4.913247e+00,2.773560e+00,7.771913e+00,5.166480e+00,5.801435e+00,1.670736e+01,5.544212e+00,4.285056e+01,3.577383e+00,3.990468e+00,7.632119e-01,1.401676e-01,7.162860e+01
8.950000e-03,1.550000e+00,8.000000e+01,9.465385e-01,2.456065e+02,6.051937e+01,2.273649e+00,4.999195e+00,2.822078e+00,7.907868e+00,5.256858e+00,5.902919e+00,1.699962e+01,5.641197e+00,4.185084e+01,3.639963e+00,4.060274e+00,7.765628e-01,1.426196e-01,7.113230e+01
8.950000e-03,1.625000e+00,8.000000e+01,9.666235e-01,2.423915e+02,6.264622e+01,2.273649e+00,4.895319e+00,2.763439e+00,7.301146e+00,4.855105e+00,5.780264e+00,1.664640e+01,5.549774e+00,4.357215e+01,3.610920e+00,4.125397e+00,7.604269e-01,1.396562e-01,7.210215e+01
8.950000e-03,1.700000e+00,8.000000e+01,9.144890e-01,2.456065e+02,5.763860e+01,2.273649e+00,5.174398e+00,2.920981e+00,8.185009e+00,5.441091e+00,6.109794e+00,1.759539e+01,5.838899e+00,3.981294e+01,3.767530e+00,4.202571e+00,8.037783e-01,1.476179e-01,7.012059e+01
8.950000e-03,1.775000e+00,8.000000e+01,8.989119e-01,2.456065e+02,5.623844e+01,2.273649e+00,5.264064e+00,2.971598e+00,8.326845e+00,5.535378e+00,6.215670e+00,1.790030e+01,5.940080e+00,3.876997e+01,3.832817e+00,4.275397e+00,8.177068e-01,1.501759e-01,6.960282e+01
8.950000e-03,1.850000e+00,8.000000e+01,8.836200e-01,2.456065e+02,5.486393e+01,2.273649e+00,5.355163e+00,3.023024e+00,8.470948e+00,5.631173e+00,6.323237e+00,1.821008e+01,6.042879e+00,3.771033e+01,3.899147e+00,4.349387e+00,8.318579e-01,1.527748e-01,6.907677e+01
8.950000e-03,1.925000e+00,8.000000e+01,8.986045e-01,2.428858e+02,5.648289e+01,2.273649e+00,5.265864e+00,2.972614e+00,7.912049e+00,5.261123e+00,6.217794e+00,1.790643e+01,5.969871e+00,3.919150e+01,3.887178e+00,4.447362e+00,8.179864e-01,1.502273e-01,6.992926e+01
8.950000e-03,2.000000e+00,8.000000e+01,8.539590e-01,2.456065e+02,5.219786e+01,2.273649e+00,5.541165e+00,3.128024e+00,8.765172e+00,5.826762e+00,6.542864e+00,1.884258e+01,6.252768e+00,3.554680e+01,4.034578e+00,4.500456e+00,8.607511e-01,1.580812e-01,6.800270e+01
9.600000e-03,5.000000e-01,8.000000e+01,1.521084e+00,2.466789e+02,1.120551e+02,2.280813e+00,3.189340e+00,1.811459e+00,4.920908e+00,3.271238e+00,3.673270e+00,1.057852e+01,3.510403e+00,6.368117e+01,2.265074e+00,2.526623e+00,4.832396e-01,8.874935e-02,8.195776e+01
9.600000e-03,5.750000e-01,8.000000e+01,1.430707e+00,2.466789e+02,1.039316e+02,2.280813e+00,3.390808e+00,1.925887e+00,5.231757e+00,3.477879e+00,3.905306e+00,1.124676e+01,3.732152e+00,6.138695e+01,2.408157e+00,2.686228e+00,5.137654e-01,9.435556e-02,8.081805e+01
9.600000e-03,6.500000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.600000e-03,7.250000e-01,8.000000e+01,1.304523e+00,2.466789e+02,9.258956e+01,2.280813e+00,3.718794e+00,2.112174e+00,5.737815e+00,3.814287e+00,4.283059e+00,1.233463e+01,4.093156e+00,5.765198e+01,2.641093e+00,2.946062e+00,5.634609e-01,1.034824e-01,7.896262e+01
