# system_capacity,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,RO_CAPEX_frac,RO_OPEX_frac,brine_frac,Total_Opex_frac
4.381260e-02,1.000000e+00,5.353935e+00,3.878707e+01,1.076843e+00,3.331322e+00,1.818758e+01,3.590128e+00,6.930719e+00,1.924272e+00,7.781217e+00,4.729727e+00,1.367315e+01,2.812663e+00,2.347717e+01,4.072007e+00,7.123687e+00,4.296833e+00,1.400843e+00,2.142563e+01
1.522488e-01,3.475000e+00,2.497854e+00,5.488338e+01,2.331139e+00,3.246710e+00,1.268576e+01,3.144197e+00,6.471741e+00,2.685324e+00,9.710123e+00,8.997017e+00,1.150737e+01,2.942466e+00,1.287258e+01,2.234938e+00,1.473494e+01,8.871220e+00,3.142326e+00,2.887516e+01
2.606850e-01,5.950000e+00,2.002253e+00,6.965223e+01,3.519661e+00,3.148207e+00,1.036707e+01,2.991099e+00,6.367431e+00,3.079160e+00,1.060964e+01,1.108013e+01,9.723904e+00,2.867706e+00,8.952781e+00,1.556051e+00,1.764516e+01,1.059750e+01,4.162363e+00,3.217164e+01
3.691212e-01,8.425000e+00,1.791613e+00,8.408659e+01,4.699358e+00,3.102794e+00,9.036841e+00,2.909797e+00,6.324292e+00,3.318804e+00,1.105072e+01,1.231276e+01,8.469968e+00,2.789227e+00,6.831834e+00,1.188753e+00,1.935860e+01,1.161219e+01,4.796221e+00,3.413153e+01
4.775573e-01,1.090000e+01,1.673288e+00,9.826276e+01,5.873082e+00,3.076191e+00,8.174831e+00,2.861406e+00,6.307325e+00,3.483109e+00,1.126540e+01,1.313244e+01,7.555552e+00,2.724069e+00,5.503924e+00,9.588110e-01,2.050774e+01,1.229210e+01,5.233296e+00,3.545193e+01
5.859935e-01,1.337500e+01,1.596485e+00,1.122124e+02,7.041878e+00,3.058464e+00,7.572319e+00,2.830885e+00,6.303914e+00,3.604881e+00,1.135087e+01,1.371972e+01,6.860365e+00,2.671561e+00,4.596424e+00,8.016809e-01,2.134393e+01,1.278657e+01,5.556879e+00,3.641531e+01
6.944297e-01,1.585000e+01,1.541940e+00,1.259520e+02,8.206249e+00,3.045641e+00,7.128818e+00,2.811155e+00,6.308404e+00,3.700257e+00,1.135511e+01,1.416303e+01,6.313516e+00,2.629172e+00,3.938387e+00,6.877541e-01,2.198799e+01,1.316728e+01,5.809122e+00,3.715865e+01
8.028659e-01,1.832500e+01,1.500728e+00,1.394915e+02,9.366477e+00,3.035817e+00,6.789878e+00,2.798446e+00,6.317898e+00,3.778120e+00,1.130460e+01,1.451085e+01,5.871520e+00,2.594676e+00,3.440290e+00,6.015259e-01,2.250549e+01,1.347308e+01,6.013622e+00,3.775670e+01
9.113021e-01,2.080000e+01,1.468141e+00,1.528374e+02,1.052273e+01,3.027961e+00,6.523398e+00,2.790566e+00,6.330764e+00,3.843768e+00,1.121518e+01,1.479204e+01,5.506406e+00,2.566366e+00,3.050738e+00,5.340949e-01,2.293515e+01,1.372691e+01,6.184621e+00,3.825375e+01
1.019738e+00,2.327500e+01,1.441457e+00,1.659941e+02,1.167514e+01,3.021468e+00,6.309221e+00,2.786154e+00,6.346019e+00,3.900562e+00,1.109690e+01,1.502486e+01,5.199398e+00,2.542970e+00,2.738141e+00,4.799903e-01,2.330135e+01,1.394321e+01,6.331225e+00,3.867775e+01
1.128174e+00,2.575000e+01,1.418994e+00,1.789648e+02,1.282377e+01,3.015958e+00,6.134046e+00,2.784320e+00,6.363038e+00,3.950738e+00,1.095644e+01,1.522145e+01,4.937425e+00,2.523533e+00,2.482027e+00,4.356669e-01,2.362025e+01,1.413154e+01,6.459525e+00,3.904725e+01
1.236611e+00,2.822500e+01,1.399654e+00,1.917520e+02,1.396868e+01,3.011180e+00,5.988741e+00,2.784460e+00,6.381405e+00,3.995845e+00,1.079845e+01,1.539019e+01,4.711105e+00,2.507332e+00,2.268561e+00,3.987284e-01,2.390295e+01,1.429847e+01,6.573763e+00,3.937502e+01
1.345047e+00,3.070000e+01,1.382691e+00,2.043576e+02,1.510992e+01,3.006962e+00,5.866826e+00,2.786150e+00,6.400837e+00,4.036988e+00,1.062624e+01,1.553705e+01,4.513522e+00,2.493813e+00,2.088057e+00,3.674979e-01,2.415737e+01,1.444867e+01,6.676973e+00,3.967017e+01
1.453483e+00,3.317500e+01,1.367580e+00,2.167830e+02,1.624752e+01,3.003182e+00,5.763578e+00,2.789081e+00,6.421131e+00,4.074980e+00,1.044222e+01,1.566643e+01,4.339464e+00,2.482542e+00,1.933542e+00,3.407675e-01,2.438929e+01,1.458558e+01,6.771392e+00,3.993938e+01
1.561919e+00,3.565000e+01,1.353940e+00,2.290294e+02,1.738151e+01,2.999750e+00,5.675471e+00,2.793025e+00,6.442142e+00,4.110430e+00,1.024822e+01,1.578160e+01,4.184924e+00,2.473177e+00,1.799866e+00,3.176458e-01,2.460305e+01,1.471174e+01,6.858699e+00,4.018762e+01
1.670355e+00,3.812500e+01,1.341487e+00,2.410978e+02,1.851190e+01,2.996601e+00,5.599818e+00,2.797811e+00,6.463763e+00,4.143805e+00,1.004563e+01,1.588507e+01,4.046770e+00,2.465446e+00,1.683149e+00,2.974604e-01,2.480196e+01,1.482913e+01,6.940187e+00,4.041873e+01
1.778792e+00,4.060000e+01,1.330008e+00,2.529890e+02,1.963873e+01,2.993684e+00,5.534541e+00,2.803307e+00,6.485912e+00,4.175467e+00,9.835507e+00,1.597881e+01,3.922517e+00,2.459125e+00,1.580409e+00,2.796954e-01,2.498859e+01,1.493926e+01,7.016861e+00,4.063567e+01
1.887228e+00,4.307500e+01,1.319336e+00,2.647037e+02,2.076199e+01,2.990959e+00,5.478000e+00,2.809408e+00,6.508528e+00,4.205707e+00,9.618717e+00,1.606435e+01,3.810166e+00,2.454035e+00,1.489321e+00,2.639480e-01,2.516497e+01,1.504334e+01,7.089520e+00,4.084078e+01
1.995664e+00,4.555000e+01,1.309343e+00,2.762424e+02,2.188170e+01,2.988395e+00,5.428892e+00,2.816033e+00,6.531564e+00,4.234754e+00,9.395930e+00,1.614293e+01,3.708089e+00,2.450025e+00,1.408046e+00,2.498997e-01,2.533273e+01,1.514231e+01,7.158803e+00,4.103595e+01
2.104100e+00,4.802500e+01,1.299923e+00,2.876056e+02,2.299787e+01,2.985968e+00,5.386161e+00,2.823116e+00,6.554981e+00,4.262796e+00,9.167688e+00,1.621555e+01,3.614950e+00,2.446971e+00,1.335107e+00,2.372950e-01,2.549318e+01,1.523697e+01,7.225232e+00,4.122270e+01
2.212536e+00,5.050000e+01,1.290994e+00,2.987937e+02,2.411051e+01,2.983658e+00,5.348947e+00,2.830605e+00,6.578752e+00,4.289986e+00,8.934434e+00,1.628304e+01,3.529636e+00,2.444768e+00,1.269311e+00,2.259270e-01,2.564741e+01,1.532795e+01,7.289233e+00,4.140227e+01
